m,M,delta_suppression,epsilon_suppression,original_average,difference_laplace_supression,difference_gaussian_supression
0.03,0.09,2.1825436506547587e-10,2.941426744254741,4.165871658716587,0.0001047931629578,0.0004842070293162
0.03,0.08,2.1825436506547587e-10,2.614773566424929,4.165871658716587,0.0001266375933494,0.0006311234055355
0.03,0.07,2.1825436506547587e-10,2.288076060075222,4.165871658716587,0.000135219695709,0.0006859435293551
0.03,0.06,2.1825436506547587e-10,1.9613348096444505,4.165871658716587,0.0001654892733257,0.0008086809914734
0.03,0.05,2.1825436506547587e-10,1.6345503880890069,4.165871658716587,0.0001865369885272,0.0009235916260877
0.03,0.04,2.1825436506547587e-10,1.3077233571816786,4.165871658716587,0.0002438734472168,0.0012664279846674
0.03,0.03,2.1825436506547587e-10,0.9808542678008312,4.165871658716587,0.0003236922527343,0.0016622953522388
0.04,0.09,2.1600432006480083e-10,2.191426744254741,4.165871658716587,0.0001387697990692,0.0007008214164312
0.04,0.08,2.1600432006480083e-10,1.948106899758262,4.165871658716587,0.0001459581199714,0.000800863376606
0.04,0.07,2.1600432006480083e-10,1.7047427267418878,4.165871658716587,0.0001777561801984,0.0009309881130254
0.04,0.06,2.1600432006480083e-10,1.4613348096444505,4.165871658716587,0.000227575188869,0.0011616131379055
0.04,0.05,2.1600432006480083e-10,1.2178837214223397,4.165871658716587,0.0002722587931505,0.0012767442803951
0.04,0.04,2.1600432006480083e-10,0.9743900238483448,4.165871658716587,0.000324066252456,0.001608055174211
0.05,0.09,2.1375427506412579e-10,1.7414267442547409,4.165871658716587,0.0001835583959116,0.0008759611051678
0.05,0.08,2.1375427506412579e-10,1.5481068997582628,4.165871658716587,0.000206807263483,0.0010322055554426
0.05,0.07,2.1375427506412579e-10,1.354742726741889,4.165871658716587,0.0002374486967345,0.0011925393498915
0.05,0.06,2.1375427506412579e-10,1.161334809644451,4.165871658716587,0.0002777624848752,0.0013017646334839
0.05,0.05,2.1375427506412579e-10,0.9678837214223396,4.165871658716587,0.0003218368007673,0.0017346630205435
0.06,0.09,2.115042300634508e-10,1.441426744254741,4.165871658716587,0.0002110980020368,0.0011041315381563
0.06,0.08,2.115042300634508e-10,1.2814402330915955,4.165871658716587,0.0002356562978386,0.00123357439645
0.06,0.07,2.115042300634508e-10,1.1214093934085554,4.165871658716587,0.0002771801753923,0.0014101684629103
0.06,0.06,2.115042300634508e-10,0.9613348096444502,4.165871658716587,0.0003219260212976,0.0017042747161818
0.07,0.09,2.0925418506277583e-10,1.2271410299690262,4.165871658716587,0.0002475952967443,0.0012412972997251
0.07,0.08,2.0925418506277583e-10,1.0909640426154046,4.165871658716587,0.0002813345213571,0.0015250262054646
0.07,0.07,2.0925418506277583e-10,0.9547427267418882,4.165871658716587,0.0003302535475006,0.0016363886303992
0.08,0.09,2.0700414006210086e-10,1.066426744254741,4.165871658716587,0.0002765297781727,0.0014447511080356
0.08,0.08,2.0700414006210086e-10,0.9481068997582622,4.165871658716587,0.0003150995788113,0.0016860625194467
0.09,0.09,2.0475409506142587e-10,0.9414267442547412,4.165871658716587,0.0003285691514751,0.0016824063033848
