m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.5,0.5,0.5,2.2500450006750092e-10,42.82262322623226,0.0070115628642054,0.0339182321145603
0.6,0.9,0.5,2.2500450006750092e-10,42.82262322623226,0.0068774365217427,0.0345644725977058
0.6,0.8,0.5,2.2500450006750092e-10,42.82262322623226,0.0070137551227249,0.0354967630299709
0.6,0.7,0.5,2.2500450006750092e-10,42.82262322623226,0.0066636177106355,0.0352893024372598
0.6,0.6,0.5,2.2500450006750092e-10,42.82262322623226,0.0065525733651451,0.0359294472772427
0.7,0.9,0.5,2.2500450006750092e-10,42.82262322623226,0.006452092770624,0.0352803883410936
0.7,0.8,0.5,2.2500450006750092e-10,42.82262322623226,0.007516968124915,0.034953759943579
0.7,0.7,0.5,2.2500450006750092e-10,42.82262322623226,0.0063293193614509,0.0349922890451683
0.8,0.9,0.5,2.2500450006750092e-10,42.82262322623226,0.0063725689447221,0.03636666086449
0.8,0.8,0.5,2.2500450006750092e-10,42.82262322623226,0.0063688045937134,0.0356067394722337
0.9,0.9,0.5,2.2500450006750092e-10,42.82262322623226,0.0067310689377972,0.0364893283490723
0.01,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0067893262661253,0.0356717610791945
0.01,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.0064610681937693,0.0341070019214751
0.01,0.07,0.5,2.2500450006750092e-10,42.82262322623226,0.0071094492520463,0.0351893147275221
0.01,0.06,0.5,2.2500450006750092e-10,42.82262322623226,0.0063539932225829,0.0338068215972834
0.01,0.05,0.5,2.2500450006750092e-10,42.82262322623226,0.0067104303400922,0.0316082329894195
0.01,0.04,0.5,2.2500450006750092e-10,42.82262322623226,0.007075306383274,0.0359404476962237
0.01,0.03,0.5,2.2500450006750092e-10,42.82262322623226,0.0065975218725353,0.0335628994370653
0.01,0.02,0.5,2.2500450006750092e-10,42.82262322623226,0.0067131569230077,0.0350704640998885
0.01,0.01,0.5,2.2500450006750092e-10,42.82262322623226,0.006934861922534,0.0336393688960583
0.02,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0070243119458001,0.0357919557561816
0.02,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.0068420638154818,0.0340425065115563
0.02,0.07,0.5,2.2500450006750092e-10,42.82262322623226,0.0066328408804152,0.0354557046917469
0.02,0.06,0.5,2.2500450006750092e-10,42.82262322623226,0.0065475660688116,0.035623225627334
0.02,0.05,0.5,2.2500450006750092e-10,42.82262322623226,0.0067040934171667,0.0371029361154575
0.02,0.04,0.5,2.2500450006750092e-10,42.82262322623226,0.0070224565761248,0.035647695007706
0.02,0.03,0.5,2.2500450006750092e-10,42.82262322623226,0.0069220586208258,0.0338591118237468
0.02,0.02,0.5,2.2500450006750092e-10,42.82262322623226,0.0070958698972129,0.0361450734681325
0.03,0.09,0.5,2.2500450006750092e-10,42.82262322623226,0.0067788589623586,0.0347075382064407
0.03,0.08,0.5,2.2500450006750092e-10,42.82262322623226,0.0066445848336271,0.0342791845465288
