m,M,delta_suppression,epsilon_suppression,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.9,0.9,2.250045000675008e-11,0.0628547234737303,-0.1778366526891774,-0.35760985141323,-0.1329961811124572,-0.1243474317613613
0.01,0.09,2.2275445506682583e-10,8.463945538725794,-0.0057952874948197,-0.0012568044717317,-0.0120742135326179,-0.0340015859725727
0.01,0.08,2.2275445506682583e-10,7.468016386639051,-0.00483509041764,-0.0028787051558384,-0.0113437298073949,-0.0344605597212844
0.01,0.07,2.2275445506682583e-10,6.472070729914749,-0.0040235069561169,5.764881100370212e-05,-0.0103965682333357,-0.0325370514555868
0.01,0.06,2.2275445506682583e-10,5.476108701843772,-0.004312533060921,0.0003754907230798,-0.0102751646758786,-0.031905432973101
0.01,0.05,2.2275445506682583e-10,4.480130434108827,-0.0030797469439792,0.0018665067694072,-0.0096343201605053,-0.0304211222981171
0.01,0.04,2.2275445506682583e-10,3.4841360568101942,-0.0032779749099706,0.0004128377808546,-0.009329221756372,-0.0316030384109423
0.01,0.03,2.2275445506682583e-10,2.488125698490994,-0.0022437698853295,-0.0003565894845771,-0.0082382256005186,-0.0293324311608662
0.01,0.02,2.2275445506682583e-10,1.4920994861619232,-0.0023024048972023,-0.0018044778222544,-0.0072071999108894,-0.0248736538565872
0.01,0.01,2.2275445506682583e-10,0.4960575453255335,-0.0017368854337004,0.0004953307358286,-0.0020694287605941,0.0003336425647793
0.02,0.09,2.2050441006615078e-10,3.963945538725792,-0.0066360815047456,0.0011247796171618,-0.0118291986674269,-0.0309334047442008
0.02,0.08,2.2050441006615078e-10,3.4680163866390505,-0.0056655457280709,0.0011523126612327,-0.0113353689519039,-0.0300101576555701
0.02,0.07,2.2050441006615078e-10,2.972070729914748,-0.0052181116331016,-0.0005982046981702,-0.010803667843116,-0.0298829579958744
0.02,0.06,2.2050441006615078e-10,2.476108701843772,-0.0050352071417729,-0.0024857840550694,-0.0106955621812746,-0.0312092895640072
0.02,0.05,2.2050441006615078e-10,1.9801304341088264,-0.0047340776770128,7.104594467939596e-05,-0.0095161087142718,-0.0247265922583171
0.02,0.04,2.2050441006615078e-10,1.484136056810195,-0.0045882740606657,-0.0023075077080115,-0.0093484637312494,-0.0250704678828446
0.02,0.03,2.2050441006615078e-10,0.9881256984909932,-0.0030886914549907,-0.0010488168009333,-0.0067045048141555,-0.01868181864857
0.02,0.02,2.2050441006615078e-10,0.4920994861619237,-0.004078198337717,-0.0007870409545569,-0.0042510686286325,2.8764553594601283e-05
0.03,0.09,2.1825436506547587e-10,2.4639455387257923,-0.0065773149414516,-0.0061640410632075,-0.0120243321283425,-0.033099819986622
0.03,0.08,2.1825436506547587e-10,2.1346830533057184,-0.0074586898826375,-0.0043174978884348,-0.0125129774856281,-0.0317020594390054
0.03,0.07,2.1825436506547587e-10,1.8054040632480823,-0.0062862856889268,-0.004244484022128,-0.0109384430826821,-0.0304059374094639
0.03,0.06,2.1825436506547587e-10,1.476108701843772,-0.0052826681407104,-0.0031174304076332,-0.009609266731767,-0.0261930726161769
0.03,0.05,2.1825436506547587e-10,1.1467971007754936,-0.0051720441266574,0.0008619820992828,-0.0091292934382875,-0.0191497928484987
0.03,0.04,2.1825436506547587e-10,0.8174693901435289,-0.0050536726047387,-0.0052288263001641,-0.007835434121835,-0.0159869866835873
0.03,0.03,2.1825436506547587e-10,0.4881256984909938,-0.0052306424928962,-0.0014170242720017,-0.0051931832403902,-0.0011775775134399
0.04,0.09,2.1600432006480083e-10,1.7139455387257918,-0.0075595869547784,-0.0044048349231923,-0.0121910951669952,-0.0284414619840639
0.04,0.08,2.1600432006480083e-10,1.4680163866390523,-0.0075477575427419,-0.003762286197238,-0.0119837158590107,-0.0254493612297627
0.04,0.07,2.1600432006480083e-10,1.2220707299147484,-0.0073470806957184,-0.003070292920737,-0.0116105177148775,-0.0257798603212633
0.04,0.06,2.1600432006480083e-10,0.9761087018437724,-0.0064592088624987,-0.0012749652064397,-0.0094189808704533,-0.0186579016289152
0.04,0.05,2.1600432006480083e-10,0.7301304341088268,-0.0068129829902753,-0.0019186388662991,-0.0089575306869963,-0.014105294236274
0.04,0.04,2.1600432006480083e-10,0.4841360568101951,-0.0067082456396075,-0.0006831085121416,-0.0065243110371781,-0.0023455028380879
0.05,0.09,2.1375427506412576e-10,1.263945538725791,-0.0095256323874835,-0.0045200016053836,-0.0131900372036606,-0.0251096859016703
0.05,0.08,2.1375427506412576e-10,1.0680163866390515,-0.0068708840532785,-0.003891362759316,-0.0111029739794433,-0.0225291245218008
0.05,0.07,2.1375427506412576e-10,0.8720707299147487,-0.0082489287493054,-0.0021440336292731,-0.0110836756156818,-0.0192979612088678
0.05,0.06,2.1375427506412576e-10,0.6761087018437724,-0.0071830640244609,-0.0038384124906014,-0.009267208047402,-0.0113147188870783
0.05,0.05,2.1375427506412576e-10,0.4801304341088268,-0.0064167776894588,-0.0060734709900127,-0.0060767387365753,-0.0052416186568172
0.06,0.09,2.115042300634508e-10,0.9639455387257914,-0.009674130763099,-0.0036454026501824,-0.012796313863215,-0.0223439230420101
0.06,0.08,2.115042300634508e-10,0.8013497199723856,-0.0085941587455856,-0.0059516668628225,-0.010988403981912,-0.0183669064296878
0.06,0.07,2.115042300634508e-10,0.6387373965814154,-0.0090945226066273,-0.0042846716483434,-0.0105330259352702,-0.0124623368448949
0.06,0.06,2.115042300634508e-10,0.4761087018437724,-0.0081190759912819,-0.0075961914667578,-0.0090396157474588,-0.0057395289123073
0.07,0.09,2.0925418506277583e-10,0.7496598244400766,-0.0100863663584089,-0.0038266075481244,-0.0123414275149288,-0.0154106526420155
0.07,0.08,2.0925418506277583e-10,0.6108735294961944,-0.0103937295232331,-0.0045761648599153,-0.0116934959447215,-0.0116803638955231
0.07,0.07,2.0925418506277583e-10,0.4720707299147485,-0.0104881916312079,-0.006573176020738,-0.0104217939820697,-0.0072199053318959
0.08,0.09,2.0700414006210086e-10,0.588945538725791,-0.0121712672719785,-0.0110123580670606,-0.0134666345344756,-0.0138311583811826
0.08,0.08,2.0700414006210086e-10,0.4680163866390518,-0.010843274347717,-0.0001742674705876,-0.0104875173278646,-0.0022870540350168
0.09,0.09,2.0475409506142587e-10,0.4639455387257911,-0.0121005655651845,-0.0070672521952738,-0.011722103559707,-0.004237418087275
