m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements,average_laplace,average_gaussian,difference_laplace_supression,difference_gaussian_supression
0.02,0.02,4.165871658716587,4.164038482127835,272249,65381,4.163432794751884,4.163528601797806,0.002438863964703053,0.00234305691878145
0.05,0.09,4.165871658716587,4.16416838274029,260856,62643,4.164947034333916,4.167136677641377,0.0009246243826712686,0.001265018924789807
0.2,0.6,4.165871658716587,4.184766016834576,191905,45858,4.183683802246271,4.18185193385972,0.01781214352968341,0.01598027514313305
0.5,0.8,4.165871658716587,4.135140982187928,114684,27734,4.135809354517893,4.134850905315146,0.030062304198693823,0.031020753401441503
0.5,0.5,4.165871658716587,4.16945650546489,139239,33395,4.170575574536342,4.164369652069957,0.004703915819755267,0.0015020066466302495
0.6,0.9,4.165871658716587,4.191852134874391,87769,20938,4.192286336401575,4.198467471211872,0.026414677684988064,0.03259581249528498
0.05,0.0699999999999999,4.165871658716587,4.167931779203456,262463,62972,4.167986751655207,4.165994159130836,0.002115092938620222,0.0001225004142488828
0.01,0.02,4.165871658716587,4.166372998754443,274289,65834,4.166578901080803,4.164989337604963,0.000707242364216043,0.0008823211116242291
0.05,0.05,4.165871658716587,4.165103870682579,263851,63348,4.164134279725262,4.164484018179529,0.0017373789913248672,0.00138764053705831
0.08,0.08,4.165871658716587,4.168868878666276,255560,61302,4.168916430168572,4.171043743220275,0.0030447714519850066,0.005172084503687557
0.3,0.6,4.165871658716587,4.17643327640888,171192,40990,4.176759907864834,4.177823734302077,0.010888249148246487,0.01195207558548983
0.7,0.9,4.165871658716587,4.199384804675485,68261,16255,4.197932830948189,4.192378946174787,0.032061172231601986,0.02650728745819997
0.09,0.09,4.165871658716587,4.171721163028088,253382,60738,4.172147693984677,4.169738661129372,0.006276035268089508,0.0038670024127851477
0.2,0.8,4.165871658716587,4.162715671748793,174193,41846,4.16221987692618,4.159703842181337,0.0036517817904071492,0.006167816535250559
0.3,0.8,4.165871658716587,4.152891115240634,154201,37131,4.153294753833223,4.157805515849616,0.012576904883363937,0.008066142866971049
0.01,0.04,4.165871658716587,4.166119300389521,272735,65465,4.166386423089514,4.163283741142619,0.0005147643729266349,0.002587917573968035
0.0699999999999999,0.08,4.165871658716587,4.1692646012547705,257844,61844,4.169891851255175,4.165249215435957,0.00402019253858743,0.0006224432806298807
0.03,0.06,4.165871658716587,4.161933902617981,266601,64057,4.162031853831369,4.16354637304801,0.0038398048852181788,0.0023252856685775924
0.06,0.06,4.165871658716587,4.167169275445566,261169,62673,4.167000978831312,4.167521814696908,0.0011293201147246634,0.001650155980320811
0.2,0.3,4.165871658716587,4.167426874478368,214710,51521,4.166399995039917,4.166443096356745,0.0005283363233301586,0.0005714376401577681
0.7,0.7,4.165871658716587,4.158872931471451,83689,20123,4.1605595328792715,4.171122134737374,0.005312125837315662,0.005250476020786543
0.2,0.4,4.165871658716587,4.167250543609567,206979,49668,4.167164859957988,4.164793304863638,0.0012932012414008653,0.0010783538529492986
0.3,0.7,4.165871658716587,4.15847455460982,162692,39123,4.158828278256887,4.159060470698346,0.007043380459700543,0.006811188018240877
0.03,0.05,4.165871658716587,4.165767083015757,267813,64289,4.1656035308206265,4.1668704735932645,0.0002681278959606459,0.0009988148766773008
0.04,0.09,4.165871658716587,4.165331010452961,262999,63140,4.164869379190816,4.164049495783108,0.0010022795257711437,0.0018221629334789213
0.06,0.09,4.165871658716587,4.164031715907812,258907,62177,4.16440983224315,4.1647108010736975,0.0014618264734371778,0.0011608576428896455
0.05,0.08,4.165871658716587,4.166120201184185,261749,62828,4.165795052827617,4.165926627067997,7.660588897007159e-05,5.4968351410167315e-05
0.03,0.03,4.165871658716587,4.165161449956699,269336,64664,4.164445538800804,4.165089597999056,0.0014261199157834525,0.0007820607175315075
0.06,0.0699999999999999,4.165871658716587,4.1628933937057,260185,62501,4.162903063126089,4.162009481423335,0.002968595590497891,0.0038621772932518894
0.5,0.9,4.165871658716587,4.164463966415299,107135,25726,4.162679759198999,4.162682830657513,0.003191899517588581,0.003188828059074389
0.02,0.09,4.165871658716587,4.166252636512772,266661,64005,4.166693097120871,4.168526597347168,0.0008214384042837253,0.002654938630580972
0.2,0.9,4.165871658716587,4.158049852639992,166480,40038,4.157647505357968,4.162128561124774,0.008224153358619368,0.003743097591812905
0.04,0.04,4.165871658716587,4.166952803096517,266985,64072,4.167249864920409,4.16923561839092,0.0013782062038218967,0.003363959674333117
0.02,0.04,4.165871658716587,4.164014405318887,270561,64976,4.163872336625165,4.167138012355306,0.0019993220914225063,0.0012663536387185204
0.1,0.5,4.165871658716587,4.169228715288374,218601,52432,4.169416654408756,4.168448545146369,0.0035449956921684844,0.0025768864297814886
0.4,0.6,4.165871658716587,4.160353465837141,151129,36326,4.160626781215424,4.157782677575025,0.005244877501163536,0.008088981141562535
0.8,0.9,4.165871658716587,4.185590676319972,47406,11326,4.190015532644577,4.164578277937111,0.02414387392799,0.0012933807794759389
0.7,0.8,4.165871658716587,4.160988828669395,75239,18082,4.157598297309092,4.160479435285941,0.008273361407495017,0.005392223430646048
0.1,0.7,4.165871658716587,4.170381478666365,203010,48679,4.170540679474987,4.173233545040037,0.004669020758400144,0.007361886323449696
0.1,0.6,4.165871658716587,4.1657041139240505,210618,50560,4.165921002931347,4.16352496259224,4.93442147595502e-05,0.002346696124346792
0.04,0.08,4.165871658716587,4.167769615603825,263253,63164,4.168081695970068,4.171045236870255,0.002210037253481012,0.005173578153668146
0.4,0.5,4.165871658716587,4.171996951620109,158757,38053,4.172621255365218,4.17150879567663,0.006749596648631062,0.0056371369600425325
0.6,0.6,4.165871658716587,4.168968983877574,111966,26857,4.1680331963303665,4.164814704660647,0.002161537613779352,0.0010569540559401958
0.01,0.0699999999999999,4.165871658716587,4.165208012326657,270322,64900,4.164895348978942,4.168996324033707,0.0009763097376449537,0.00312466531712019
0.1,0.4,4.165871658716587,4.168273121918917,226604,54364,4.167737924105091,4.168979707642312,0.0018662653885037628,0.0031080489257249155
0.6,0.7,4.165871658716587,4.153223207091056,103083,24820,4.152185277149035,4.1418652600496735,0.01368638156755253,0.024006398666913675
0.3,0.9,4.165871658716587,4.182614881206431,146998,35145,4.181945412356225,4.182586801864361,0.016073753639638255,0.016715143147774114
0.1,0.2,4.165871658716587,4.165442824145896,241654,58014,4.16551154105591,4.164412265661324,0.0003601176606773393,0.001459393055263547
0.1,0.8,4.165871658716587,4.172816780821917,194954,46720,4.173447102320766,4.174035891371642,0.007575443604179277,0.00816423265505506
0.3,0.5,4.165871658716587,4.161560476681993,177399,42628,4.1613726578501025,4.159185875778874,0.0044990008664846926,0.006685782937712936
0.04,0.05,4.165871658716587,4.166794676865683,265829,63797,4.1670440805117845,4.170150014018595,0.001172421795197387,0.004278355302007597
0.4,0.8,4.165871658716587,4.15358361774744,135087,32523,4.153404870297289,4.14648531358018,0.012466788419297714,0.019386345136407357
0.03,0.0699999999999999,4.165871658716587,4.163056746690037,266011,63898,4.162993688365539,4.164351307605078,0.002877970351048198,0.001520351111508944
0.3,0.4,4.165871658716587,4.151087320173971,186114,44835,4.15022283781594,4.155895924013733,0.015648820900647564,0.009975734702853956
0.0699999999999999,0.0699999999999999,4.165871658716587,4.166736617808485,258121,61948,4.16776987826305,4.168487069934702,0.0018982195464625207,0.002615411218115149
0.9,0.9,4.165871658716587,4.12471791785768,27417,6647,4.122380369687304,4.102311455051099,0.043491289029283564,0.06356020366548787
0.5,0.7,4.165871658716587,4.147093833962521,121937,29403,4.147175042702401,4.135649930162249,0.018696616014186596,0.0302217285543378
0.1,0.3,4.165871658716587,4.175582406273842,235340,56361,4.176290318769731,4.174608772664093,0.01041866005314418,0.008737113947505648
0.06,0.08,4.165871658716587,4.161952986043232,259735,62407,4.162046866137928,4.162597327775902,0.0038247925786594195,0.0032743309406848553
0.01,0.05,4.165871658716587,4.169014516302099,271974,65237,4.16886599875123,4.164944983255594,0.0029943400346432725,0.0009266754609935646
0.05,0.06,4.165871658716587,4.163443582845387,263088,63190,4.162377659008516,4.162977541206532,0.0034939997080707386,0.002894117510055416
0.04,0.06,4.165871658716587,4.161626792755149,264925,63659,4.161580692429682,4.158130737813195,0.00429096628690484,0.007740920903391846
0.01,0.06,4.165871658716587,4.164033200122963,270912,65060,4.16404449259926,4.166973296638557,0.0018271661173274723,0.0011016379219697114
0.5,0.6,4.165871658716587,4.161331381658499,130774,31426,4.162176586875841,4.159022461947202,0.0036950718407462446,0.006849196769385557
0.2,0.2,4.165871658716587,4.1599010457663335,221964,53358,4.159644383125594,4.158436304470582,0.006227275590993564,0.007435354246005055
0.4,0.7,4.165871658716587,4.178350847408015,142745,34163,4.178751482472689,4.176953207880898,0.012879823756101416,0.011081549164311255
0.1,0.1,4.165871658716587,4.167607091582918,249648,59902,4.167420329628022,4.168512896203946,0.0015486709114345132,0.002641237487359227
0.01,0.09,4.165871658716587,4.164710078625374,268553,64483,4.164512843062143,4.1662221631332095,0.0013588156544441787,0.00035050441662232146
0.4,0.4,4.165871658716587,4.1606781692426775,166631,40049,4.160451745832751,4.164356546278552,0.00541991288383592,0.0015151124380352599
0.01,0.01,4.165871658716587,4.164608928814895,274910,66011,4.164816364993927,4.168098737381606,0.0010552937226604442,0.0022270786650189223
0.6,0.8,4.165871658716587,4.174361214238917,95572,22895,4.174258579081962,4.165456538682248,0.008386920365374806,0.0004151200343391892
0.03,0.08,4.165871658716587,4.166556873078612,265643,63756,4.1665869021983735,4.162084947204513,0.0007152434817863096,0.0037867115120739925
0.08,0.09,4.165871658716587,4.1701330978776285,255037,61158,4.170443714941071,4.16777290529941,0.0045720562244842,0.0019012465828227576
0.01,0.03,4.165871658716587,4.165633330794424,273453,65645,4.165791143697117,4.164366920110774,8.051501947026196e-05,0.0015047386058135714
0.03,0.04,4.165871658716587,4.167005131226069,268801,64507,4.167472388024871,4.1659664343816605,0.0016007293082838103,9.477566507332114e-05
0.03,0.09,4.165871658716587,4.167404838836788,264401,63445,4.1677877481653915,4.16788237597207,0.0019160894488043922,0.0020107172554828523
0.0699999999999999,0.09,4.165871658716587,4.164449857896874,256426,61575,4.1641978273509945,4.163490337871662,0.0016738313655926262,0.002381320844925483
0.2,0.5,4.165871658716587,4.165082236150255,198033,47546,4.165452808260799,4.167021902271516,0.00041885045578826663,0.001150243554929098
0.8,0.8,4.165871658716587,4.156024096385543,55192,13280,4.154606466910608,4.1556873690050855,0.011265191805978958,0.010184289711501648
0.04,0.0699999999999999,4.165871658716587,4.166196783796129,264516,63491,4.166099857102293,4.1600572637483655,0.00022819838570597994,0.00581439496822167
0.3,0.3,4.165871658716587,4.1674409642681285,194657,46709,4.167619301995214,4.166579691685504,0.0017476432786267537,0.0007080329689168607
0.1,0.9,4.165871658716587,4.171420942548173,187472,44942,4.171473509905133,4.173738798343415,0.005601851188545837,0.007867139626827502
0.4,0.9,4.165871658716587,4.170750936206557,126966,30442,4.1708821151158695,4.172783896870775,0.005010456399282326,0.006912238154187733
0.02,0.05,4.165871658716587,4.163731688511951,270018,64850,4.163249707071321,4.162669116320766,0.0026219516452661296,0.003202542395821517
0.02,0.06,4.165871658716587,4.1654312563967375,268612,64486,4.165417662385934,4.165031482265349,0.000453996330652906,0.0008401764512377952
0.2,0.7,4.165871658716587,4.159226393629124,182798,43950,4.1589614556712045,4.155403536105066,0.006910203045382701,0.010468122611521302
0.02,0.08,4.165871658716587,4.167523124357657,267630,64218,4.16646972119658,4.1649721825116055,0.0005980624799928336,0.0008994762049816529
0.02,0.03,4.165871658716587,4.167229625990297,271420,65132,4.167143059461789,4.167737096118626,0.0012714007452014897,0.0018654374020385944
0.02,0.0699999999999999,4.165871658716587,4.163702173271402,268030,64373,4.1635881902820735,4.162934638401777,0.002283468434513658,0.002937020314810468
0.01,0.08,4.165871658716587,4.164029666254636,269496,64720,4.1638227387444156,4.159604629414071,0.0020489199721716034,0.006267029302516214
0.02,0.02,4.165871658716587,4.164536814557476,272115,65341,4.164869028511049,4.1645919930627935,0.0010026302055381464,0.0012796656537936713
0.05,0.09,4.165871658716587,4.169597467787831,260825,62554,4.170266970954229,4.168259563949157,0.004395312237641669,0.002387905232569487
0.2,0.6,4.165871658716587,4.157215649397512,190097,45727,4.157283104763255,4.154355744872786,0.008588553953332578,0.011515913843800796
0.5,0.8,4.165871658716587,4.160907554564741,115719,27811,4.1608256113834585,4.163973382650346,0.005046047333128634,0.0018982760662415998
0.5,0.5,4.165871658716587,4.186729971753111,139326,33278,4.186595240950321,4.187991086245691,0.020723582233733495,0.022119427529103675
0.6,0.9,4.165871658716587,4.187434901997917,88447,21122,4.188499326997649,4.185100251289279,0.022627668281061553,0.01922859257269227
0.05,0.0699999999999999,4.165871658716587,4.166356921610674,262293,62955,4.165879804020602,4.168726718339854,8.145304015272359e-06,0.002855059623266598
0.01,0.02,4.165871658716587,4.163951615354223,274013,65806,4.16433131295015,4.165807411027728,0.0015403457664371345,6.42476888588206e-05
0.05,0.05,4.165871658716587,4.166803395071467,264117,63386,4.166803830780442,4.164200690039053,0.0009321720638544306,0.0016709686775344679
0.08,0.08,4.165871658716587,4.165917017046381,255629,61362,4.165915277759186,4.167492393504641,4.361904259919669e-05,0.0016207347880534684
0.3,0.6,4.165871658716587,4.175197618815263,171133,40988,4.174606155224986,4.1736040522746976,0.008734496508398415,0.007732393558110395
0.7,0.9,4.165871658716587,4.187339919502378,68664,16398,4.188236968528834,4.192579083996775,0.022365309812246714,0.02670742528018799
0.09,0.09,4.165871658716587,4.164341875843011,253167,60794,4.164109326981379,4.165353847303992,0.0017623317352084555,0.0005178114125952149
0.2,0.8,4.165871658716587,4.16453944700241,174565,41917,4.164237851497632,4.166621059563013,0.0016338072189547859,0.0007494008464261626
0.3,0.8,4.165871658716587,4.170555065608381,156058,37419,4.168632485787065,4.167460475349723,0.0027608270704782,0.0015888166331361475
0.01,0.04,4.165871658716587,4.164399266279426,272435,65420,4.164449916402285,4.1650246654012815,0.0014217423143021435,0.0008469933153056886
0.0699999999999999,0.08,4.165871658716587,4.171686162993602,258194,61892,4.171920028150455,4.175866089668854,0.006048369433868217,0.009994430952266598
0.03,0.06,4.165871658716587,4.1644583008573655,267150,64150,4.164076459116038,4.166569449954206,0.001795199600548969,0.0006977912376191497
0.06,0.06,4.165871658716587,4.161302144746487,261155,62758,4.161666587031983,4.161935679324658,0.004205071684603823,0.003935979391929578
0.2,0.3,4.165871658716587,4.167897539549889,214455,51454,4.167745386534253,4.171555684156773,0.0018737278176654826,0.005684025440185536
0.7,0.7,4.165871658716587,4.195886044426736,84245,20078,4.1965333726792196,4.1915300865557255,0.030661713962632398,0.025658427839138298
0.2,0.4,4.165871658716587,4.173597932733072,206735,49534,4.173646685949659,4.176418550500947,0.007775027233071441,0.010546891784359858
0.3,0.7,4.165871658716587,4.166003570517725,163349,39210,4.166444142820919,4.167311714847905,0.0005724841043317497,0.0014400561313179239
0.03,0.05,4.165871658716587,4.161541570797836,267687,64324,4.161660759134723,4.164012370737393,0.004210899581863714,0.00185928797919388
0.04,0.09,4.165871658716587,4.168674316367503,262664,63009,4.168422493740147,4.168840653288068,0.0025508350235599053,0.002968994571481254
0.06,0.09,4.165871658716587,4.167453780564466,258553,62041,4.167783519761241,4.167919748652917,0.0019118610446540174,0.0020480899363297667
0.05,0.08,4.165871658716587,4.16602974427566,261635,62802,4.165658563639015,4.168663538693468,0.00021309507757205637,0.0027918799768809066
0.03,0.03,4.165871658716587,4.164912117979873,269424,64689,4.164537995073138,4.165500132456283,0.0013336636434493343,0.0003715262603041225
0.06,0.0699999999999999,4.165871658716587,4.16152775333216,260083,62497,4.16178811813494,4.160425515101665,0.0040835405816475046,0.0054461436149217946
0.5,0.9,4.165871658716587,4.15319714073669,106326,25601,4.152403264852361,4.149433907502353,0.013468393864226158,0.016437751214233742
0.02,0.09,4.165871658716587,4.169510861072043,266807,63990,4.169984019808686,4.169634539067835,0.00411236109209856,0.0037628803512479436
0.2,0.9,4.165871658716587,4.169086826347305,167097,40080,4.167840542357011,4.1662955251727425,0.001968883640423691,0.0004238664561553307
0.04,0.04,4.165871658716587,4.165144787041091,266386,63956,4.16526278209022,4.167928063735189,0.0006088766263667722,0.0020564050186022698
0.02,0.04,4.165871658716587,4.167843161431522,270418,64882,4.167597283650534,4.168845845587164,0.00172562493394679,0.0029741868705768226
0.1,0.5,4.165871658716587,4.161813906360526,217692,52307,4.161626180792907,4.163850027823206,0.004245477923680241,0.0020216308933811433
0.4,0.6,4.165871658716587,4.165529434514766,150788,36199,4.165301032291389,4.157896892808104,0.0005706264251985615,0.007974765908483228
0.8,0.9,4.165871658716587,4.16742796907941,47442,11384,4.16764515847317,4.162708189409747,0.0017734997565828081,0.0031634693068403053
0.7,0.8,4.165871658716587,4.160935350756533,75625,18175,4.160319911998347,4.1545072406286385,0.0055517467182397695,0.011364418087948636
0.1,0.7,4.165871658716587,4.177929784077798,202780,48536,4.177667146998451,4.175288933847894,0.011795488281864053,0.009417275131307079
0.1,0.6,4.165871658716587,4.158450983502538,209719,50432,4.158611063512226,4.15828985627717,0.007260595204360953,0.007581802439417196
0.04,0.08,4.165871658716587,4.167509401763423,263745,63286,4.167468458402934,4.165369154251116,0.0015967996863466283,0.0005025044654711763
0.4,0.5,4.165871658716587,4.155574284284548,157783,37969,4.155442456199682,4.161776462051313,0.010429202516904823,0.004095196665273804
0.6,0.6,4.165871658716587,4.143726839597671,109585,26446,4.1444624393613125,4.140596866732212,0.021409219355274622,0.025274791984375433
0.01,0.0699999999999999,4.165871658716587,4.1687558783169125,270373,64857,4.168618867505952,4.169657570704366,0.0027472087893647412,0.0037859119877792224
0.1,0.4,4.165871658716587,4.163507065347556,225991,54279,4.162119998165095,4.1636752330964555,0.0037516605514920087,0.00219642562013167
0.6,0.7,4.165871658716587,4.173726563457375,102177,24481,4.172203624157764,4.17172174263015,0.00633196544117709,0.005850083913562898
0.3,0.9,4.165871658716587,4.167368272354852,147504,35395,4.167757282490794,4.160887863910264,0.0018856237742070903,0.004983794806323161
0.1,0.2,4.165871658716587,4.164882190179937,242342,58187,4.165413889704008,4.163048946637682,0.00045776901257887914,0.002822712078905276
0.1,0.8,4.165871658716587,4.153737447273194,193992,46703,4.154208454601028,4.154556826552015,0.011663204115559545,0.011314832164572408
0.3,0.5,4.165871658716587,4.169793752036873,179126,42958,4.169824369780285,4.166551705385574,0.003952711063697656,0.0006800466689869111
0.04,0.05,4.165871658716587,4.165604397325274,266003,63857,4.165953284865763,4.167439514777952,8.162614917583966e-05,0.0015678560613645587
0.4,0.8,4.165871658716587,4.165992532669571,133895,32140,4.1654936867297625,4.165816963684958,0.0003779719868246545,5.469503162913725e-05
0.03,0.0699999999999999,4.165871658716587,4.166583205533473,266253,63902,4.167171569059492,4.165672193476445,0.0012999103429045533,0.0001994652401418051
0.3,0.4,4.165871658716587,4.168519758874749,186708,44790,4.167624209177826,4.166748792640558,0.0017525504612390108,0.0008771339239705966
0.0699999999999999,0.0699999999999999,4.165871658716587,4.169558982291616,258767,62061,4.169482167233376,4.172431755717399,0.0036105085167887907,0.006560097000812171
0.9,0.9,4.165871658716587,4.207813428401663,28327,6732,4.20733029313053,4.226120089063097,0.04145863441394315,0.06024843034651006
0.5,0.7,4.165871658716587,4.150625063522716,122514,29517,4.150012256198158,4.156341787176446,0.0158594025184291,0.009529871540141066
0.1,0.3,4.165871658716587,4.163097990396586,234091,56230,4.16319576266341,4.1642593159153,0.002675896053177418,0.0016123428012875252
0.06,0.08,4.165871658716587,4.163675151981778,259576,62343,4.163848353281495,4.170652346427902,0.002023305435091771,0.0047806877113147905
0.01,0.05,4.165871658716587,4.16732334769344,271822,65227,4.1666970380429795,4.164957035527169,0.0008253793263923725,0.0009146231894181511
0.05,0.06,4.165871658716587,4.166745880861851,263005,63120,4.166239117211119,4.167277754802461,0.0003674584945319026,0.0014060960858737204
0.04,0.06,4.165871658716587,4.170471530389087,265071,63559,4.170589641985274,4.165959094834181,0.00471798326868722,8.743611759420844e-05
0.01,0.06,4.165871658716587,4.1642464617935095,271284,65146,4.164107863155497,4.16028572606834,0.0017637955610902978,0.005585932648247471
0.5,0.6,4.165871658716587,4.148077046138094,129644,31254,4.148087722116699,4.15032301353851,0.017783936599887973,0.01554864517807708
0.2,0.2,4.165871658716587,4.166766500692599,222597,53422,4.166114311790517,4.1642920412569815,0.00024265307393012137,0.0015796174596056645
0.4,0.7,4.165871658716587,4.169219547775347,142900,34275,4.169089309287509,4.167761407668416,0.003217650570921826,0.0018897489518288069
0.1,0.1,4.165871658716587,4.167373234970124,249684,59914,4.1673457938558105,4.1697796002167875,0.0014741351392233426,0.0039079415002003515
0.01,0.09,4.165871658716587,4.165499899104357,268354,64423,4.165147495824917,4.163420437133062,0.0007241628916698772,0.002451221583525509
0.4,0.4,4.165871658716587,4.1714521122540695,167075,40052,4.171412469040965,4.170396109277289,0.005540810324378143,0.0045244505607016094
0.01,0.01,4.165871658716587,4.166828277930972,275019,66002,4.167336859708719,4.164612198920047,0.0014652009921318765,0.0012594597965405185
0.6,0.8,4.165871658716587,4.192732532655387,95653,22814,4.193725260129421,4.196230711955126,0.027853601412833662,0.030359053238538714
0.03,0.08,4.165871658716587,4.167822621139845,265607,63728,4.167714712339776,4.168219710601622,0.0018430536231885952,0.002348051885034508
0.08,0.09,4.165871658716587,4.163360579206866,254169,61049,4.162811139415862,4.164120542615303,0.003060519300725595,0.0017511161012837562
0.01,0.03,4.165871658716587,4.165638471263843,273470,65649,4.165081190152782,4.165329482400024,0.0007904685638049358,0.0005421763165633919
0.03,0.04,4.165871658716587,4.165591064225876,268514,64460,4.165581957821179,4.165557169029346,0.0002897008954079183,0.0003144896872413483
0.03,0.09,4.165871658716587,4.168888468689925,264566,63462,4.168969865129048,4.168093434791982,0.0030982064124609465,0.0022217760753946436
0.0699999999999999,0.09,4.165871658716587,4.164691943127962,256595,61612,4.16455964693277,4.162915822551045,0.0013120117838170131,0.0029558361655421805
0.2,0.5,4.165871658716587,4.168970166863307,197876,47464,4.169462642683725,4.17437258475045,0.003590983967137973,0.008500926033862655
0.8,0.8,4.165871658716587,4.209835819776595,56155,13339,4.209185273911655,4.208138046448128,0.04331361519506771,0.04226638773154079
0.04,0.0699999999999999,4.165871658716587,4.164134409280041,264206,63448,4.163652237295633,4.165558028396453,0.002219421420954326,0.0003136303201340951
0.3,0.3,4.165871658716587,4.170229612034838,194879,46731,4.170532028399506,4.170898173738004,0.004660369682919274,0.0050265150214166
0.1,0.9,4.165871658716587,4.170124018558173,186955,44832,4.169831701153128,4.167842457498355,0.0039600424365406894,0.0019707987817678685
0.4,0.9,4.165871658716587,4.176376461367644,127889,30622,4.17600575293966,4.1827844163905645,0.010134094223072765,0.016912757673977374
0.02,0.05,4.165871658716587,4.166959930851392,269969,64788,4.1669349367855855,4.171214925156383,0.001063278068998308,0.0053432664397954355
0.02,0.06,4.165871658716587,4.16836331520476,269022,64539,4.168021835635856,4.167212217216519,0.002150176919268887,0.0013405584999315323
0.2,0.7,4.165871658716587,4.148878515313674,182198,43915,4.148235420161552,4.145257088450911,0.017636238555034822,0.02061457026567659
0.02,0.08,4.165871658716587,4.164354272337105,266831,64075,4.163364658249579,4.160438667484255,0.002507000467008247,0.00543299123233254
0.02,0.03,4.165871658716587,4.166377470325385,271327,65123,4.166385596273766,4.168206550902784,0.0005139375571792115,0.0023348921861972016
0.02,0.0699999999999999,4.165871658716587,4.166785736472635,268291,64388,4.166917113398783,4.1649565763675,0.0010454546821954125,0.0009150823490875482
0.01,0.08,4.165871658716587,4.166195005025903,269407,64665,4.166375701258866,4.163405332134844,0.0005040425422784267,0.0024663265817430613
0.02,0.02,4.165871658716587,4.164335343270791,272106,65342,4.163955336382429,4.1626109390775605,0.0019163223341580604,0.0032607196390266324
0.05,0.09,4.165871658716587,4.165270628856422,260571,62558,4.1649996493296175,4.166486381791142,0.0008720093869696299,0.0006147230745545684
0.2,0.6,4.165871658716587,4.164282255579522,189200,45434,4.164153881386486,4.165684342037453,0.0017177773301009225,0.00018731667913396421
0.5,0.8,4.165871658716587,4.156501267656646,114761,27610,4.155960509715943,4.155178855797888,0.009911149000644492,0.010692802918699229
0.5,0.5,4.165871658716587,4.176826709824372,139364,33366,4.176590708200385,4.1742629379869785,0.010719049483797427,0.008391279270391294
0.6,0.9,4.165871658716587,4.15357874184485,87221,20999,4.156780275980548,4.155701674427568,0.009091382736039044,0.010169984289019496
0.05,0.0699999999999999,4.165871658716587,4.166632242894139,262252,62941,4.166711953899626,4.170604388995761,0.0008402951830390748,0.004732730279173758
0.01,0.02,4.165871658716587,4.166064104511621,274252,65830,4.166109286418643,4.165550449845371,0.00023762770205593142,0.0003212088712158945
0.05,0.05,4.165871658716587,4.164186171304115,263847,63361,4.163204591999115,4.163500831463537,0.0026670667174721885,0.002370827253050045
0.08,0.08,4.165871658716587,4.168473483738646,256086,61434,4.168493016980953,4.167992405623112,0.002621358264366158,0.002120746906524751
0.3,0.6,4.165871658716587,4.175513300540832,170624,40863,4.175282725498022,4.1712747194653925,0.009411066781434663,0.005403060748805366
0.7,0.9,4.165871658716587,4.132898665529218,67825,16411,4.13276099953036,4.142077745805357,0.03311065918622713,0.023793912911230564
0.09,0.09,4.165871658716587,4.170361938698076,252799,60618,4.170525978380013,4.168459924199563,0.004654319663425888,0.002588265482975416
0.2,0.8,4.165871658716587,4.17284955243885,174350,41782,4.173148567766462,4.177054247967374,0.007276909049874547,0.011182589250786634
0.3,0.8,4.165871658716587,4.14026540335388,153815,37151,4.14024750408389,4.141613304232308,0.025624154632697405,0.024258354484278932
0.01,0.04,4.165871658716587,4.16569918425957,272695,65462,4.165431536019756,4.163860534688644,0.0004401226968315797,0.002011124027943012
0.0699999999999999,0.08,4.165871658716587,4.168117254990779,257648,61814,4.168332728317714,4.166517412865676,0.0024610696011269084,0.0006457541490885177
0.03,0.06,4.165871658716587,4.16408736349454,266918,64100,4.163707661785996,4.163657705619656,0.0021639969305908835,0.002213953096931398
0.06,0.06,4.165871658716587,4.16821639898563,261343,62699,4.167955748178025,4.16578741764489,0.002084089461438232,8.424107169702211e-05
0.2,0.3,4.165871658716587,4.166046150862905,214843,51570,4.165784794024438,4.163089173383723,8.686469214946868e-05,0.002782485332864404
0.7,0.7,4.165871658716587,4.190535616233215,83949,20033,4.189795675782645,4.194235428437833,0.023924017066057957,0.028363769721245546
0.2,0.4,4.165871658716587,4.167360297385753,206276,49498,4.166708607323334,4.160383937327762,0.0008369486067465459,0.005487721388825584
0.3,0.7,4.165871658716587,4.173508610086101,162867,39024,4.173518534269258,4.17320429130957,0.007646875552670629,0.007332632592983224
0.03,0.05,4.165871658716587,4.164719062660463,267654,64267,4.164534749602818,4.164509549146434,0.00133690911376938,0.0013621095701532582
0.04,0.09,4.165871658716587,4.164700098328417,262601,63054,4.16488256083084,4.161573385052627,0.0009890978857471922,0.004298273663960295
0.06,0.09,4.165871658716587,4.167581312261616,258961,62137,4.1672996219778256,4.167464696066512,0.0014279632612383963,0.0015930373499246642
0.05,0.08,4.165871658716587,4.166403395401528,261121,62673,4.165964857756862,4.1706166354007115,9.319904027460524e-05,0.004744976684124325
0.03,0.03,4.165871658716587,4.162309250297624,269214,64679,4.161991213184476,4.161254000363271,0.0038804455321113096,0.004617658353316401
0.06,0.0699999999999999,4.165871658716587,4.163673038132744,260088,62466,4.1651589732298735,4.164568837018654,0.0007126854867136601,0.0013028216979327212
0.5,0.9,4.165871658716587,4.162190524311089,107089,25729,4.1634077696765965,4.156884432977128,0.002463889039990619,0.008987225739459426
0.02,0.09,4.165871658716587,4.164286719739744,266252,63937,4.164800018315744,4.162955043540725,0.0010716404008430658,0.0029166151758621695
