m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,4.165871658716587,0.0004239664953999,0.0021774454894948
0.1,0.8,4.165871658716587,0.0004379404897444,0.0019996929830849
0.1,0.7,4.165871658716587,0.0003801043816596,0.0020853016092589
0.1,0.6,4.165871658716587,0.0004067134389169,0.002206269646282
0.1,0.5,4.165871658716587,0.0004074507270174,0.0021826633445945
0.1,0.4,4.165871658716587,0.0004267718182094,0.0021145361131719
0.1,0.3,4.165871658716587,0.0004062434680939,0.0021263799392859
0.1,0.2,4.165871658716587,0.000411768239256,0.0021697261565214
0.1,0.1,4.165871658716587,0.0004083583682427,0.0020505681327781
0.2,0.9,4.165871658716587,0.0004061352867516,0.0021685647436124
0.2,0.8,4.165871658716587,0.0004146863460187,0.002125552241852
0.2,0.7,4.165871658716587,0.0004124100158493,0.0021994264777256
0.2,0.6,4.165871658716587,0.0004065085779571,0.002246358866829
0.2,0.5,4.165871658716587,0.0004072314923052,0.0021459594239515
0.2,0.4,4.165871658716587,0.0004327840149566,0.0019876135849225
0.2,0.3,4.165871658716587,0.0004213951707121,0.0020685037973655
0.2,0.2,4.165871658716587,0.0004530532081004,0.0020716249735155
0.3,0.9,4.165871658716587,0.000416703538016,0.002069074995728
0.3,0.8,4.165871658716587,0.0003872332656577,0.0021302821573331
0.3,0.7,4.165871658716587,0.0004242148303473,0.0020526762983446
0.3,0.6,4.165871658716587,0.0004317872936415,0.002003282457216
0.3,0.5,4.165871658716587,0.0003783890116147,0.0020454348898104
0.3,0.4,4.165871658716587,0.0003934651969285,0.0022260183640726
0.3,0.3,4.165871658716587,0.0004155613631648,0.0020682502954634
0.4,0.9,4.165871658716587,0.000397496827891,0.0021764804222255
0.4,0.8,4.165871658716587,0.000415388394717,0.0020337313186057
0.4,0.7,4.165871658716587,0.0004080409096913,0.002100060529705
0.4,0.6,4.165871658716587,0.0004144112321403,0.0022296637940465
0.4,0.5,4.165871658716587,0.0004144659753061,0.0020084196200837
0.4,0.4,4.165871658716587,0.0004229770114014,0.0020060206562741
0.5,0.9,4.165871658716587,0.0003932515372266,0.002160044547551
0.5,0.8,4.165871658716587,0.0004222131828255,0.0021795582183327
0.5,0.7,4.165871658716587,0.0004193334398917,0.0021106123392409
0.5,0.6,4.165871658716587,0.0003991091453692,0.0020495614697833
0.5,0.5,4.165871658716587,0.000410140712392,0.0021785077776158
0.6,0.9,4.165871658716587,0.0004181613419376,0.0021878703001159
0.6,0.8,4.165871658716587,0.0003940955326447,0.0020643884130163
0.6,0.7,4.165871658716587,0.0004261411740974,0.0021821878946533
0.6,0.6,4.165871658716587,0.0003940605436899,0.0022141366284569
0.7,0.9,4.165871658716587,0.0004075639488289,0.002045047510173
0.7,0.8,4.165871658716587,0.0004047135565623,0.0022885138849859
0.7,0.7,4.165871658716587,0.0004151274499076,0.0022694732121598
0.8,0.9,4.165871658716587,0.0003986082768612,0.0020751343187877
0.8,0.8,4.165871658716587,0.0004034629115755,0.0022490495427517
0.9,0.9,4.165871658716587,0.0003915316543139,0.0021402865943684
0.01,0.09,4.165871658716587,0.0004084453826332,0.0022322483071235
0.01,0.08,4.165871658716587,0.0004326962834518,0.0022287528411147
0.01,0.07,4.165871658716587,0.0004218635360176,0.0021022721788224
0.01,0.06,4.165871658716587,0.0004428740682168,0.0021350622458838
0.01,0.05,4.165871658716587,0.0003919474966598,0.0021699039431201
0.01,0.04,4.165871658716587,0.0004084451755069,0.0021759898896019
0.01,0.03,4.165871658716587,0.0003921140840317,0.0021559842098221
0.01,0.02,4.165871658716587,0.0004077393427845,0.0021734067803655
0.01,0.01,4.165871658716587,0.0004206543672833,0.0020095589436609
0.02,0.09,4.165871658716587,0.0004254066379007,0.002213681077563
0.02,0.08,4.165871658716587,0.0003990098500086,0.0021231361588924
