m,M,delta_suppression,epsilon_suppression,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,2.0250405006075078e-10,8.124460256902678,42.82262322623226,0.0004091812847358,0.0020791373134538
0.1,0.8,2.0250405006075078e-10,7.20163387054215,42.82262322623226,0.0004548347088914,0.0024545092696538
0.1,0.7,2.0250405006075078e-10,6.289006199146817,42.82262322623226,0.0005214918433708,0.0025563900538518
0.1,0.6,2.0250405006075078e-10,5.369354225688749,42.82262322623226,0.0005675542206278,0.0032786976072124
0.1,0.5,2.0250405006075078e-10,4.4437238255549545,42.82262322623226,0.0007835273994665,0.003920612262617
0.1,0.4,2.0250405006075078e-10,3.5129433857049017,42.82262322623226,0.0009114331486247,0.0048196489898531
0.1,0.3,2.0250405006075078e-10,2.57768021727734,42.82262322623226,0.0014106769293126,0.0067800220290608
0.1,0.2,2.0250405006075078e-10,1.6384797862360887,42.82262322623226,0.0018894616548982,0.0105790771835572
0.1,0.1,2.0250405006075078e-10,0.6957936829567963,42.82262322623226,0.0047595865515478,0.0256578448342235
0.2,0.9,1.8000360005400076e-10,4.401828373024444,42.82262322623226,0.0007652498905619,0.0038942029788361
0.2,0.8,1.8000360005400076e-10,3.223680689207993,42.82262322623226,0.0010911727163504,0.0054525782368429
0.2,0.7,1.8000360005400076e-10,2.7890061991468182,42.82262322623226,0.0011543989569674,0.0062156794464469
0.2,0.6,1.8000360005400076e-10,2.3693542256887485,42.82262322623226,0.0014578395494361,0.0075399592104869
0.2,0.5,1.8000360005400076e-10,1.9437238255549547,42.82262322623226,0.0016048412475989,0.0088641504958453
0.2,0.4,1.8000360005400076e-10,1.512943385704903,42.82262322623226,0.0022350758111587,0.0119859053119696
0.2,0.3,1.8000360005400076e-10,1.07768021727734,42.82262322623226,0.0032266988401034,0.0164131952692779
0.2,0.2,1.8000360005400076e-10,0.6384797862360887,42.82262322623226,0.0052437241990171,0.0261650235583904
0.3,0.9,1.5750315004725067e-10,3.4099494362087515,42.82262322623226,0.0008962958913929,0.0047737785597796
0.3,0.8,1.5750315004725067e-10,2.045994587032702,42.82262322623226,0.0015898082859581,0.0091450423178125
0.3,0.7,1.5750315004725067e-10,1.640458799262465,42.82262322623226,0.0019926834985452,0.0106863838324783
0.3,0.6,1.5750315004725067e-10,1.369354225688749,42.82262322623226,0.0023929109420931,0.0133063546367674
0.3,0.5,1.5750315004725067e-10,1.110390492221622,42.82262322623226,0.0032440927140794,0.0154617228367998
0.3,0.4,1.5750315004725067e-10,0.8462767190382364,42.82262322623226,0.0040937385598008,0.0216847697906068
0.3,0.3,1.5750315004725067e-10,0.5776802172773403,42.82262322623226,0.0058335317405769,0.0303224645263478
0.4,0.9,1.3500270004050048e-10,2.829986971112398,42.82262322623226,0.0012076272133011,0.0064168245174681
0.4,0.8,1.3500270004050048e-10,1.4835890505692233,42.82262322623226,0.0023773621210977,0.0118006879771875
0.4,0.7,1.3500270004050048e-10,1.1012194973732938,42.82262322623226,0.0030940780296177,0.0170228360446948
0.4,0.6,1.3500270004050048e-10,0.8795437847470158,42.82262322623226,0.0038451182043367,0.0195546808402136
0.4,0.5,1.3500270004050048e-10,0.6942122049418012,42.82262322623226,0.0049775470525243,0.0248864322791057
0.4,0.4,1.3500270004050048e-10,0.5129433857049027,42.82262322623226,0.0062739164548893,0.0338062886319742
0.5,0.9,1.1250225003375047e-10,2.289006199146819,42.82262322623226,0.0014604185264685,0.0076646830755943
0.5,0.8,1.1250225003375047e-10,1.106160025978658,42.82262322623226,0.0031205895862026,0.0160662931692106
0.5,0.7,1.1250225003375047e-10,0.7665765271043028,42.82262322623226,0.0047536083887798,0.0229607626872786
0.5,0.6,1.1250225003375047e-10,0.5847910971404157,42.82262322623226,0.0057269136244225,0.0312435869282517
0.5,0.5,1.1250225003375047e-10,0.4437238255549545,42.82262322623226,0.0073414300020284,0.0395093558487788
