m,M,delta_suppression,epsilon_suppression,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,2.0250405006075078e-10,8.069960856551647,4.165871658716587,3.824295366857763e-05,0.0001947369128446
0.1,0.8,2.0250405006075078e-10,7.121991283339271,4.165871658716587,4.171828172599455e-05,0.0002233801738599
0.1,0.7,2.0250405006075078e-10,6.177825113937635,4.165871658716587,4.820702344473432e-05,0.000266182205359
0.1,0.6,2.0250405006075078e-10,5.230705692735597,4.165871658716587,5.833344982577754e-05,0.0003010829186131
0.1,0.5,2.0250405006075078e-10,4.280929803620162,4.165871658716587,6.834336812095832e-05,0.0003766361434856
0.1,0.4,2.0250405006075078e-10,3.328751625269407,4.165871658716587,9.544531393941614e-05,0.0004849232953238
0.1,0.3,2.0250405006075078e-10,2.374390515085868,4.165871658716587,0.000133328370223,0.0007029016413128
0.1,0.2,2.0250405006075078e-10,1.4180370928606565,4.165871658716587,0.0002189192564528,0.0012183125613693
0.1,0.1,2.0250405006075078e-10,0.459858051249595,4.165871658716587,0.000703765131374,0.0036544073305926
0.2,0.9,1.8000360005400076e-10,4.284565468042477,4.165871658716587,7.165197143226038e-05,0.0003666779571629
0.2,0.8,1.8000360005400076e-10,3.1311913858301987,4.165871658716587,9.915685820214356e-05,0.000508793518626
0.2,0.7,1.8000360005400076e-10,2.677825113937636,4.165871658716587,0.0001180495542209,0.0005935993234722
0.2,0.6,1.8000360005400076e-10,2.230705692735597,4.165871658716587,0.0001391749860741,0.0006950770032773
0.2,0.5,1.8000360005400076e-10,1.7809298036201613,4.165871658716587,0.0001854206308217,0.0009368330405403
0.2,0.4,1.8000360005400076e-10,1.3287516252694076,4.165871658716587,0.000210598591574,0.0011935018026059
0.2,0.3,1.8000360005400076e-10,0.8743905150858681,4.165871658716587,0.0003308314436034,0.0018641207221976
0.2,0.2,1.8000360005400076e-10,0.4180370928606561,4.165871658716587,0.0007195292086307,0.0039500417639276
0.3,0.9,1.5750315004725067e-10,3.2806469044451063,4.165871658716587,9.470777919249687e-05,0.0004904401043041
0.3,0.8,1.5750315004725067e-10,1.929887714963421,4.165871658716587,0.0001667772637024,0.0007776007295153
0.3,0.7,1.5750315004725067e-10,1.5192287736285803,4.165871658716587,0.000198706478237,0.0010038322248971
0.3,0.6,1.5750315004725067e-10,1.2307056927355975,4.165871658716587,0.0002320099668179,0.0012690023876784
0.3,0.5,1.5750315004725067e-10,0.9475964702868284,4.165871658716587,0.0003271424695584,0.0018024647172092
0.3,0.4,1.5750315004725067e-10,0.6620849586027407,4.165871658716587,0.0004485919093874,0.0025415649842059
0.3,0.3,1.5750315004725067e-10,0.3743905150858683,4.165871658716587,0.0008049614744755,0.0042592830631248
0.4,0.9,1.3500270004050048e-10,2.7046149070688505,4.165871658716587,0.0001143984541433,0.0005951919834917
0.4,0.8,1.3500270004050048e-10,1.3625307643525733,4.165871658716587,0.0002308976864595,0.0011806703537082
0.4,0.7,1.3500270004050048e-10,0.97242167237925,4.165871658716587,0.0003099267611149,0.0016203239010365
0.4,0.6,1.3500270004050048e-10,0.7354847533049613,4.165871658716587,0.000431422026427,0.0022314133754202
0.4,0.5,1.3500270004050048e-10,0.5309298036201614,4.165871658716587,0.0005906236393291,0.0030229904346815
0.4,0.4,1.3500270004050048e-10,0.3287516252694073,4.165871658716587,0.000961484216233,0.0048352539637415
0.5,0.9,1.1250225003375047e-10,2.177825113937637,4.165871658716587,0.0001468547497982,0.0007800367022413
0.5,0.8,1.1250225003375047e-10,0.9886300258909754,4.165871658716587,0.0002897132308751,0.0016665550548091
0.5,0.7,1.1250225003375047e-10,0.6388931431982581,4.165871658716587,0.0004726814583931,0.0025796659699142
0.5,0.6,1.1250225003375047e-10,0.4410405561104139,4.165871658716587,0.0007180917092382,0.0036338288297943
0.5,0.5,1.1250225003375047e-10,0.2809298036201614,4.165871658716587,0.0011242926782578,0.0057630880327564
0.6,0.9,9.000180002700038e-11,1.6502978251128062,4.165871658716587,0.0001830865686023,0.0009763235918779
0.6,0.8,9.000180002700038e-11,0.6829925611006017,4.165871658716587,0.0004443913342853,0.0023719118967864
0.6,0.7,9.000180002700038e-11,0.3902683998635957,4.165871658716587,0.0007133386127106,0.0040646920222734
0.6,0.6,9.000180002700038e-11,0.2307056927355977,4.165871658716587,0.0012738937105202,0.0071304322047508
0.7,0.9,6.750135002025028e-11,1.1219912833392711,4.165871658716587,0.0002728827507157,0.0014028987610833
0.7,0.8,6.750135002025028e-11,0.4003517881780855,4.165871658716587,0.0007407226124121,0.0042280526983736
0.7,0.7,6.750135002025028e-11,0.1778251139376357,4.165871658716587,0.0016807173632915,0.0093776718934093
0.8,0.9,4.5000900013500165e-11,0.5928600813128483,4.165871658716587,0.0005600542491265,0.0027435092537119
0.8,0.8,4.5000900013500165e-11,0.1219912833392709,4.165871658716587,0.0025637965010439,0.0131422816008781
0.9,0.9,2.250045000675008e-11,0.0628547234737303,4.165871658716587,0.0047842977464295,0.0260958589043815
