m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.5,0.6,2.0,2.2500450006750092e-10,4.165871658716588,0.0084104970210222,
0.5,0.5,2.0,2.2500450006750092e-10,4.165871658716588,0.0080751308963517,
0.6,0.9,2.0,2.2500450006750092e-10,4.165871658716588,0.0119965459541853,
0.6,0.8,2.0,2.2500450006750092e-10,4.165871658716588,0.0115452252970524,
0.6,0.7,2.0,2.2500450006750092e-10,4.165871658716588,0.0110110009361276,
0.6,0.6,2.0,2.2500450006750092e-10,4.165871658716588,0.010181757568228,
0.7,0.9,2.0,2.2500450006750092e-10,4.165871658716588,0.0143751242646852,
0.7,0.8,2.0,2.2500450006750092e-10,4.165871658716588,0.0131422842345865,
0.7,0.7,2.0,2.2500450006750092e-10,4.165871658716588,0.0119146497164863,
0.8,0.9,2.0,2.2500450006750092e-10,4.165871658716588,0.017058313158522,
0.8,0.8,2.0,2.2500450006750092e-10,4.165871658716588,0.0166630474563718,
0.9,0.9,2.0,2.2500450006750092e-10,4.165871658716588,0.0229573520482053,
0.01,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0014973219514518,
0.01,0.08,2.0,2.2500450006750092e-10,4.165871658716588,0.0013766589344476,
0.01,0.07,2.0,2.2500450006750092e-10,4.165871658716588,0.0013231475758864,
0.01,0.06,2.0,2.2500450006750092e-10,4.165871658716588,0.0013255351427754,
0.01,0.05,2.0,2.2500450006750092e-10,4.165871658716588,0.0011642381008355,
0.01,0.04,2.0,2.2500450006750092e-10,4.165871658716588,0.0011203826767068,
0.01,0.03,2.0,2.2500450006750092e-10,4.165871658716588,0.0010058406919037,
0.01,0.02,2.0,2.2500450006750092e-10,4.165871658716588,0.0008925867432311,
0.01,0.01,2.0,2.2500450006750092e-10,4.165871658716588,0.0008096227753483,
0.02,0.09,2.0,2.2500450006750092e-10,4.165871658716588,0.0016384475812535,
