m,M,delta_suppression,epsilon_suppression,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,2.0250405006075078e-10,8.069960856551647,42.82262322623226,0.0004614166431431,0.0021469344707487
0.1,0.8,2.0250405006075078e-10,7.121991283339271,42.82262322623226,0.0004416611890268,0.0023288330352345
0.1,0.7,2.0250405006075078e-10,6.177825113937635,42.82262322623226,0.0005364247162247,0.0026668048893783
0.1,0.6,2.0250405006075078e-10,5.230705692735597,42.82262322623226,0.0006550245749555,0.0033924822575482
0.1,0.5,2.0250405006075078e-10,4.280929803620162,42.82262322623226,0.000794445593009,0.0041164437676506
0.1,0.4,2.0250405006075078e-10,3.328751625269407,42.82262322623226,0.001056889904717,0.0051548591691422
0.1,0.3,2.0250405006075078e-10,2.374390515085868,42.82262322623226,0.0014706454046723,0.0072461679255438
0.1,0.2,2.0250405006075078e-10,1.4180370928606565,42.82262322623226,0.0023248372576088,0.0124025650804168
0.1,0.1,2.0250405006075078e-10,0.459858051249595,42.82262322623226,0.0076362163662524,0.0371694982993484
0.2,0.9,1.8000360005400076e-10,4.284565468042477,42.82262322623226,0.0007387877635284,0.0041265502436041
0.2,0.8,1.8000360005400076e-10,3.1311913858301987,42.82262322623226,0.0010353484407086,0.0056909872377634
0.2,0.7,1.8000360005400076e-10,2.677825113937636,42.82262322623226,0.001287216458102,0.0064657302779947
0.2,0.6,1.8000360005400076e-10,2.230705692735597,42.82262322623226,0.0014543287179186,0.0082129942495675
0.2,0.5,1.8000360005400076e-10,1.7809298036201613,42.82262322623226,0.0019838880677354,0.009716932146885
0.2,0.4,1.8000360005400076e-10,1.3287516252694076,42.82262322623226,0.0026182499062915,0.0129223488383247
0.2,0.3,1.8000360005400076e-10,0.8743905150858681,42.82262322623226,0.0037579407332395,0.0200706179593715
0.2,0.2,1.8000360005400076e-10,0.4180370928606561,42.82262322623226,0.0084227578027228,0.043939675824461
0.3,0.9,1.5750315004725067e-10,3.2806469044451063,42.82262322623226,0.0009825210354325,0.0053385562822202
0.3,0.8,1.5750315004725067e-10,1.929887714963421,42.82262322623226,0.0016347752484906,0.0092197792916306
0.3,0.7,1.5750315004725067e-10,1.5192287736285803,42.82262322623226,0.0022430458772545,0.0122930362922077
0.3,0.6,1.5750315004725067e-10,1.2307056927355975,42.82262322623226,0.0028034658104132,0.0140728759454885
0.3,0.5,1.5750315004725067e-10,0.9475964702868284,42.82262322623226,0.0035888679294124,0.0176046140726671
0.3,0.4,1.5750315004725067e-10,0.6620849586027407,42.82262322623226,0.0048513081763195,0.0263362009424036
0.3,0.3,1.5750315004725067e-10,0.3743905150858683,42.82262322623226,0.0094197247397191,0.0491551936842634
0.4,0.9,1.3500270004050048e-10,2.7046149070688505,42.82262322623226,0.0013719955830362,0.0064577551337446
0.4,0.8,1.3500270004050048e-10,1.3625307643525733,42.82262322623226,0.0023400389548678,0.013528978987572
0.4,0.7,1.3500270004050048e-10,0.97242167237925,42.82262322623226,0.0035679474782097,0.0185240742810131
0.4,0.6,1.3500270004050048e-10,0.7354847533049613,42.82262322623226,0.0049596004156642,0.0243876541447543
0.4,0.5,1.3500270004050048e-10,0.5309298036201614,42.82262322623226,0.0062706573162964,0.0326105203487335
0.4,0.4,1.3500270004050048e-10,0.3287516252694073,42.82262322623226,0.0106725524525759,0.0550048463679673
0.5,0.9,1.1250225003375047e-10,2.177825113937637,42.82262322623226,0.0015896839593884,0.0078585396415311
0.5,0.8,1.1250225003375047e-10,0.9886300258909754,42.82262322623226,0.0033689296754743,0.017916380363562
0.5,0.7,1.1250225003375047e-10,0.6388931431982581,42.82262322623226,0.0056039261789807,0.0263190311320063
0.5,0.6,1.1250225003375047e-10,0.4410405561104139,42.82262322623226,0.0081013836568638,0.0432191134935574
0.5,0.5,1.1250225003375047e-10,0.2809298036201614,42.82262322623226,0.0117752654455077,0.0600790987644502
0.6,0.9,9.000180002700038e-11,1.6502978251128062,42.82262322623226,0.0020335112651258,0.0109956952812626
0.6,0.8,9.000180002700038e-11,0.6829925611006017,42.82262322623226,0.0049386658979284,0.0268273261828935
0.6,0.7,9.000180002700038e-11,0.3902683998635957,42.82262322623226,0.0090160528216083,0.0448424342878398
0.6,0.6,9.000180002700038e-11,0.2307056927355977,42.82262322623226,0.0136522683749662,0.0774077084944862
0.7,0.9,6.750135002025028e-11,1.1219912833392711,42.82262322623226,0.0029211519869027,0.0161744995125319
0.7,0.8,6.750135002025028e-11,0.4003517881780855,42.82262322623226,0.007874359246754,0.0436168431268076
0.7,0.7,6.750135002025028e-11,0.1778251139376357,42.82262322623226,0.020065704515715,0.0948344191854575
0.8,0.9,4.5000900013500165e-11,0.5928600813128483,42.82262322623226,0.0057066633244337,0.0305845029693391
0.8,0.8,4.5000900013500165e-11,0.1219912833392709,42.82262322623226,0.0281841682647759,0.1500932460209661
0.9,0.9,2.250045000675008e-11,0.0628547234737303,42.82262322623226,0.0515441521748253,0.2700229309937902
0.01,0.09,2.2275445506682583e-10,8.463945538725794,42.82262322623226,0.0003831215444723,0.0020313956090258
0.01,0.08,2.2275445506682583e-10,7.468016386639051,42.82262322623226,0.0004676138211652,0.0023295126345059
0.01,0.07,2.2275445506682583e-10,6.472070729914749,42.82262322623226,0.0005045688056797,0.0027602874997204
0.01,0.06,2.2275445506682583e-10,5.476108701843772,42.82262322623226,0.0006299788370097,0.0030955711014783
0.01,0.05,2.2275445506682583e-10,4.480130434108827,42.82262322623226,0.0007371751175563,0.0037491158515295
0.01,0.04,2.2275445506682583e-10,3.4841360568101942,42.82262322623226,0.0010388294636537,0.0047946184708685
0.01,0.03,2.2275445506682583e-10,2.488125698490994,42.82262322623226,0.0014014480587079,0.0069465165655233
0.01,0.02,2.2275445506682583e-10,1.4920994861619232,42.82262322623226,0.0020590895670034,0.0119421983822333
0.01,0.01,2.2275445506682583e-10,0.4960575453255335,42.82262322623226,0.0066987355035573,0.0355540431862367
0.02,0.09,2.2050441006615078e-10,3.9639455387257914,42.82262322623226,0.0008496046210266,0.004459105756016
0.02,0.08,2.2050441006615078e-10,3.4680163866390505,42.82262322623226,0.0009450671054969,0.0049530013304386
0.02,0.07,2.2050441006615078e-10,2.972070729914748,42.82262322623226,0.0011796491640959,0.0056590428841757
0.02,0.06,2.2050441006615078e-10,2.476108701843772,42.82262322623226,0.0013094145879211,0.0071166973325331
0.02,0.05,2.2050441006615078e-10,1.9801304341088264,42.82262322623226,0.0017233256853252,0.008908556445574
0.02,0.04,2.2050441006615078e-10,1.484136056810195,42.82262322623226,0.0021008638459347,0.0116094536338677
0.02,0.03,2.2050441006615078e-10,0.9881256984909932,42.82262322623226,0.0033850999982512,0.0180361335003534
0.02,0.02,2.2050441006615078e-10,0.4920994861619237,42.82262322623226,0.0064952184374426,0.0353523361491916
0.03,0.09,2.1825436506547587e-10,2.4639455387257923,42.82262322623226,0.0013336168476004,0.0074343767498478
0.03,0.08,2.1825436506547587e-10,2.1346830533057184,42.82262322623226,0.0015146079835114,0.0081474226872824
0.03,0.07,2.1825436506547587e-10,1.8054040632480823,42.82262322623226,0.0020491031034681,0.0095433443929547
0.03,0.06,2.1825436506547587e-10,1.476108701843772,42.82262322623226,0.0022817709233,0.0117906196677039
0.03,0.05,2.1825436506547587e-10,1.1467971007754936,42.82262322623226,0.0032022862881684,0.0154953186639388
0.03,0.04,2.1825436506547587e-10,0.8174693901435289,42.82262322623226,0.0041400246505428,0.022055576181269
0.03,0.03,2.1825436506547587e-10,0.4881256984909938,42.82262322623226,0.0066930065074682,0.0371448810319673
0.04,0.09,2.1600432006480083e-10,1.7139455387257918,42.82262322623226,0.0021258740216419,0.010438505788322
0.04,0.08,2.1600432006480083e-10,1.4680163866390523,42.82262322623226,0.0023628930964846,0.0121220692326075
0.04,0.07,2.1600432006480083e-10,1.2220707299147484,42.82262322623226,0.0026149291428912,0.0141225575620721
0.04,0.06,2.1600432006480083e-10,0.9761087018437724,42.82262322623226,0.0035684387867309,0.0190820762300893
0.04,0.05,2.1600432006480083e-10,0.7301304341088268,42.82262322623226,0.0047244769263232,0.0237801980162432
0.04,0.04,2.1600432006480083e-10,0.4841360568101951,42.82262322623226,0.0069441352356696,0.0361892117750485
0.05,0.09,2.1375427506412579e-10,1.263945538725791,42.82262322623226,0.0026132844328294,0.014104018322239
0.05,0.08,2.1375427506412579e-10,1.0680163866390515,42.82262322623226,0.0031644249897964,0.0165045798557358
0.05,0.07,2.1375427506412579e-10,0.8720707299147487,42.82262322623226,0.0040676451287928,0.0193899377854126
0.05,0.06,2.1375427506412579e-10,0.6761087018437724,42.82262322623226,0.0050806673219586,0.0269719978333032
0.05,0.05,2.1375427506412579e-10,0.4801304341088268,42.82262322623226,0.0073432419519941,0.0349567026776674
0.06,0.09,2.115042300634508e-10,0.9639455387257914,42.82262322623226,0.003857653734291,0.0181190388343309
0.06,0.08,2.115042300634508e-10,0.8013497199723856,42.82262322623226,0.0043648869072886,0.0224663259955502
0.06,0.07,2.115042300634508e-10,0.6387373965814154,42.82262322623226,0.0052099617647735,0.0280601587481946
0.06,0.06,2.115042300634508e-10,0.4761087018437724,42.82262322623226,0.0063658692194551,0.0356847890018866
0.07,0.09,2.0925418506277583e-10,0.7496598244400766,42.82262322623226,0.0041445724176558,0.0235649048465145
0.07,0.08,2.0925418506277583e-10,0.6108735294961944,42.82262322623226,0.0053326033076364,0.0290054752007097
0.07,0.07,2.0925418506277583e-10,0.4720707299147485,42.82262322623226,0.0071225457128809,0.0359574636712422
0.08,0.09,2.0700414006210086e-10,0.588945538725791,42.82262322623226,0.0055091034362219,0.0299135317077561
0.08,0.08,2.0700414006210086e-10,0.4680163866390518,42.82262322623226,0.0068594757337371,0.0368112882632524
0.09,0.09,2.0475409506142587e-10,0.4639455387257911,42.82262322623226,0.0071512221393767,0.038203531061946
