m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,42.82262322623226,0.0062602272532802,0.0344133122531421
0.1,0.8,42.82262322623226,0.0066832889910917,0.0349235609006539
0.1,0.7,42.82262322623226,0.0072135209604531,0.0360804059908076
0.1,0.6,42.82262322623226,0.0070387464156409,0.0341063865235298
0.1,0.5,42.82262322623226,0.0071984561646263,0.0359657579881849
0.1,0.4,42.82262322623226,0.0065835517738114,0.0357320361142494
0.1,0.3,42.82262322623226,0.0064536202111097,0.0352563639213135
0.1,0.2,42.82262322623226,0.0075464409655427,0.0340719304631023
0.1,0.1,42.82262322623226,0.006645900580565,0.0341254866575413
0.2,0.9,42.82262322623226,0.0068788898955215,0.034029466794906
0.2,0.8,42.82262322623226,0.0069858829120338,0.035077752113643
0.2,0.7,42.82262322623226,0.0062061092370406,0.0343164470807267
0.2,0.6,42.82262322623226,0.0072406726741794,0.0345372626030271
0.2,0.5,42.82262322623226,0.0068592956481277,0.0350416950511882
0.2,0.4,42.82262322623226,0.0065094443963898,0.0325876183790776
0.2,0.3,42.82262322623226,0.0069150267617745,0.0327619091009966
0.2,0.2,42.82262322623226,0.0064720698937865,0.0341942578398372
0.3,0.9,42.82262322623226,0.0065980027751493,0.0347916385880148
0.3,0.8,42.82262322623226,0.0065324803416149,0.0338427409315359
0.3,0.7,42.82262322623226,0.0066466540431127,0.0344334748304529
0.3,0.6,42.82262322623226,0.0069440573973619,0.0353277498660129
0.3,0.5,42.82262322623226,0.0068617149839268,0.0353476674162844
0.3,0.4,42.82262322623226,0.0065971220934357,0.0345799376225236
0.3,0.3,42.82262322623226,0.0069250906628983,0.0332863342162434
0.4,0.9,42.82262322623226,0.0066523167053873,0.0353656026710595
0.4,0.8,42.82262322623226,0.0071257038711446,0.0349265408058412
0.4,0.7,42.82262322623226,0.0067766837665003,0.0350740873979375
0.4,0.6,42.82262322623226,0.0070820815003513,0.0339727102684924
0.4,0.5,42.82262322623226,0.0070167142467759,0.0356796999267604
0.4,0.4,42.82262322623226,0.006447430832512,0.0350000113459519
0.5,0.9,42.82262322623226,0.0072119968946945,0.0342334155837609
0.5,0.8,42.82262322623226,0.006928003031016,0.034572606136648
0.5,0.7,42.82262322623226,0.0060607230520277,0.0330152718678367
0.5,0.6,42.82262322623226,0.0070004109480687,0.0356341641107099
0.5,0.5,42.82262322623226,0.006678236361564,0.0343139995946092
0.6,0.9,42.82262322623226,0.0069102803604874,0.0340954448082595
0.6,0.8,42.82262322623226,0.0071631947099119,0.034978009442151
0.6,0.7,42.82262322623226,0.0065543502528626,0.0341289530411749
0.6,0.6,42.82262322623226,0.0066722871471143,0.0349326881395828
0.7,0.9,42.82262322623226,0.0064275136268346,0.0350411505865002
0.7,0.8,42.82262322623226,0.0064585177829924,0.034044752169529
0.7,0.7,42.82262322623226,0.0070533368697294,0.0349463413133541
0.8,0.9,42.82262322623226,0.0072299504071887,0.0358497688238671
0.8,0.8,42.82262322623226,0.0069488788338405,0.0333331824413045
0.9,0.9,42.82262322623226,0.0067179479526102,0.0352285095780203
0.01,0.09,42.82262322623226,0.0069110545221445,0.0357296796938822
0.01,0.08,42.82262322623226,0.0069190554387005,0.0368861428483826
0.01,0.0699999999999999,42.82262322623226,,
0.01,0.06,42.82262322623226,0.0072007812775215,0.0360169658820482
