m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements,average_laplace,average_gaussian,difference_laplace_supression,difference_gaussian_supression
0.01,0.01,4.165871658716587,4.166866146504053,275034,66005,4.167184404816252,4.18571584028967,0.0013127460996651408,0.019844181573082764
0.6,0.8,4.165871658716587,4.150884223364405,95296,22958,4.154490010882248,4.131868003787431,0.011381647834339148,0.03400365492915647
0.03,0.08,4.165871658716587,4.165315102938865,265039,63630,4.161857339959283,4.164916264416205,0.0040143187573038475,0.0009553943003819398
0.08,0.09,4.165871658716587,4.172240748005754,255241,61176,4.173140712259084,4.166292134515568,0.0072690535424966285,0.00042047579898074616
0.01,0.03,4.165871658716587,4.167401082564611,273319,65585,4.168142072719767,4.161917663318711,0.0022704140031795106,0.00395399539787622
0.03,0.04,4.165871658716587,4.16476603656647,268794,64540,4.16723678844808,4.171902235312686,0.0013651297314929423,0.006030576596098847
0.03,0.09,4.165871658716587,4.169838346633926,264914,63531,4.170791574348482,4.180034697026853,0.004919915631894867,0.014163038310265996
0.0699999999999999,0.09,4.165871658716587,4.168181892107275,256289,61487,4.168302117058491,4.16920917330897,0.002430458341903474,0.003337514592383073
0.2,0.5,4.165871658716587,4.166508888187651,198055,47535,4.166419871695211,4.168207612846209,0.0005482129786242851,0.0023359541296219533
0.8,0.8,4.165871658716587,4.169787297783103,55675,13352,4.169342629674039,4.125862641687463,0.0034709709574514136,0.040009017029124294
0.04,0.0699999999999999,4.165871658716587,4.1630729462202885,264122,63444,4.162442751645061,4.161600573255514,0.0034289070715258774,0.004271085461073021
0.3,0.3,4.165871658716587,4.181633742658836,195805,46825,4.188102696070978,4.17903011703748,0.022231037354391248,0.013158458320893018
0.1,0.9,4.165871658716587,4.160994383656664,185959,44691,4.1666219086849345,4.154924156227351,0.0007502499683473829,0.010947502489235816
0.4,0.9,4.165871658716587,4.155605512657609,127548,30693,4.155579019379031,4.170823091874085,0.010292639337555975,0.004951433157497576
0.02,0.05,4.165871658716587,4.169266373524647,270231,64815,4.16926804362951,4.165002105486182,0.003396384912923267,0.0008695532304052733
0.02,0.06,4.165871658716587,4.169282198904262,269394,64614,4.166535996973034,4.170596952628599,0.0006643382564464062,0.004725293912011708
0.2,0.7,4.165871658716587,4.160115580424712,181406,43606,4.1537946588884855,4.164046640956245,0.01207699982810162,0.0018250177603418294
0.02,0.08,4.165871658716587,4.16823725487142,267605,64201,4.170218380551822,4.147415083924799,0.004346721835235101,0.018456574791787972
0.02,0.03,4.165871658716587,4.164378729082626,271505,65197,4.164507374785904,4.155361320536905,0.0013642839306831078,0.010510338179682499
0.02,0.0699999999999999,4.165871658716587,4.164355697715945,268197,64403,4.162845720171051,4.1681170726842725,0.003025938545536455,0.0022454139676852947
0.01,0.08,4.165871658716587,4.166021731727703,269150,64606,4.1645686195012965,4.170558326637634,0.0013030392152906245,0.004686667921046883
0.02,0.02,4.165871658716587,4.1677149809466965,272331,65343,4.167344632432501,4.169174588686413,0.0014729737159138168,0.003302929969826174
0.05,0.09,4.165871658716587,4.1705323649134005,261263,62645,4.167160648586387,4.173797045734978,0.0012889898698000835,0.00792538701839085
0.2,0.6,4.165871658716587,4.158248789359511,189770,45637,4.159451414892235,4.157136004562532,0.006420243824352134,0.008735654154055084
0.5,0.8,4.165871658716587,4.1710225000908725,114749,27511,4.180999555162374,4.177393198777874,0.015127896445786604,0.011521540061286473
0.5,0.5,4.165871658716587,4.164871236310465,139569,33511,4.166227133260406,4.169170993288424,0.00035547454381923416,0.003299334571837065
0.6,0.9,4.165871658716587,4.158800113733295,87759,21102,4.155947886045628,4.133393064097829,0.009923772670958897,0.03247859461875802
0.05,0.0699999999999999,4.165871658716587,4.167462135675194,261950,62856,4.169940414346539,4.177074407618634,0.004068755629951681,0.011202748902046977
0.01,0.02,4.165871658716587,4.165433074456282,274073,65797,4.166539990136863,4.144990517175726,0.0006683314202762247,0.02088114154086096
0.05,0.05,4.165871658716587,4.166621922524201,263843,63323,4.166980047012184,4.177618742279583,0.001108388295596896,0.011747083562996252
0.08,0.08,4.165871658716587,4.167585374604521,255548,61318,4.167943371701752,4.161448688624936,0.002071712985165064,0.004422970091651379
0.3,0.6,4.165871658716587,4.1676736051659615,170387,40883,4.167326257830262,4.201055635199149,0.0014545991136749592,0.03518397648256144
0.7,0.9,4.165871658716587,4.159771754636234,67068,16123,4.162683045051057,4.195406227982222,0.003188613665530582,0.02953456926563458
0.09,0.09,4.165871658716587,4.164988151658768,253098,60768,4.165389392033708,4.168123625604526,0.0004822666828792066,0.0022519668879388277
0.2,0.8,4.165871658716587,4.175666945806915,174522,41795,4.176508990134978,4.172217343821144,0.010637331418390517,0.0063456851045566864
0.3,0.8,4.165871658716587,4.157304579311087,154606,37189,4.1512807367014775,4.138670563094297,0.014590922015109697,0.02720109562229034
0.01,0.04,4.165871658716587,4.167334087365879,272652,65426,4.166252737656022,4.186438304163445,0.0003810789394345093,0.020566645446858267
0.0699999999999999,0.08,4.165871658716587,4.166788043566215,257470,61791,4.164522732997846,4.174217101502643,0.001348925718740901,0.00834544278605609
0.03,0.06,4.165871658716587,4.165932864949259,266828,64050,4.165936881134295,4.162518976122147,6.522241770756665e-05,0.003352682594440104
0.06,0.06,4.165871658716587,4.1653288224311,261012,62663,4.167494342127851,4.160949115780187,0.0016226834112638144,0.004922542936400376
0.2,0.3,4.165871658716587,4.161475346088039,214033,51432,4.164239243188256,4.147448280107424,0.0016324155283315989,0.018423378609162988
0.7,0.7,4.165871658716587,4.165885052883656,83501,20044,4.166136631942149,4.186845379411998,0.0002649732255619597,0.02097372069541059
0.2,0.4,4.165871658716587,4.167126876952534,206752,49615,4.164705346196249,4.174443183790531,0.001166312520338053,0.008571525073944208
0.3,0.7,4.165871658716587,4.168486059860599,162671,39024,4.167803650621948,4.162058836392649,0.0019319919053604195,0.003812822323937759
0.03,0.05,4.165871658716587,4.166220548414206,267713,64258,4.1683707808895925,4.175987865160712,0.002499122173005297,0.01011620644412492
0.04,0.09,4.165871658716587,4.166256958431796,262695,63053,4.167361736778096,4.165373109152832,0.0014900780615088038,0.0004985495637548354
0.06,0.09,4.165871658716587,4.168395284416672,258824,62092,4.168068843644023,4.1772670919366215,0.0021971849274358135,0.011395433220034334
0.05,0.08,4.165871658716587,4.163986370294886,261515,62804,4.164658953521514,4.163033632893694,0.0012127051950727719,0.0028380258228928312
0.03,0.03,4.165871658716587,4.165332426668315,269522,64706,4.164900469035451,4.1694961480044785,0.0009711896811364085,0.003624489287891386
0.06,0.0699999999999999,4.165871658716587,4.164917733382464,259970,62419,4.164733770934742,4.166637505587709,0.0011378877818453148,0.0007658468711220223
0.5,0.9,4.165871658716587,4.172830422491577,107755,25823,4.173339305548698,4.185767163775355,0.007467646832110653,0.019895505058768137
0.02,0.09,4.165871658716587,4.171642140416036,267323,64081,4.171183829498405,4.174517137110687,0.005312170781818004,0.008645478394099904
0.2,0.9,4.165871658716587,4.1674286850213695,167714,40244,4.166181924739105,4.151604391565383,0.0003102660225176024,0.014267267151204521
0.04,0.04,4.165871658716587,4.162842639593909,266526,64025,4.163669523681618,4.165866272402403,0.0022021350349694657,5.386314184008256e-06
0.02,0.04,4.165871658716587,4.164697546172923,270368,64919,4.163614515384147,4.162937068204459,0.0022571433324403145,0.002934590512127855
0.1,0.5,4.165871658716587,4.1664852061963975,218128,52353,4.16775681085404,4.148861788442426,0.0018851521374525504,0.01700987027416101
0.4,0.6,4.165871658716587,4.157724877941136,150730,36253,4.155019776908222,4.15095027830766,0.010851881808364716,0.014921380408926765
0.8,0.9,4.165871658716587,4.16108202443281,47686,11460,4.154343492412366,4.221910442760541,0.011528166304221266,0.05603878404395424
0.7,0.8,4.165871658716587,4.156941760971571,75303,18115,4.164471369341545,4.19976052196672,0.0014002893750424406,0.03388886325013285
0.1,0.7,4.165871658716587,4.172869443702349,203056,48661,4.171719047066675,4.172372139844839,0.005847388350088245,0.006500481128251856
0.1,0.6,4.165871658716587,4.165279429250892,210180,50460,4.168748807195579,4.16241948249973,0.0028771484789915647,0.003452176216857339
0.04,0.08,4.165871658716587,4.164859653559236,263519,63272,4.162894677539507,4.154637501834238,0.00297698117708034,0.011234156882348856
0.4,0.5,4.165871658716587,4.166163062613311,158560,38059,4.160766340919795,4.168054253132604,0.005105317796791908,0.002182594416017203
0.6,0.6,4.165871658716587,4.156606668412977,111077,26723,4.160286578383297,4.193134174543824,0.005585080333290193,0.027262515827237266
0.01,0.0699999999999999,4.165871658716587,4.162715367648193,269873,64831,4.162281928697421,4.166178982059887,0.0035897300191658488,0.00030732334329997
0.1,0.4,4.165871658716587,4.1661054994388325,226432,54351,4.165382761660483,4.165391700004664,0.0004888970561038875,0.0004799587119235227
0.6,0.7,4.165871658716587,4.1596439882933085,103754,24943,4.15497198932686,4.193849866016703,0.010899669389726974,0.027978207300115798
0.3,0.9,4.165871658716587,4.16497008534891,146886,35267,4.162572087621594,4.148018080313759,0.0032995710949927926,0.01785357840282842
0.1,0.2,4.165871658716587,4.165705458290423,242694,58260,4.165851784549106,4.169044050939507,1.9874167481503946e-05,0.003172392222920095
0.1,0.8,4.165871658716587,4.169665258507924,194444,46633,4.168810099227961,4.14931772986114,0.0029384405113734857,0.01655392885544682
0.3,0.5,4.165871658716587,4.171145784816022,179109,42940,4.176043608373409,4.169265919974494,0.010171949656822221,0.003394261257906983
0.04,0.05,4.165871658716587,4.167478732237697,266006,63829,4.167801387014872,4.167047528705775,0.0019297282982844166,0.0011758699891881719
0.4,0.8,4.165871658716587,4.16637776264471,134599,32306,4.168850060094762,4.164755015652981,0.002978401378174844,0.0011166430636064817
0.03,0.0699999999999999,4.165871658716587,4.164191470735368,266375,63968,4.16616014956387,4.162328507409676,0.00028849084728310714,0.0035431513069115184
0.3,0.4,4.165871658716587,4.1632928171830414,185304,44509,4.165078444235048,4.158225256358656,0.0007932144815390174,0.007646402357931237
0.0699999999999999,0.0699999999999999,4.165871658716587,4.159141484180991,257925,62014,4.158953772050936,4.161570388696794,0.006917886665650741,0.00430127001979308
0.9,0.9,4.165871658716587,4.161369947547054,26974,6482,4.161714627484144,4.163924226924193,0.004157031232443487,0.0019474317923942053
0.5,0.7,4.165871658716587,4.17867279362076,123672,29596,4.1796040085409345,4.188123928637816,0.013732349824347345,0.022252269921228418
0.1,0.3,4.165871658716587,4.167233368344222,234086,56173,4.165317863954662,4.169680161824936,0.0005537947619247419,0.003808503108349015
0.06,0.08,4.165871658716587,4.166789691581887,259666,62318,4.166653307870855,4.166368385386007,0.0007816491542680382,0.0004967266694198003
0.01,0.05,4.165871658716587,4.166217334027756,271979,65282,4.168638302215905,4.164147970142946,0.0027666434993181,0.0017236885736409135
0.05,0.06,4.165871658716587,4.164787126203751,262948,63136,4.158421677218812,4.164279289417686,0.007449981497774871,0.001592369298901275
0.04,0.06,4.165871658716587,4.16526090514257,264694,63548,4.161699896901104,4.168808684534983,0.004171761815483066,0.002937025818395611
0.01,0.06,4.165871658716587,4.166510225121948,270769,64987,4.16923487438051,4.177015602981158,0.003363215663922503,0.011143944264571104
0.5,0.6,4.165871658716587,4.168902920284136,132050,31675,4.166714643241127,4.145769291990525,0.0008429845245396805,0.02010236672606247
0.2,0.2,4.165871658716587,4.154822001613902,221398,53287,4.154015804296378,4.157587680791324,0.011855854420208978,0.00828397792526303
0.4,0.7,4.165871658716587,4.1634643377001455,143015,34350,4.1698819519629975,4.138583153397589,0.004010293246410335,0.027288505318997736
0.1,0.1,4.165871658716587,4.16924717921368,250159,60001,4.168883733579748,4.166647493016341,0.0030120748631610184,0.0007758342997536971
0.01,0.09,4.165871658716587,4.169644381664933,268621,64423,4.170418600472314,4.166950379524474,0.0045469417557271186,0.001078720807886846
0.4,0.4,4.165871658716587,4.168881450766849,166897,40034,4.172971361510658,4.16659608727886,0.007099702794071128,0.0007244285622727276
0.01,0.01,4.165871658716587,4.166906714777362,274845,65959,4.16732883639511,4.160055606537329,0.0014571776785228252,0.005816052179258513
0.6,0.8,4.165871658716587,4.197877245639218,96505,22989,4.1995845929224185,4.1565873212783755,0.033712934205831324,0.009284337438211665
0.03,0.08,4.165871658716587,4.168322113951263,265643,63729,4.167707291679358,4.175427075091701,0.0018356329627708945,0.009555416375113701
0.08,0.09,4.165871658716587,4.163116857642578,254687,61177,4.158449491770512,4.159164288043299,0.007422166946074782,0.006707370673288082
0.01,0.03,4.165871658716587,4.167245529049752,273563,65646,4.169285800199037,4.1714128036934275,0.003414141482450006,0.005541144976840329
0.03,0.04,4.165871658716587,4.162884776341486,268581,64518,4.1607474792582435,4.178432580735004,0.005124179458343647,0.012560922018416854
0.03,0.09,4.165871658716587,4.163904757408369,264587,63543,4.16479544001032,4.159752327902948,0.0010762187062667294,0.0061193308136395785
0.0699999999999999,0.09,4.165871658716587,4.171308852906306,256840,61573,4.174691131044816,4.177864439619762,0.008819472328228883,0.011992780903175237
0.2,0.5,4.165871658716587,4.173805739144984,199558,47812,4.173439882867959,4.180795218526542,0.007568224151372149,0.014923559809954412
0.8,0.8,4.165871658716587,4.164884468705601,55697,13373,4.168916176837073,4.204092289819055,0.003044518120486117,0.03822063110246798
0.04,0.0699999999999999,4.165871658716587,4.164351559540346,263820,63352,4.165209950052558,4.15944059737209,0.000661708664028815,0.006431061344497557
0.3,0.3,4.165871658716587,4.179470113363106,194663,46576,4.17709088656584,4.161510540168681,0.011219227849252889,0.0043611185479059955
0.1,0.9,4.165871658716587,4.164293684445436,186602,44810,4.164601696870155,4.1650343774073075,0.0012699618464324658,0.000837281309279625
0.4,0.9,4.165871658716587,4.18373818942688,127968,30587,4.185043471712029,4.172190336288861,0.019171812995441684,0.006318677572274112
0.02,0.05,4.165871658716587,4.167202174987642,269768,64736,4.167068453283551,4.161328906611701,0.0011967945669635327,0.00454275210488575
0.02,0.06,4.165871658716587,4.167333395354607,268768,64494,4.1688215976409335,4.167250228452253,0.0029499389243463625,0.0013785697356656357
0.2,0.7,4.165871658716587,4.16256861588713,183511,44086,4.158542711303866,4.1664463251990815,0.007328947412720943,0.0005746664824943792
0.02,0.08,4.165871658716587,4.165847130586331,267714,64264,4.163875705945341,4.158938255781193,0.001995952771245868,0.0069334029353944615
0.02,0.03,4.165871658716587,4.1659094397544125,271409,65150,4.165291961176981,4.168597257425071,0.0005796975396057391,0.0027255987084835454
0.02,0.0699999999999999,4.165871658716587,4.164825260671608,268019,64353,4.1636334109772415,4.170933239005859,0.002238247739345667,0.005061580289272172
0.01,0.08,4.165871658716587,4.165953105921266,269533,64699,4.166654340638642,4.158843450293213,0.0007826819220548842,0.007028208423374593
0.02,0.02,4.165871658716587,4.1655800428527705,272179,65340,4.167847677459359,4.153518574741337,0.001976018742771757,0.012353083975249923
0.05,0.09,4.165871658716587,4.16784189571641,260661,62541,4.168262879951121,4.164224345205341,0.0023912212345340578,0.0016473135112464732
0.2,0.6,4.165871658716587,4.159432642713524,190319,45756,4.156400430187663,4.154057871715935,0.009471228528924236,0.011813787000652276
0.5,0.8,4.165871658716587,4.168014277389277,114437,27456,4.170655158193545,4.1494693198570065,0.0047834994769582195,0.016402338859580645
0.5,0.5,4.165871658716587,4.172216535196002,138576,33214,4.170075163952321,4.149003423395017,0.004203505235733651,0.01686823532156989
0.6,0.9,4.165871658716587,4.17969383375459,87644,20969,4.178863888600636,4.151993480563065,0.012992229884049245,0.013878178153522214
0.05,0.0699999999999999,4.165871658716587,4.16617097415507,261948,62875,4.1674823487241195,4.164505551146021,0.0016106900075323338,0.0013661075705657666
0.01,0.02,4.165871658716587,4.165922551252847,274326,65850,4.165533304953748,4.156072754650933,0.00033835376283875007,0.009798904065654312
0.05,0.05,4.165871658716587,4.169067930489732,263902,63300,4.173355684530962,4.173768976149233,0.007484025814374462,0.007897317432646211
0.08,0.08,4.165871658716587,4.165296655001221,255895,61435,4.168115816389285,4.161322778527174,0.002244157672698144,0.004548880189413573
0.3,0.6,4.165871658716587,4.17089612387954,170769,40943,4.170466680220654,4.18357712379222,0.004595021504067098,0.01770546507563253
0.7,0.9,4.165871658716587,4.181917874984769,68642,16414,4.182016175957588,4.180983545778645,0.016144517241000855,0.015111887062057683
0.09,0.09,4.165871658716587,4.166430851238854,253244,60782,4.16845684917072,4.162762029302409,0.0025851904541331905,0.003109629414177917
0.2,0.8,4.165871658716587,4.175389741758895,175429,42015,4.176427967632256,4.182457921001614,0.010556308915669277,0.016586262285026798
0.3,0.8,4.165871658716587,4.159830002420851,154650,37177,4.160241615304873,4.157163378052685,0.005630043411714247,0.00870828066390228
0.01,0.04,4.165871658716587,4.166424607481922,272530,65411,4.168296661489707,4.163302378461961,0.0024250027731200774,0.002569280254625994
0.0699999999999999,0.08,4.165871658716587,4.165356114293111,257444,61806,4.16291501892852,4.174370547596982,0.0029566397880671502,0.008498888880394517
0.03,0.06,4.165871658716587,4.167956197547811,267191,64106,4.168370423257664,4.1703524448365545,0.002498764541076781,0.004480786119967384
0.06,0.06,4.165871658716587,4.164837793869023,261127,62698,4.1635027873764505,4.148731697537082,0.0023688713401366357,0.017139961179505114
0.2,0.3,4.165871658716587,4.165141172820354,214788,51568,4.166013131462148,4.178126189380264,0.00014147274556108869,0.012254530663676988
0.7,0.7,4.165871658716587,4.153727250062329,83303,20055,4.153380053193955,4.126462265462393,0.012491605522631843,0.03940939325419457
0.2,0.4,4.165871658716587,4.175580527366998,206971,49567,4.173593800591046,4.187423940406487,0.007722141874459076,0.021552281689899644
0.3,0.7,4.165871658716587,4.18407680719046,163861,39163,4.182758741477518,4.197389355146019,0.016887082760931094,0.031517696429431474
0.03,0.05,4.165871658716587,4.16639455147642,267945,64311,4.166889133970964,4.177716302546982,0.0010174752543772314,0.011844643830395185
0.04,0.09,4.165871658716587,4.169084653316209,262940,63069,4.1707302810626175,4.151539140063517,0.004858622346030295,0.01433251865307028
0.06,0.09,4.165871658716587,4.163170877198639,258229,62027,4.163703239451929,4.147323815548305,0.002168419264657828,0.01854784316828173
0.05,0.08,4.165871658716587,4.1672800267648045,261576,62769,4.169111808999888,4.164651103847125,0.0032401502833012685,0.0012205548694623758
0.03,0.03,4.165871658716587,4.163476701400699,269302,64682,4.163897471885915,4.1689346322898295,0.0019741868306724086,0.003062973573242367
0.06,0.0699999999999999,4.165871658716587,4.168544728869796,260063,62387,4.167155805460825,4.181562213635988,0.0012841467442381571,0.015690554919400412
0.5,0.9,4.165871658716587,4.148020186335404,106853,25760,4.148092914785212,4.1298817388966045,0.01777874393137502,0.035989919819982674
0.02,0.09,4.165871658716587,4.164561118233841,266357,63958,4.164304313478002,4.156756980431407,0.0015673452385849274,0.009114678285180311
0.2,0.9,4.165871658716587,4.167178335205292,166958,40065,4.167956568731729,4.1822827443639845,0.002084910015141439,0.01641108564739735
0.04,0.04,4.165871658716587,4.164619011193156,266773,64057,4.163807916826418,4.174822939529087,0.002063741890169446,0.008951280812500073
0.02,0.04,4.165871658716587,4.1648943537341685,270639,64981,4.165244512646553,4.169628506863065,0.0006271460700340015,0.003756848146477587
0.1,0.5,4.165871658716587,4.1580816373286495,217792,52378,4.154451829699096,4.16887612190461,0.011419829017491168,0.0030044631880228323
0.4,0.6,4.165871658716587,4.184801617663132,153147,36596,4.183226599323364,4.181654851383963,0.01735494060677656,0.015783192667376156
0.8,0.9,4.165871658716587,4.174624226348365,47215,11310,4.18202778330711,4.102220560984784,0.016156124590522403,0.06365109773180322
0.7,0.8,4.165871658716587,4.140199409569432,74329,17953,4.141294318109092,4.143190871682062,0.024577340607494946,0.02268078703452492
0.1,0.7,4.165871658716587,4.17089831694169,202714,48602,4.170213319929593,4.190752260065748,0.004341661213006276,0.024880601349161147
0.1,0.6,4.165871658716587,4.15808561236623,209817,50460,4.156190099017186,4.152505461726332,0.009681559699401099,0.013366196990254764
0.04,0.08,4.165871658716587,4.168097733442768,264074,63356,4.169519091577573,4.177052821543176,0.0036474328609861217,0.011181162826589208
0.4,0.5,4.165871658716587,4.179473005343652,158774,37989,4.180691982104211,4.182415903841244,0.014820323387623624,0.01654424512465713
0.6,0.6,4.165871658716587,4.17393905402879,111632,26745,4.173426736963728,4.179467547611132,0.007555078247141189,0.013595888894545105
0.01,0.0699999999999999,4.165871658716587,4.166461102032007,270245,64862,4.167608643160219,4.17842196886622,0.001736984443631684,0.012550310149633148
0.1,0.4,4.165871658716587,4.177256231232614,226754,54283,4.177646524202988,4.190040761011552,0.01177486548640072,0.02416910229496505
0.6,0.7,4.165871658716587,4.166262919896641,103190,24768,4.171165368639747,4.163027187950801,0.00529370992316025,0.002844470765785978
0.3,0.9,4.165871658716587,4.159100575608926,146679,35267,4.159495110652487,4.153955320536819,0.0063765480641002625,0.011916338179768005
0.1,0.2,4.165871658716587,4.160167873544436,241868,58139,4.161581035328703,4.14046223607899,0.004290623387884551,0.025409422637596712
0.1,0.8,4.165871658716587,4.158139435688541,194971,46889,4.1586235706862364,4.144102714705375,0.007248088030350708,0.0217689440112121
0.3,0.5,4.165871658716587,4.156869151245012,178126,42851,4.167960424514943,4.17374286838828,0.0020887657983559293,0.00787120967169308
0.04,0.05,4.165871658716587,4.160358862556269,265252,63757,4.161541795993978,4.153729944983578,0.004329862722609157,0.012141713733009318
0.4,0.8,4.165871658716587,4.1526369640033485,133935,32253,4.154374520029147,4.142709978911567,0.011497138687440511,0.023161679805020263
0.03,0.0699999999999999,4.165871658716587,4.166851814184907,266316,63913,4.169843557673561,4.174731439370178,0.003971898956973696,0.008859780653590832
0.3,0.4,4.165871658716587,4.149190491057491,186058,44842,4.149238852361895,4.155030786719475,0.016632806354691887,0.010840871997111812
0.0699999999999999,0.0699999999999999,4.165871658716587,4.163721665108181,258259,62026,4.161691441841525,4.157689750035435,0.00418021687506176,0.008181908681152095
0.9,0.9,4.165871658716587,4.124029828032263,27099,6571,4.116249236522202,4.1485256503235215,0.04962242219438551,0.01734600839306566
0.5,0.7,4.165871658716587,4.173275485151179,124084,29733,4.172053069416489,4.1921561470729864,0.006181410699901413,0.026284488356399294
0.1,0.3,4.165871658716587,4.1599914671217535,234012,56253,4.159657122366362,4.156852690426627,0.006214536350225508,0.009018968289960405
0.06,0.08,4.165871658716587,4.164613481954996,259293,62261,4.164869831475396,4.177730490998736,0.0010018272411915774,0.011858832282149123
0.01,0.05,4.165871658716587,4.165456917056702,271442,65165,4.16533810683414,4.150182942902388,0.0005335518824471919,0.01568871581419895
0.05,0.06,4.165871658716587,4.167145972252947,263722,63286,4.166259465376753,4.164110276190657,0.0003878066601661345,0.0017613825259301663
0.04,0.06,4.165871658716587,4.171948614862743,265653,63676,4.1704496242559745,4.165979206782201,0.004577965539387385,0.00010754806561408259
0.01,0.06,4.165871658716587,4.165874955802549,270986,65049,4.16345886228049,4.156027631859073,0.0024127964360971532,0.009844026857513732
0.5,0.6,4.165871658716587,4.178786533950421,131824,31546,4.177388824406544,4.210399692713343,0.011517165689956421,0.0445280339967562
0.2,0.2,4.165871658716587,4.154299109235818,221528,53325,4.156323840644539,4.168023185673855,0.009547818072047853,0.0021515269572676132
0.4,0.7,4.165871658716587,4.162007771269501,143531,34486,4.161378871196365,4.1788805723496685,0.004492787520222308,0.01300891363308132
0.1,0.1,4.165871658716587,4.165705331243957,249884,59986,4.167228940877402,4.161634000762634,0.0013572821608152097,0.0042376579539533665
0.01,0.09,4.165871658716587,4.16572855127072,268652,64491,4.165791135276585,4.167833163241847,8.052344000208933e-05,0.00196150452525945
0.4,0.4,4.165871658716587,4.172771353972398,167808,40215,4.174853447327615,4.183320976210013,0.008981788611027497,0.017449317493426264
0.01,0.01,4.165871658716587,4.165883458646617,274815,65968,4.16371041880633,4.162250705783542,0.0021612399102570734,0.0036209529330450962
0.6,0.8,4.165871658716587,4.173695308381655,95010,22764,4.17326350601983,4.17529421705011,0.007391847303242827,0.009422558333523234
0.03,0.08,4.165871658716587,4.168769221113412,265684,63732,4.169409848065668,4.159190401748058,0.0035381893490811223,0.006681256968529503
0.08,0.09,4.165871658716587,4.169408837156001,254680,61083,4.171645613483753,4.166702836040753,0.005773954767166245,0.0008311773241658216
0.01,0.03,4.165871658716587,4.165732134694499,273397,65630,4.164841752978513,4.174631142811761,0.001029905738073822,0.00875948409517413
0.03,0.04,4.165871658716587,4.164165917475277,268647,64514,4.164098918992719,4.151444620569749,0.0017727397238678222,0.0144270381468381
0.03,0.09,4.165871658716587,4.162132752992383,263925,63411,4.1616156136959965,4.176315264501212,0.004256045020590626,0.010443605784624665
0.0699999999999999,0.09,4.165871658716587,4.166001039028508,256609,61596,4.1659868085749885,4.157678791995638,0.00011514985840133107,0.008192866720949432
0.2,0.5,4.165871658716587,4.168553696481737,198815,47694,4.164288642134407,4.167720034477202,0.0015830165821801856,0.0018483757606144735
0.8,0.8,4.165871658716587,4.145203434117208,55525,13395,4.133246958107646,4.107759169051084,0.03262470060894085,0.0581124896655032
0.04,0.0699999999999999,4.165871658716587,4.16303850943426,264099,63439,4.1627100828769255,4.165986987228687,0.003161575839661701,0.00011532851210027673
0.3,0.3,4.165871658716587,4.1659537151901445,194775,46754,4.168264610205438,4.187240469331884,0.0023929514888507697,0.021368810615296496
0.1,0.9,4.165871658716587,4.181275167785235,186903,44700,4.18064109707839,4.173860396019557,0.014769438361803111,0.007988737302969895
0.4,0.9,4.165871658716587,4.1731725796356685,126685,30357,4.1707939561934495,4.166494169929813,0.004922297476862347,0.0006225112132254296
0.02,0.05,4.165871658716587,4.166867209675429,270113,64824,4.1670262271675425,4.15855299407295,0.0011545684509552956,0.00731866464363673
0.02,0.06,4.165871658716587,4.164655839133798,269245,64650,4.166726123764806,4.164727089968714,0.0008544650482189553,0.0011445687478728317
0.2,0.7,4.165871658716587,4.164019234713645,182713,43879,4.165879669209475,4.173794152803871,8.010492887677856e-06,0.007922494087283738
0.02,0.08,4.165871658716587,4.165532738281006,266944,64084,4.165432280335253,4.159766345260777,0.00043937838133434326,0.006105313455810446
0.02,0.03,4.165871658716587,4.165159309021114,271256,65125,4.1652670865525465,4.1713018894380385,0.0006045721640406398,0.0054302307214513235
0.02,0.0699999999999999,4.165871658716587,4.166858332815317,268129,64348,4.167427475294568,4.168893974727734,0.001555816577980984,0.003022316011146664
0.01,0.08,4.165871658716587,4.166914199077942,269341,64638,4.1695198788342145,4.158367673048266,0.003648220117627332,0.0075039856683210004
0.02,0.02,4.165871658716587,4.165266492218703,272196,65349,4.166570636869018,4.169268368964145,0.000698978152430918,0.0033967102475580546
0.05,0.09,4.165871658716587,4.16505987497402,260512,62547,4.16580449271897,4.174034202678471,6.716599761702469e-05,0.008162543961883983
0.2,0.6,4.165871658716587,4.171533006478725,190589,45688,4.172393679827828,4.175563823700779,0.006522021111241116,0.009692164984191898
0.5,0.8,4.165871658716587,4.167900159628501,114884,27564,4.161953198897025,4.179475781098762,0.003918459819562514,0.013604122382174566
0.5,0.5,4.165871658716587,4.185979282100699,139008,33208,4.1856926822353016,4.192956156964013,0.019821023518714398,0.02708449824742587
0.6,0.9,4.165871658716587,4.165591600357832,88473,21239,4.169899156538361,4.200757535146631,0.004027497821773807,0.03488587643004415
0.05,0.0699999999999999,4.165871658716587,4.16500428830088,262237,62962,4.167197797498542,4.160089948068571,0.0013261387819545334,0.005781710648015803
0.01,0.02,4.165871658716587,4.165279086019872,274167,65822,4.163772707848176,4.159174993498063,0.0020989508684108316,0.006696665218524522
0.05,0.05,4.165871658716587,4.166784976259208,264145,63393,4.1683935725811345,4.187579165351756,0.002521913864547365,0.021707506635168627
0.08,0.08,4.165871658716587,4.160538336052202,255041,61300,4.161107765400691,4.175371856251591,0.004763893315896439,0.00950019753500353
0.3,0.6,4.165871658716587,4.155856469100987,170947,41134,4.154850890865879,4.15092655335687,0.011020767850707713,0.014945105359717381
