m,M,delta_suppression,epsilon_suppression,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,2.0250405006075078e-10,8.195987029498752,42.82262322623226,0.0003748323782231,0.0020529673381962
0.1,0.8,2.0250405006075078e-10,7.295394529120346,42.82262322623226,0.0004727664206099,0.0024655838050508
0.1,0.7,2.0250405006075078e-10,6.415735221843628,42.82262322623226,0.000559554458467,0.0028209012905985
0.1,0.6,2.0250405006075078e-10,5.523137163611585,42.82262322623226,0.0005772535857671,0.0031105251680038
0.1,0.5,2.0250405006075078e-10,4.620114506958276,42.82262322623226,0.0006894165783115,0.0036434796023631
0.1,0.4,2.0250405006075078e-10,3.7085130668623134,42.82262322623226,0.0009851828143635,0.0047505619871629
0.1,0.3,2.0250405006075078e-10,2.789728043577632,42.82262322623226,0.0011838808944568,0.0061577807961729
0.1,0.2,2.0250405006075078e-10,1.8648397251631903,42.82262322623226,0.0019790321308251,0.0097992773908749
0.1,0.1,2.0250405006075078e-10,0.9347016640011662,42.82262322623226,0.0033174660310037,0.018276998340123
0.2,0.9,1.8000360005400076e-10,4.536418382828267,42.82262322623226,0.0007318451846716,0.0039414355431733
0.2,0.8,1.8000360005400076e-10,3.335993124944124,42.82262322623226,0.0009961019262312,0.0051265416448582
0.2,0.7,1.8000360005400076e-10,2.915735221843628,42.82262322623226,0.0011508164834619,0.0062873716865459
0.2,0.6,1.8000360005400076e-10,2.5231371636115854,42.82262322623226,0.0012768108139932,0.0070715051220351
0.2,0.5,1.8000360005400076e-10,2.1201145069582776,42.82262322623226,0.0014723349062365,0.0079809331538517
0.2,0.4,1.8000360005400076e-10,1.7085130668623156,42.82262322623226,0.0018966156658566,0.0098393701835624
0.2,0.3,1.8000360005400076e-10,1.289728043577631,42.82262322623226,0.0025227204620983,0.0136371752158809
0.2,0.2,1.8000360005400076e-10,0.86483972516319,42.82262322623226,0.0041408513936358,0.0206562650628883
0.3,0.9,1.5750315004725067e-10,3.555753648618441,42.82262322623226,0.0009232373970744,0.0048177447755587
0.3,0.8,1.5750315004725067e-10,2.1802663867405028,42.82262322623226,0.0014823153818888,0.0077303808916224
0.3,0.7,1.5750315004725067e-10,1.780454024800658,42.82262322623226,0.0017975597683579,0.0100716522239343
0.3,0.6,1.5750315004725067e-10,1.5238551221072782,42.82262322623226,0.0022937434307117,0.0119688186373763
0.3,0.5,1.5750315004725067e-10,1.2867811736249446,42.82262322623226,0.0024574212363759,0.0133021176473775
0.3,0.4,1.5750315004725067e-10,1.041846400195649,42.82262322623226,0.0033487059695523,0.0167200549066453
0.3,0.3,1.5750315004725067e-10,0.7897280435776313,42.82262322623226,0.0043524676396381,0.0219581783299618
0.4,0.9,1.3500270004050048e-10,2.970877397374573,42.82262322623226,0.0011097247098747,0.0056243831423504
0.4,0.8,1.3500270004050048e-10,1.621924354411025,42.82262322623226,0.0019980880163491,0.0104739785133526
0.4,0.7,1.3500270004050048e-10,1.2474029062976228,42.82262322623226,0.0027946868608993,0.0145228286083385
0.4,0.6,1.3500270004050048e-10,1.040004453643959,42.82262322623226,0.0033638927096636,0.0170490175315229
0.4,0.5,1.3500270004050048e-10,0.8719887568651661,42.82262322623226,0.0037679372466361,0.0204281864489313
0.4,0.4,1.3500270004050048e-10,0.7085130668623149,42.82262322623226,0.0045593354794033,0.0254467714148441
0.5,0.9,1.1250225003375047e-10,2.41573522184363,42.82262322623226,0.0014780699456492,0.0074447670439727
0.5,0.8,1.1250225003375047e-10,1.24047842129593,42.82262322623226,0.0025963863175848,0.0143292670668552
0.5,0.7,1.1250225003375047e-10,0.910918146299132,42.82262322623226,0.0035301017235853,0.0187722203841505
0.5,0.6,1.1250225003375047e-10,0.7441312242084209,42.82262322623226,0.00463915501107,0.0254118185561607
0.5,0.5,1.1250225003375047e-10,0.6201145069582774,42.82262322623226,0.0054865690596301,0.0287493095419309
0.6,0.9,9.000180002700038e-11,1.8573740195087889,42.82262322623226,0.0017645198652535,0.0096982057318755
0.6,0.8,9.000180002700038e-11,0.916833220754278,42.82262322623226,0.0038435052630016,0.0185350363232403
0.6,0.7,9.000180002700038e-11,0.6491258279171362,42.82262322623226,0.0054719150835557,0.0266380001616564
0.6,0.6,9.000180002700038e-11,0.5231371636115855,42.82262322623226,0.006328303680931,0.03091616180809
0.7,0.9,6.750135002025028e-11,1.2953945291203477,42.82262322623226,0.0026376702099247,0.0138225983000338
0.7,0.8,6.750135002025028e-11,0.6073740195087886,42.82262322623226,0.0058498474206475,0.0304638880023255
0.7,0.7,6.750135002025028e-11,0.4157352218436286,42.82262322623226,0.008187517814222,0.0430603293665433
0.8,0.9,4.5000900013500165e-11,0.7293182678690189,42.82262322623226,0.0042436707159231,0.0264411559732786
0.8,0.8,4.5000900013500165e-11,0.2953945291203476,42.82262322623226,0.0121137909744386,0.0619465829469381
0.9,0.9,2.250045000675008e-11,0.1585650787404291,42.82262322623226,0.0217497169916859,0.117998974546877
0.01,0.09,2.2275445506682583e-10,8.941426744254743,42.82262322623226,0.0003663437063705,0.0019136952311673
0.01,0.08,2.2275445506682583e-10,7.94810689975826,42.82262322623226,0.0004121836432656,0.0022225551740266
0.01,0.07,2.2275445506682583e-10,6.954742726741888,42.82262322623226,0.0004679485842828,0.0024543463765135
0.01,0.06,2.2275445506682583e-10,5.96133480964445,42.82262322623226,0.0005608128179624,0.0028546718042277
0.01,0.05,2.2275445506682583e-10,4.967883721422339,42.82262322623226,0.000714571924882,0.0034859984271877
0.01,0.04,2.2275445506682583e-10,3.974390023848344,42.82262322623226,0.0008840944048743,0.0043694611180923
0.01,0.03,2.2275445506682583e-10,2.9808542678008307,42.82262322623226,0.0011297732474907,0.0058370623967117
0.01,0.02,2.2275445506682583e-10,1.9872769935436303,42.82262322623226,0.0015846651799935,0.0093407466856417
0.01,0.01,2.2275445506682583e-10,0.9936587309970014,42.82262322623226,0.0037165327760998,0.0171625976170625
0.02,0.09,2.2050441006615078e-10,4.44142674425474,42.82262322623226,0.0007431486261208,0.0038465261748301
0.02,0.08,2.2050441006615078e-10,3.948106899758264,42.82262322623226,0.0008199527403463,0.0043348387494462
0.02,0.07,2.2050441006615078e-10,3.45474272674189,42.82262322623226,0.0009300246175999,0.0050139919408512
0.02,0.06,2.2050441006615078e-10,2.96133480964445,42.82262322623226,0.0010954913244801,0.0061874677855361
0.02,0.05,2.2050441006615078e-10,2.46788372142234,42.82262322623226,0.0014442379909434,0.0069949947564912
0.02,0.04,2.2050441006615078e-10,1.9743900238483445,42.82262322623226,0.0017735856809944,0.0088232139715885
0.02,0.03,2.2050441006615078e-10,1.480854267800831,42.82262322623226,0.0023670247774084,0.0120555213067636
0.02,0.02,2.2050441006615078e-10,0.9872769935436306,42.82262322623226,0.0034732935173271,0.0173973864237259
0.03,0.09,2.1825436506547587e-10,2.941426744254741,42.82262322623226,0.0011950979614804,0.0056515686091572
0.03,0.08,2.1825436506547587e-10,2.614773566424929,42.82262322623226,0.0012376701473116,0.0065790329791401
0.03,0.07,2.1825436506547587e-10,2.288076060075222,42.82262322623226,0.0015480931119229,0.0076641767535682
0.03,0.06,2.1825436506547587e-10,1.9613348096444505,42.82262322623226,0.0017318800453587,0.0088187121585886
0.03,0.05,2.1825436506547587e-10,1.6345503880890069,42.82262322623226,0.0022951168898506,0.0101768376349598
0.03,0.04,2.1825436506547587e-10,1.3077233571816786,42.82262322623226,0.0026342136247696,0.0145556314285467
0.03,0.03,2.1825436506547587e-10,0.9808542678008312,42.82262322623226,0.0034831822465493,0.0181580782723242
0.04,0.09,2.1600432006480083e-10,2.191426744254741,42.82262322623226,0.0016172010894643,0.0080885836192488
0.04,0.08,2.1600432006480083e-10,1.948106899758262,42.82262322623226,0.001791259147216,0.0091675163431628
0.04,0.07,2.1600432006480083e-10,1.7047427267418878,42.82262322623226,0.0019482170169731,0.0102522372961299
0.04,0.06,2.1600432006480083e-10,1.4613348096444505,42.82262322623226,0.0023189476147115,0.0123590773682485
