m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,4.165871658716587,0.0012055287280789,0.0063939591321324
0.1,0.8,4.165871658716587,0.0012102895990456,0.0060527953786909
0.1,0.7,4.165871658716587,0.0012448608961471,0.0065032705975031
0.1,0.6,4.165871658716587,0.0011390206087652,0.0062128865857142
0.1,0.5,4.165871658716587,0.0012075859365991,0.0061715215239794
0.1,0.4,4.165871658716587,0.0012546374584109,0.0062698348297085
0.1,0.3,4.165871658716587,0.0012471775098243,0.0062896913783666
0.1,0.2,4.165871658716587,0.0012619966043733,0.0065366284250172
0.1,0.1,4.165871658716587,0.001204304213852,0.0065351003169694
0.2,0.9,4.165871658716587,0.0012114887490309,0.0060509099359811
0.2,0.8,4.165871658716587,0.0012535654213656,0.0065512780853593
0.2,0.7,4.165871658716587,0.0012937636359374,0.0062211595287259
0.2,0.6,4.165871658716587,0.0012038885215649,0.0063917190671211
0.2,0.5,4.165871658716587,0.0012620293542933,0.0065720351655426
0.2,0.4,4.165871658716587,0.0011596603794876,0.0063006936725952
0.2,0.3,4.165871658716587,0.0012172134182016,0.0064469752926154
0.2,0.2,4.165871658716587,0.0012545185990761,0.0063749473254472
0.3,0.9,4.165871658716587,0.0012801115634902,0.0060884703419818
0.3,0.8,4.165871658716587,0.0011767159855228,0.0060495251067916
0.3,0.7,4.165871658716587,0.0011842283506896,0.0065046615569156
0.3,0.6,4.165871658716587,0.0012869418719642,0.0066059032813471
0.3,0.5,4.165871658716587,0.0011555745428927,0.0066269627597208
0.3,0.4,4.165871658716587,0.0013122661912452,0.0063092819778706
0.3,0.3,4.165871658716587,0.0012743043035971,0.0068245671827567
0.4,0.9,4.165871658716587,0.0012525071462876,0.0063328702815042
0.4,0.8,4.165871658716587,0.001237716401573,0.0061710369432489
0.4,0.7,4.165871658716587,0.0012607136765294,0.0064260638463018
0.4,0.6,4.165871658716587,0.0012294047371573,0.0066560136261369
0.4,0.5,4.165871658716587,0.0012849433145863,0.0062211975057673
0.4,0.4,4.165871658716587,0.001335149007498,0.0060937382213731
0.5,0.9,4.165871658716587,0.001203760746805,0.0064030157178189
0.5,0.8,4.165871658716587,0.0012765288157502,0.0062021618679399
0.5,0.7,4.165871658716587,0.0012092448046769,0.0067094704067941
0.5,0.6,4.165871658716587,0.001232021376042,0.005989824432178
0.5,0.5,4.165871658716587,0.0012167170258637,0.0064858742806321
0.6,0.9,4.165871658716587,0.0012811229002165,0.0062066977357301
0.6,0.8,4.165871658716587,0.0011683080773823,0.005825082898795
0.6,0.7,4.165871658716587,0.0012800232889191,0.0062647420337846
0.6,0.6,4.165871658716587,0.0012209984022034,0.0060741931342225
0.7,0.9,4.165871658716587,0.001292225862498,0.0066406020499761
0.7,0.8,4.165871658716587,0.0012377819792751,0.0065474020440451
0.7,0.7,4.165871658716587,0.0012169191381731,0.0060853598341757
0.8,0.9,4.165871658716587,0.0012236419433631,0.0063559770569387
0.8,0.8,4.165871658716587,0.001212393259242,0.0061520861657752
0.9,0.9,4.165871658716587,0.0012706514061978,0.0061742891198078
0.01,0.09,4.165871658716587,0.001295014883963,0.0066421410693482
0.01,0.08,4.165871658716587,0.0011962504072181,0.0063057255166276
0.01,0.07,4.165871658716587,0.0012711525157418,0.0061243865282095
0.01,0.06,4.165871658716587,0.0012386511328477,0.0061915021569581
0.01,0.05,4.165871658716587,0.0014101519399791,0.0059641309780196
0.01,0.04,4.165871658716587,0.0011550227198576,0.0065270707057172
