m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.1,0.9,8.069960856551647,2.0250405006075078e-10,42.82262322623226,0.0003998319736019,
0.1,0.8,7.121991283339271,2.0250405006075078e-10,42.82262322623226,0.0004895532461439,
0.1,0.7,6.177825113937635,2.0250405006075078e-10,42.82262322623226,0.0005120019672155,
0.1,0.6,5.230705692735597,2.0250405006075078e-10,42.82262322623226,0.0006333168982141,
0.1,0.5,4.280929803620162,2.0250405006075078e-10,42.82262322623226,0.0008161203766233,
0.1,0.4,3.328751625269407,2.0250405006075078e-10,42.82262322623226,0.000986598282119,
0.1,0.3,2.374390515085868,2.0250405006075078e-10,42.82262322623226,0.001425807261317,
0.1,0.2,1.4180370928606565,2.0250405006075078e-10,42.82262322623226,0.0023389814950785,0.0126694437965128
0.1,0.1,0.459858051249595,2.0250405006075078e-10,42.82262322623226,0.0073933251978698,0.0372102309916063
0.2,0.9,4.284565468042477,1.8000360005400076e-10,42.82262322623226,0.0008329867838729,
0.2,0.8,3.1311913858301987,1.8000360005400076e-10,42.82262322623226,0.0010013327290919,
0.2,0.7,2.677825113937636,1.8000360005400076e-10,42.82262322623226,0.0012798770354039,
0.2,0.6,2.230705692735597,1.8000360005400076e-10,42.82262322623226,0.0014350043298153,
0.2,0.5,1.7809298036201613,1.8000360005400076e-10,42.82262322623226,0.0018456903671188,0.0096160751303345
0.2,0.4,1.3287516252694076,1.8000360005400076e-10,42.82262322623226,0.0025981715953743,0.012979127482541
0.2,0.3,0.8743905150858681,1.8000360005400076e-10,42.82262322623226,0.0042843602010374,0.0205164734060493
0.2,0.2,0.4180370928606561,1.8000360005400076e-10,42.82262322623226,0.008091634933149,0.0421521265788233
0.3,0.9,3.2806469044451063,1.5750315004725067e-10,42.82262322623226,0.0010446079038309,
0.3,0.8,1.929887714963421,1.5750315004725067e-10,42.82262322623226,0.0017199253589418,0.0089101098565643
0.3,0.7,1.5192287736285803,1.5750315004725067e-10,42.82262322623226,0.002310065125095,0.0113245882491605
0.3,0.6,1.2307056927355975,1.5750315004725067e-10,42.82262322623226,0.0029555527278968,0.0145775970322538
0.3,0.5,0.9475964702868284,1.5750315004725067e-10,42.82262322623226,0.0035526525315582,0.0175855361896184
0.3,0.4,0.6620849586027407,1.5750315004725067e-10,42.82262322623226,0.0051520828924702,0.0264585610744614
0.3,0.3,0.3743905150858683,1.5750315004725067e-10,42.82262322623226,0.0092743522078897,0.0462390942420898
0.4,0.9,2.7046149070688505,1.3500270004050048e-10,42.82262322623226,0.0012563539907866,
0.4,0.8,1.3625307643525733,1.3500270004050048e-10,42.82262322623226,0.0025319409224202,0.0133578967788222
0.4,0.7,0.97242167237925,1.3500270004050048e-10,42.82262322623226,0.0034710975507486,0.0174810806023409
0.4,0.6,0.7354847533049613,1.3500270004050048e-10,42.82262322623226,0.0046297153363609,0.0248623250889413
0.4,0.5,0.5309298036201614,1.3500270004050048e-10,42.82262322623226,0.006273395113359,0.0332235667508444
0.4,0.4,0.3287516252694073,1.3500270004050048e-10,42.82262322623226,0.0101669073985757,0.0540477255319709
0.5,0.9,2.177825113937637,1.1250225003375047e-10,42.82262322623226,0.0015898628888541,
0.5,0.8,0.9886300258909754,1.1250225003375047e-10,42.82262322623226,0.0032307581159071,0.0179623774207039
0.5,0.7,0.6388931431982581,1.1250225003375047e-10,42.82262322623226,0.0056388837930952,0.0268669879308032
0.5,0.6,0.4410405561104139,1.1250225003375047e-10,42.82262322623226,0.0074640196734636,0.0391207876595525
0.5,0.5,0.2809298036201614,1.1250225003375047e-10,42.82262322623226,0.0117257352419116,0.0628049949570651
0.6,0.9,1.6502978251128062,9.000180002700038e-11,42.82262322623226,0.0020420590955317,0.0109005731009049
0.6,0.8,0.6829925611006017,9.000180002700038e-11,42.82262322623226,0.004829071259825,0.0248979799577365
0.6,0.7,0.3902683998635957,9.000180002700038e-11,42.82262322623226,0.0089314364001796,0.0441994401310078
0.6,0.6,0.2307056927355977,9.000180002700038e-11,42.82262322623226,0.015287197281863,0.0784511052902821
0.7,0.9,1.1219912833392711,6.750135002025028e-11,42.82262322623226,0.0029619457498057,0.0164866152637162
0.7,0.8,0.4003517881780855,6.750135002025028e-11,42.82262322623226,0.0083363426156411,0.0479359899980566
0.7,0.7,0.1778251139376357,6.750135002025028e-11,42.82262322623226,0.0192170913402423,0.108203727036559
0.8,0.9,0.5928600813128483,4.5000900013500165e-11,42.82262322623226,0.005450497910605,0.0292467647832028
0.8,0.8,0.1219912833392709,4.5000900013500165e-11,42.82262322623226,0.0284133619196775,0.1480511195537358
0.9,0.9,0.0628547234737303,2.250045000675008e-11,42.82262322623226,0.0517832294619173,0.2977307423412176
0.01,0.09,8.463945538725794,2.2275445506682583e-10,42.82262322623226,0.0004078224350904,
0.01,0.08,7.468016386639051,2.2275445506682583e-10,42.82262322623226,0.0004630925965241,
0.01,0.07,6.472070729914749,2.2275445506682583e-10,42.82262322623226,0.0004977890818016,
0.01,0.06,5.476108701843772,2.2275445506682583e-10,42.82262322623226,0.0006460026285422,
0.01,0.05,4.480130434108827,2.2275445506682583e-10,42.82262322623226,0.0007651931960704,
0.01,0.04,3.4841360568101942,2.2275445506682583e-10,42.82262322623226,0.0009638632191241,
0.01,0.03,2.488125698490994,2.2275445506682583e-10,42.82262322623226,0.0013315435121978,
0.01,0.02,1.4920994861619232,2.2275445506682583e-10,42.82262322623226,0.002236499622232,0.0115513783666483
0.01,0.01,0.4960575453255335,2.2275445506682583e-10,42.82262322623226,0.0065924262837076,0.0364526986288885
0.02,0.09,3.9639455387257914,2.2050441006615078e-10,42.82262322623226,0.0008156967083992,
0.02,0.08,3.4680163866390505,2.2050441006615078e-10,42.82262322623226,0.0009127439321287,
0.02,0.07,2.972070729914748,2.2050441006615078e-10,42.82262322623226,0.0010758982834749,
0.02,0.06,2.476108701843772,2.2050441006615078e-10,42.82262322623226,0.0013086043350423,
0.02,0.05,1.9801304341088264,2.2050441006615078e-10,42.82262322623226,0.001673789519568,0.008902039348614
0.02,0.04,1.484136056810195,2.2050441006615078e-10,42.82262322623226,0.0023024748974672,0.0117584371313016
0.02,0.03,0.9881256984909932,2.2050441006615078e-10,42.82262322623226,0.0036295345931371,0.0170606606311287
0.02,0.02,0.4920994861619237,2.2050441006615078e-10,42.82262322623226,0.0068693220715069,0.0349007084021855
0.03,0.09,2.4639455387257923,2.1825436506547587e-10,42.82262322623226,0.001367811780387,
0.03,0.08,2.1346830533057184,2.1825436506547587e-10,42.82262322623226,0.0016296521251211,
0.03,0.07,1.8054040632480823,2.1825436506547587e-10,42.82262322623226,0.0019894597794723,0.0094810411568295
0.03,0.06,1.476108701843772,2.1825436506547587e-10,42.82262322623226,0.0024695882218962,0.0124954760072688
0.03,0.05,1.1467971007754936,2.1825436506547587e-10,42.82262322623226,0.0028450186857438,0.0145673891377832
0.03,0.04,0.8174693901435289,2.1825436506547587e-10,42.82262322623226,0.0043613019838906,0.0214516460444417
0.03,0.03,0.4881256984909938,2.1825436506547587e-10,42.82262322623226,0.0065943318982802,0.0387344277190295
0.04,0.09,1.7139455387257918,2.1600432006480083e-10,42.82262322623226,0.00186293894437,0.0101419803919185
0.04,0.08,1.4680163866390523,2.1600432006480083e-10,42.82262322623226,0.0022917766654892,0.0115308227291869
0.04,0.07,1.2220707299147484,2.1600432006480083e-10,42.82262322623226,0.0029433879635727,0.0141448557376095
0.04,0.06,0.9761087018437724,2.1600432006480083e-10,42.82262322623226,0.0033186097110421,0.0173442658501476
0.04,0.05,0.7301304341088268,2.1600432006480083e-10,42.82262322623226,0.0045283461395757,0.0240602613757182
0.04,0.04,0.4841360568101951,2.1600432006480083e-10,42.82262322623226,0.0071007105749517,0.0358184169242525
0.05,0.09,1.263945538725791,2.1375427506412579e-10,42.82262322623226,0.0024420790958864,0.0139056888008433
