m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,42.822623226232274,0.0340812354987029,0.0602527811934999
0.1,0.8,42.822623226232274,0.0345174767185121,0.0554820505452155
0.1,0.7,42.822623226232274,0.0315072774845092,0.0566176940263801
0.1,0.6,42.822623226232274,0.0297953683828333,0.0533022497024494
0.1,0.5,42.822623226232274,0.0284092803654507,0.0507361838385715
0.1,0.4,42.822623226232274,0.0256422867378372,0.0490068317919644
0.1,0.3,42.822623226232274,0.0229330454945664,0.0443890603565755
0.1,0.2,42.822623226232274,0.0197657825699538,0.0454586484466098
0.1,0.1,42.822623226232274,0.0205937696284508,0.0416976573769905
0.2,0.9,42.822623226232274,0.0411620211147445,0.0718753512740169
0.2,0.8,42.822623226232274,0.0401795256327674,0.0663354477011627
0.2,0.7,42.822623226232274,0.0382246138502972,0.0630726141252666
0.2,0.6,42.822623226232274,0.0352720285640737,0.05712299770922
0.2,0.5,42.822623226232274,0.0342820400336683,0.0596128889513363
0.2,0.4,42.822623226232274,0.0303540328403007,0.0531140958589029
0.2,0.3,42.822623226232274,0.0301239169820027,0.0557404976916862
0.2,0.2,42.822623226232274,0.028905161519691,0.0516273829324622
0.3,0.9,42.822623226232274,0.0497785134940602,0.0756653474945064
0.3,0.8,42.822623226232274,0.0448925969209727,0.0728228192084046
0.3,0.7,42.822623226232274,0.0452905964783921,0.0712398999602524
0.3,0.6,42.822623226232274,0.0420280291228555,0.0689403857367763
0.3,0.5,42.822623226232274,0.0411856888558734,0.0695974712172239
0.3,0.4,42.822623226232274,0.0392274216199266,0.0663857314805447
0.3,0.3,42.822623226232274,0.036596283066406,0.0607791580284971
0.4,0.9,42.822623226232274,0.0555325996076388,0.0841908747308818
0.4,0.8,42.822623226232274,0.0553581098750263,0.0851890826101081
0.4,0.7,42.822623226232274,0.0523482987408017,0.0824638390696059
0.4,0.6,42.822623226232274,0.0508851705514738,0.0806465028670229
0.4,0.5,42.822623226232274,0.0441053601961848,0.072890348115394
0.4,0.4,42.822623226232274,0.0454674612696278,0.0717488314072269
0.5,0.9,42.822623226232274,0.068405687449786,0.1074465458105924
0.5,0.8,42.822623226232274,0.062871222491847,0.1004078919423143
0.5,0.7,42.822623226232274,0.0597695215755344,0.0957040979103368
0.5,0.6,42.822623226232274,0.0596597210823689,0.0920755618980828
0.5,0.5,42.822623226232274,0.0566110945600953,0.0879861375080275
0.6,0.9,42.822623226232274,0.0785555360052931,0.1337055479575119
0.6,0.8,42.822623226232274,0.072129529753968,0.1256062296679645
0.6,0.7,42.822623226232274,0.0706651639756201,0.1123126774879039
0.6,0.6,42.822623226232274,0.0668514749336477,0.1064294832687603
0.7,0.9,42.822623226232274,0.0953756106429986,0.1654588107837286
0.7,0.8,42.822623226232274,0.0860819943922102,0.1529332685598311
0.7,0.7,42.822623226232274,0.0884378782838159,0.1414355480741728
0.8,0.9,42.822623226232274,0.1172889476714684,0.2246524587223471
0.8,0.8,42.822623226232274,0.1165520742759403,0.2173742013551231
0.9,0.9,42.822623226232274,0.1845403332872826,0.3943703627551516
0.01,0.09,42.822623226232274,0.0124573350770902,0.0360329815815985
0.01,0.08,42.822623226232274,0.0118113436285601,0.0367900723557903
0.01,0.07,42.822623226232274,0.0109011370390154,0.0352973389553072
0.01,0.06,42.822623226232274,0.0109051435128883,0.0350010040745793
0.01,0.05,42.822623226232274,0.0103714952780616,0.0341702381496466
0.01,0.04,42.822623226232274,0.0103680512200257,0.0363976568818108
0.01,0.03,42.822623226232274,0.0096396736592266,0.0362789477263895
0.01,0.02,42.822623226232274,0.0092662894778929,0.0368158522388205
