m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.03,0.05,42.822623226232274,0.0169453352538895,0.0726058508303136
0.03,0.04,42.822623226232274,0.0175610053698461,0.0714256921002632
0.03,0.03,42.822623226232274,0.0183321987044318,0.0737358775712382
0.04,0.09,42.822623226232274,0.0204023872233339,0.0747161477235713
0.04,0.08,42.822623226232274,0.0187292457545133,0.0743525935391153
0.04,0.0699999999999999,,,
0.04,0.06,42.822623226232274,0.0191070671799135,0.0717109216095644
0.04,0.05,42.822623226232274,0.0182144407509841,0.0746573607144834
0.04,0.04,42.822623226232274,0.0180866764622209,0.0742434114603669
0.05,0.09,42.822623226232274,0.0201449968787581,0.0776389243674534
0.05,0.08,42.822623226232274,0.018715713127658,0.0768485846865658
0.05,0.0699999999999999,,,
0.05,0.06,42.822623226232274,0.0194041010110936,0.0726503674282396
0.05,0.05,42.822623226232274,0.0195114279603198,0.0743160368766575
0.06,0.09,42.822623226232274,0.0216498452177344,0.0737568948647563
0.06,0.08,42.822623226232274,0.0199098591557308,0.0776309303136065
0.06,0.0699999999999999,,,
0.06,0.06,42.822623226232274,0.0189524399968448,0.0765651067122704
0.0699999999999999,0.09,,,
0.0699999999999999,0.08,,,
0.0699999999999999,0.0699999999999999,,,
0.08,0.09,42.822623226232274,0.0230970282845554,0.0745255840155461
0.08,0.08,42.822623226232274,0.0221101611834707,0.0799877464361821
0.09,0.09,42.822623226232274,0.0214170562015397,0.073835015715797
