m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,42.822623226232274,0.0350547626673493,0.0417041350603065
0.1,0.8,42.822623226232274,0.0319417630358854,0.0396560946325625
0.1,0.7,42.822623226232274,0.0312491589832442,0.037683762377471
0.1,0.6,42.822623226232274,0.0285260839303491,0.0370143886652504
0.1,0.5,42.822623226232274,0.026634029432392,0.033288263410099
0.1,0.4,42.822623226232274,0.0250780610234258,0.0317781892145677
0.1,0.3,42.822623226232274,0.0225724273425698,0.0303125313966347
0.1,0.2,42.822623226232274,0.0201519360867411,0.0279437316429644
0.1,0.1,42.822623226232274,0.0191819176269382,0.0262144404236075
0.2,0.9,42.822623226232274,0.0438975367784368,0.0512643575996724
0.2,0.8,42.822623226232274,0.037973655233341,0.0469599534283632
0.2,0.7,42.822623226232274,0.03690816504511,0.0446673959479029
0.2,0.6,42.822623226232274,0.0319264207564027,0.0404033560346598
0.2,0.5,42.822623226232274,0.0335777842211508,0.0388748915519587
0.2,0.4,42.822623226232274,0.0298222544303586,0.0377817877046721
0.2,0.3,42.822623226232274,0.0298404086200115,0.0370865311728684
0.2,0.2,42.822623226232274,0.0277604298451387,0.034218053650331
0.3,0.9,42.822623226232274,0.0451905449327031,0.0549845130183116
0.3,0.8,42.822623226232274,0.0433035766572696,0.0517144208807325
0.3,0.7,42.822623226232274,0.0407785021081437,0.0477434852627188
0.3,0.6,42.822623226232274,0.0401284042360617,0.047318621802432
0.3,0.5,42.822623226232274,0.0400722553929959,0.0478867694967142
0.3,0.4,42.822623226232274,0.0377787591354489,0.0456069884098837
0.3,0.3,42.822623226232274,0.0345062771289885,0.04203209764843
0.4,0.9,42.822623226232274,0.0554101435922468,0.065644440783428
0.4,0.8,42.822623226232274,0.0534693988447155,0.0672284081855872
0.4,0.7,42.822623226232274,0.0507985855181626,0.0604490085648533
0.4,0.6,42.822623226232274,0.0509345989489432,0.0603384022122962
0.4,0.5,42.822623226232274,0.0432899275673854,0.0528724872600345
0.4,0.4,42.822623226232274,0.0438013619341141,0.0528347268718519
0.5,0.9,42.822623226232274,0.0653341909877956,0.0770228508020771
0.5,0.8,42.822623226232274,0.062072951690001,0.0752328706173672
0.5,0.7,42.822623226232274,0.058024642554782,0.072514483637581
0.5,0.6,42.822623226232274,0.0547305195878979,0.0656129158823343
0.5,0.5,42.822623226232274,0.0526384303170894,0.0646401944822471
0.6,0.9,42.822623226232274,0.0765593783002596,0.09089347849605
0.6,0.8,42.822623226232274,0.076688961268273,0.0910343611392673
0.6,0.7,42.822623226232274,0.0689790167635334,0.0820603687872742
0.6,0.6,42.822623226232274,0.0669635429007016,0.0815533387941701
0.7,0.9,42.822623226232274,0.0940539279451069,0.1162846552671472
0.7,0.8,42.822623226232274,0.086969492563308,0.1122098435153523
0.7,0.7,42.822623226232274,0.0814996438975391,0.1037672507844164
0.8,0.9,42.822623226232274,0.1160630110876684,0.1492425600475429
0.8,0.8,42.822623226232274,0.1104339879341254,0.1406106207204196
0.9,0.9,42.822623226232274,0.1546835485820576,0.2376722731781699
0.01,0.09,42.822623226232274,0.0098022441295983,0.0204503182923014
0.01,0.08,42.822623226232274,0.009428837159342,0.0195692283645446
0.01,0.0699999999999999,,,
0.01,0.06,42.822623226232274,0.0088903497967282,0.0192989488846077
0.01,0.05,42.822623226232274,0.0081720384023403,0.019197530706042
0.01,0.04,42.822623226232274,0.0075931934320806,0.0196225510365247
0.01,0.03,42.822623226232274,0.0076364796009649,0.0183971228896733
0.01,0.02,42.822623226232274,0.0070290214778145,0.01933825732954
0.01,0.01,42.822623226232274,0.0068227952544206,0.0179756122512095
0.02,0.09,42.822623226232274,0.0112907687955751,0.0218900068905932
0.02,0.08,42.822623226232274,0.0106980323982261,0.0205564444708363
0.02,0.0699999999999999,,,
0.02,0.06,42.822623226232274,0.0101257014217064,0.0196772489771694
0.02,0.05,42.822623226232274,0.0100450886487898,0.020461517369261
0.02,0.04,42.822623226232274,0.0096514897624104,0.0193483386252676
0.02,0.03,42.822623226232274,0.0089049154340863,0.0198142553259967
0.02,0.02,42.822623226232274,0.0085180243278823,0.0189766704550013
0.03,0.09,42.822623226232274,0.012742801856573,0.0225445077531651
0.03,0.08,42.822623226232274,0.0119548925863653,0.0207679111404993
0.03,0.0699999999999999,,,
0.03,0.06,42.822623226232274,0.0108850801861764,0.0207340252722999
