m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements
0.7,0.8,42.82262322623226,42.94815964048791,802787,18692
0.1,0.7,42.82262322623226,42.81464100431666,2162225,50502
0.1,0.6,42.82262322623226,42.8231925691851,2236013,52215
0.04,0.08,42.82262322623226,42.8340619624059,2714009,63361
0.4,0.5,42.82262322623226,42.929107589658045,1647104,38368
0.6,0.6,42.82262322623226,42.80065200284783,1142221,26687
0.1,0.4,42.82262322623226,42.819016239115086,2365194,55237
0.6,0.7,42.82262322623226,42.79084889101644,1072681,25068
0.3,0.9,42.82262322623226,42.88804564293019,1593634,37158
0.1,0.2,42.82262322623226,42.771249657815495,2499894,58448
0.1,0.8,42.82262322623226,42.83090575275398,2099571,49020
0.3,0.5,42.82262322623226,42.809944472488645,1865743,43582
0.04,0.07,42.82262322623226,42.83312073825609,2719946,63501
0.04,0.05,42.82262322623226,42.81238829837268,2730831,63786
0.4,0.8,42.82262322623226,42.74980618999344,1433743,33538
0.3,0.4,42.82262322623226,42.8885609674914,1932773,45065
0.9,0.9,42.82262322623226,42.71553018924602,284400,6658
0.5,0.7,42.82262322623226,42.69786388474913,1289262,30195
0.1,0.3,42.82262322623226,42.80948947470235,2434276,56863
0.06,0.08,42.82262322623226,42.79861066546878,2667723,62332
0.01,0.05,42.82262322623226,42.834246030532015,2800246,65374
0.05,0.06,42.82262322623226,42.83303010647218,2707433,63209
0.04,0.06,42.82262322623226,42.83759918296803,2726399,63645
0.01,0.06,42.82262322623226,42.82353842617424,2794450,65255
0.5,0.6,42.82262322623226,42.66372321035762,1357645,31822
0.02,0.07,42.82262322623226,42.83309562197693,2762906,64504
0.2,0.2,42.82262322623226,42.827685421994886,2277405,53176
0.4,0.7,42.82262322623226,42.850794105022175,1497421,34945
0.1,0.1,42.82262322623226,42.82606157643684,2567765,59958
0.01,0.09,42.82262322623226,42.83151191009846,2770899,64693
0.4,0.4,42.82262322623226,42.795323398063125,1705736,39858
0.01,0.01,42.82262322623226,42.81673463818433,2824149,65959
0.6,0.8,42.82262322623226,42.946465630426495,1014009,23611
0.03,0.08,42.82262322623226,42.83163329161452,2737798,63920
0.08,0.09,42.82262322623226,42.82074531523142,2621015,61209
0.01,0.03,42.82262322623226,42.82743187699802,2813334,65690
0.03,0.04,42.82262322623226,42.82011869160327,2763482,64537
0.03,0.09,42.82262322623226,42.83317907286846,2730401,63745
0.2,0.5,42.82262322623226,42.76791219632507,2080830,48654
0.8,0.8,42.82262322623226,43.015782353825344,572368,13306
0.03,0.07,42.82262322623226,42.82377074753526,2745175,64104
0.3,0.3,42.82262322623226,42.83228268793688,1997612,46638
0.1,0.9,42.82262322623226,42.706087287008295,2022603,47361
0.4,0.9,42.82262322623226,42.96217870639308,1375606,32019
0.02,0.05,42.82262322623226,42.82149741691727,2776760,64845
0.02,0.06,42.82262322623226,42.81837841177652,2772019,64739
0.2,0.7,42.82262322623226,42.8363712044867,1955309,45646
0.07,0.09,42.82262322623226,42.83625200473036,2644239,61729
0.02,0.08,42.82262322623226,42.80004035825714,2757307,64423
0.02,0.03,42.82262322623226,42.83191018828517,2788957,65114
0.01,0.08,42.82262322623226,42.83715165511932,2782273,64950
0.02,0.02,42.82262322623226,42.80818939115521,2795546,65304
0.05,0.09,42.82262322623226,42.78138110354288,2681922,62689
0.07,0.07,42.82262322623226,42.82823340040242,2660704,62125
0.2,0.6,42.82262322623226,42.853393877377,2010167,46908
0.5,0.8,42.82262322623226,42.8146461837898,1231863,28772
0.5,0.5,42.82262322623226,42.84499655348098,1429609,33367
0.6,0.9,42.82262322623226,42.94947885849529,943643,21971
0.01,0.07,42.82262322623226,42.81157571099155,2784893,65050
0.06,0.07,42.82262322623226,42.84535967141328,2680877,62571
0.01,0.02,42.82262322623226,42.81379278923549,2819117,65846
0.05,0.05,42.82262322623226,42.82382267097894,2714388,63385
0.08,0.08,42.82262322623226,42.79137607186607,2619902,61225
0.3,0.6,42.82262322623226,42.8354146271579,1793990,41881
0.7,0.9,42.82262322623226,43.0742324366055,725327,16839
0.09,0.09,42.82262322623226,42.81354113354576,2593259,60571
0.2,0.8,42.82262322623226,42.825238953395534,1877330,43837
0.3,0.8,42.82262322623226,42.91884931365732,1666496,38829
0.01,0.04,42.82262322623226,42.83325956563544,2806478,65521
0.03,0.06,42.82262322623226,42.83482650628691,2749182,64181
0.06,0.06,42.82262322623226,42.83422793060481,2681337,62598
0.2,0.3,42.82262322623226,42.818837644426445,2219857,51843
0.7,0.7,42.82262322623226,42.78586466165414,853578,19950
0.2,0.4,42.82262322623226,42.79478080580531,2146629,50161
0.3,0.7,42.82262322623226,42.68153370439085,1725401,40425
0.07,0.08,42.82262322623226,42.82183091771846,2653155,61958
0.03,0.05,42.82262322623226,42.8287127788668,2752944,64278
0.04,0.09,42.82262322623226,42.82357962629233,2708934,63258
0.05,0.07,42.82262322623226,42.83067615206276,2697219,62974
0.06,0.09,42.82262322623226,42.81345959068182,2663040,62201
0.05,0.08,42.82262322623226,42.8077296222664,2691536,62875
0.03,0.03,42.82262322623226,42.81639344262295,2768508,64660
0.5,0.9,42.82262322623226,42.76918841537275,1165161,27243
0.02,0.09,42.82262322623226,42.82709500257438,2744917,64093
0.2,0.9,42.82262322623226,42.8234116233598,1817811,42449
0.04,0.04,42.82262322623226,42.82040759003807,2744103,64084
0.02,0.04,42.82262322623226,42.81007400113848,2782612,64999
0.1,0.5,42.82262322623226,42.82236597516544,2303672,53796
0.4,0.6,42.82262322623226,42.89508267941024,1579783,36829
0.8,0.9,42.82262322623226,42.90612175102599,501830,11696
0.7,0.8,42.82262322623226,42.69436153470451,786729,18427
0.1,0.7,42.82262322623226,42.86183898973954,2172238,50680
0.1,0.6,42.82262322623226,42.85586759128003,2237162,52202
0.04,0.08,42.82262322623226,42.82381538655807,2713060,63354
0.4,0.5,42.82262322623226,42.70998881169828,1641473,38433
0.6,0.6,42.82262322623226,42.71037757178386,1133448,26538
0.1,0.4,42.82262322623226,42.86251609510165,2363482,55141
0.6,0.7,42.82262322623226,42.823109159848336,1072933,25055
0.3,0.9,42.82262322623226,42.7789797008547,1601645,37440
0.1,0.2,42.82262322623226,42.81258858284524,2507148,58561
0.1,0.8,42.82262322623226,42.85475317868185,2093069,48841
0.3,0.5,42.82262322623226,42.7003023518822,1850076,43327
0.04,0.07,42.82262322623226,42.84227908220234,2724212,63587
0.04,0.05,42.82262322623226,42.839644664483686,2734326,63827
0.4,0.8,42.82262322623226,42.71236503167852,1435947,33619
0.3,0.4,42.82262322623226,42.82436266903126,1931807,45110
0.9,0.9,42.82262322623226,43.0174148025822,286539,6661
0.5,0.7,42.82262322623226,42.77632845431312,1288808,30129
0.1,0.3,42.82262322623226,42.81909920081858,2427115,56683
0.06,0.08,42.82262322623226,42.82634692143693,2671636,62383
0.01,0.05,42.82262322623226,42.8076887759787,2797140,65342
0.05,0.06,42.82262322623226,42.822833523375145,2704005,63144
0.04,0.06,42.82262322623226,42.819257978305295,2723733,63610
0.01,0.06,42.82262322623226,42.82344461654066,2792474,65209
0.5,0.6,42.82262322623226,42.86461151305442,1362666,31790
0.02,0.07,42.82262322623226,42.83823848322439,2765551,64558
0.2,0.2,42.82262322623226,42.7673432634225,2279756,53306
0.4,0.7,42.82262322623226,42.72976866367257,1512762,35403
0.1,0.1,42.82262322623226,42.83310241215258,2565917,59905
0.01,0.09,42.82262322623226,42.82132048669013,2773280,64764
0.4,0.4,42.82262322623226,42.84039675383228,1710360,39924
0.01,0.01,42.82262322623226,42.83458908782196,2825498,65963
0.6,0.8,42.82262322623226,42.72565733672604,1007471,23580
0.03,0.08,42.82262322623226,42.82198789054555,2737053,63917
0.08,0.09,42.82262322623226,42.84516192217289,2624866,61264
0.01,0.03,42.82262322623226,42.83258711013645,2812559,65664
0.03,0.04,42.82262322623226,42.8235002248306,2761816,64493
0.03,0.09,42.82262322623226,42.83734797959984,2729810,63725
0.2,0.5,42.82262322623226,42.79005876792833,2082421,48666
0.8,0.8,42.82262322623226,43.08994392523365,576328,13375
0.03,0.07,42.82262322623226,42.8091068027848,2742437,64062
0.3,0.3,42.82262322623226,42.83706331290981,1992566,46515
0.1,0.9,42.82262322623226,42.8022770398482,2030112,47430
0.4,0.9,42.82262322623226,42.818725593504,1381589,32266
0.02,0.05,42.82262322623226,42.81794634597595,2777172,64860
0.02,0.06,42.82262322623226,42.8356050069541,2771892,64710
0.2,0.7,42.82262322623226,42.758715314366,1947745,45552
0.07,0.09,42.82262322623226,42.8090813435856,2644531,61775
0.02,0.08,42.82262322623226,42.83442001987084,2759222,64416
0.02,0.03,42.82262322623226,42.81738903874448,2793749,65248
0.01,0.08,42.82262322623226,42.82368161655988,2780456,64928
0.02,0.02,42.82262322623226,42.82894898021682,2797073,65308
0.05,0.09,42.82262322623226,42.82240812286472,2682310,62638
0.07,0.07,42.82262322623226,42.850992415685006,2655476,61970
0.2,0.6,42.82262322623226,42.79986029380636,2021951,47242
0.5,0.8,42.82262322623226,42.834765067992905,1231628,28753
0.5,0.5,42.82262322623226,42.79140260672008,1431458,33452
0.6,0.9,42.82262322623226,42.90001821161901,942256,21964
0.01,0.07,42.82262322623226,42.82701388995709,2784227,65011
0.06,0.07,42.82262322623226,42.82692953422555,2678439,62541
0.01,0.02,42.82262322623226,42.81835999817676,2818176,65817
0.05,0.05,42.82262322623226,42.81018342821,2707316,63240
0.08,0.08,42.82262322623226,42.85635880983014,2631509,61403
0.3,0.6,42.82262322623226,42.85892343188792,1801832,42041
0.7,0.9,42.82262322623226,42.85251755743364,720008,16802
0.09,0.09,42.82262322623226,42.85132329191523,2600304,60682
0.2,0.8,42.82262322623226,42.9619467208437,1882034,43807
0.3,0.8,42.82262322623226,42.87675394557298,1665376,38841
0.01,0.04,42.82262322623226,42.81425956992527,2807331,65570
0.03,0.06,42.82262322623226,42.83070424291549,2747761,64154
0.06,0.06,42.82262322623226,42.84045679603897,2682241,62610
0.2,0.3,42.82262322623226,42.82959684588922,2216089,51742
0.7,0.7,42.82262322623226,42.86942627452939,858546,20027
0.2,0.4,42.82262322623226,42.79454643091549,2151667,50279
0.3,0.7,42.82262322623226,42.850986193293885,1738036,40560
0.07,0.08,42.82262322623226,42.8107928909876,2647291,61837
0.03,0.05,42.82262322623226,42.83883211224664,2753980,64287
0.04,0.09,42.82262322623226,42.77562700149022,2698201,63078
0.05,0.07,42.82262322623226,42.840311602595634,2700182,63029
0.06,0.09,42.82262322623226,42.80848734625539,2659092,62116
0.05,0.08,42.82262322623226,42.82437275985663,2688300,62775
0.03,0.03,42.82262322623226,42.81111866712003,2769965,64702
0.5,0.9,42.82262322623226,42.9824471586338,1175398,27346
0.02,0.09,42.82262322623226,42.82785046728972,2749548,64200
0.2,0.9,42.82262322623226,42.74552115339164,1808563,42310
0.04,0.04,42.82262322623226,42.82441996719006,2740977,64005
0.02,0.04,42.82262322623226,42.82449908505174,2784920,65031
0.1,0.5,42.82262322623226,42.86551250139317,2307622,53834
0.4,0.6,42.82262322623226,42.794334539715365,1572649,36749
0.8,0.9,42.82262322623226,42.59400660289512,503163,11813
0.7,0.8,42.82262322623226,42.949017924224535,800312,18634
0.1,0.7,42.82262322623226,42.84353242219269,2159871,50413
0.1,0.6,42.82262322623226,42.86000076796068,2232406,52086
0.04,0.08,42.82262322623226,42.811329099927335,2710214,63306
0.4,0.5,42.82262322623226,42.84579026645199,1649820,38506
0.6,0.6,42.82262322623226,42.93340599045436,1142415,26609
0.1,0.4,42.82262322623226,42.84691349092948,2368963,55289
0.6,0.7,42.82262322623226,42.910976145762575,1073933,25027
0.3,0.9,42.82262322623226,42.72520355789644,1589933,37213
0.1,0.2,42.82262322623226,42.8263535618245,2500331,58383
0.1,0.8,42.82262322623226,42.778710853491184,2088585,48823
0.3,0.5,42.82262322623226,42.75684955023004,1868004,43689
0.04,0.07,42.82262322623226,42.80271285541392,2723237,63623
0.04,0.05,42.82262322623226,42.84297753689025,2735010,63838
0.4,0.8,42.82262322623226,42.89076104722,1443317,33651
0.3,0.4,42.82262322623226,42.846801421590406,1928963,45020
0.9,0.9,42.82262322623226,42.78422982885085,279980,6544
0.5,0.7,42.82262322623226,42.84798772965223,1285054,29991
0.1,0.3,42.82262322623226,42.83340658567887,2436407,56881
0.06,0.08,42.82262322623226,42.7885487982812,2668679,62369
0.01,0.05,42.82262322623226,42.82738623496649,2798941,65354
0.05,0.06,42.82262322623226,42.808685613069535,2706836,63231
0.04,0.06,42.82262322623226,42.82976147423702,2723930,63599
0.01,0.06,42.82262322623226,42.838294152826975,2793528,65211
0.5,0.6,42.82262322623226,42.75985503560529,1345054,31456
0.02,0.07,42.82262322623226,42.82978162825659,2763506,64523
0.2,0.2,42.82262322623226,42.82033765067006,2287805,53428
0.4,0.7,42.82262322623226,42.752901545603805,1510289,35326
0.1,0.1,42.82262322623226,42.80785566182864,2560081,59804
0.01,0.09,42.82262322623226,42.83501506605887,2772068,64715
0.4,0.4,42.82262322623226,42.79010434869439,1714086,40058
0.01,0.01,42.82262322623226,42.82767185110024,2827954,66031
0.6,0.8,42.82262322623226,42.808849632321866,1012943,23662
0.03,0.08,42.82262322623226,42.79447895964069,2734610,63901
0.08,0.09,42.82262322623226,42.81788290719929,2617500,61131
0.01,0.03,42.82262322623226,42.81533403351751,2812839,65697
0.03,0.04,42.82262322623226,42.82154213653074,2760662,64469
0.03,0.09,42.82262322623226,42.80841605931138,2725355,63664
0.2,0.5,42.82262322623226,42.88687550134721,2085117,48619
0.8,0.8,42.82262322623226,42.71613382899629,574532,13450
0.03,0.07,42.82262322623226,42.80043072505384,2742566,64078
0.3,0.3,42.82262322623226,42.78743421759209,1991969,46555
0.1,0.9,42.82262322623226,42.766990086479645,2027583,47410
0.4,0.9,42.82262322623226,42.8021133826665,1365045,31892
0.02,0.05,42.82262322623226,42.81028497369355,2774663,64813
0.02,0.06,42.82262322623226,42.83407038594755,2770165,64672
0.2,0.7,42.82262322623226,42.88957876261518,1954907,45580
0.07,0.09,42.82262322623226,42.80307258038351,2638467,61642
0.02,0.08,42.82262322623226,42.80912366810599,2756137,64382
0.02,0.03,42.82262322623226,42.83147773279352,2792955,65208
0.01,0.08,42.82262322623226,42.82518979349852,2781025,64939
0.02,0.02,42.82262322623226,42.82427987945725,2799466,65371
0.05,0.09,42.82262322623226,42.80616311694937,2685145,62728
0.07,0.07,42.82262322623226,42.81817742481112,2658024,62077
0.2,0.6,42.82262322623226,42.85258329617124,2017971,47091
0.5,0.8,42.82262322623226,42.776649924484566,1217894,28471
0.5,0.5,42.82262322623226,42.89918811228617,1431932,33379
0.6,0.9,42.82262322623226,42.88357068110469,942538,21979
0.01,0.07,42.82262322623226,42.82366133144911,2787906,65102
0.06,0.07,42.82262322623226,42.81598667776853,2673944,62452
0.01,0.02,42.82262322623226,42.82905489564663,2819608,65834
0.05,0.05,42.82262322623226,42.82200514463364,2713502,63367
0.08,0.08,42.82262322623226,42.8010141690173,2625029,61331
0.3,0.6,42.82262322623226,42.767100665358285,1786895,41782
0.7,0.9,42.82262322623226,42.75409836065574,714592,16714
0.09,0.09,42.82262322623226,42.76916851111625,2589331,60542
0.2,0.8,42.82262322623226,42.83268783888459,1880098,43894
0.3,0.8,42.82262322623226,42.80937902602422,1661432,38810
0.01,0.04,42.82262322623226,42.82806299981686,2806266,65524
0.03,0.06,42.82262322623226,42.84470819426682,2747117,64118
0.06,0.06,42.82262322623226,42.81290353512753,2678889,62572
0.2,0.3,42.82262322623226,42.82056968738549,2220375,51853
0.7,0.7,42.82262322623226,42.71607662220439,851844,19942
0.2,0.4,42.82262322623226,42.843838024651895,2144634,50057
0.3,0.7,42.82262322623226,42.76669322312404,1717767,40166
0.07,0.08,42.82262322623226,42.847319366146,2652549,61907
0.03,0.05,42.82262322623226,42.83165715884538,2755489,64333
0.04,0.09,42.82262322623226,42.81792296132247,2706735,63215
0.05,0.07,42.82262322623226,42.82969072164949,2700412,63050
0.06,0.09,42.82262322623226,42.84596522157224,2673374,62395
0.05,0.08,42.82262322623226,42.83691151175384,2689644,62788
0.03,0.03,42.82262322623226,42.82776858481667,2769372,64663
0.5,0.9,42.82262322623226,42.84190891293909,1159859,27073
0.02,0.09,42.82262322623226,42.81025752878309,2747862,64187
0.2,0.9,42.82262322623226,42.79174037123517,1814327,42399
0.04,0.04,42.82262322623226,42.79622233707654,2732496,63849
0.02,0.04,42.82262322623226,42.81960277534192,2783317,65001
0.1,0.5,42.82262322623226,42.73586482220778,2301540,53855
0.4,0.6,42.82262322623226,42.869482958998894,1586128,36999
0.8,0.9,42.82262322623226,42.917198536294784,504320,11751
0.7,0.8,42.82262322623226,42.87719772788748,792585,18485
0.1,0.7,42.82262322623226,42.74956941777364,2159409,50513
0.1,0.6,42.82262322623226,42.80400660091338,2230688,52114
0.04,0.08,42.82262322623226,42.83261504459705,2713232,63345
0.4,0.5,42.82262322623226,42.8401986408782,1639066,38260
0.6,0.6,42.82262322623226,42.95523223279239,1151415,26805
0.1,0.4,42.82262322623226,42.78470316336848,2369588,55384
0.6,0.7,42.82262322623226,42.92514494480184,1080941,25182
0.3,0.9,42.82262322623226,42.78878160674277,1604237,37492
0.1,0.2,42.82262322623226,42.80366218875674,2501232,58435
0.1,0.8,42.82262322623226,42.83537606732851,2096963,48954
0.3,0.5,42.82262322623226,42.82785237964739,1875346,43788
0.04,0.07,42.82262322623226,42.808399074117816,2718633,63507
0.04,0.05,42.82262322623226,42.8329391495027,2734669,63845
0.4,0.8,42.82262322623226,42.933610080668906,1458283,33966
0.3,0.4,42.82262322623226,42.8481173224141,1925423,44936
0.9,0.9,42.82262322623226,42.85566236106939,285333,6658
0.5,0.7,42.82262322623226,42.808180489101545,1288355,30096
0.1,0.3,42.82262322623226,42.784435783942016,2426177,56707
0.06,0.08,42.82262322623226,42.83625194976442,2663858,62187
0.01,0.05,42.82262322623226,42.81283749674933,2798718,65371
0.05,0.06,42.82262322623226,42.79560470901399,2700959,63113
0.04,0.06,42.82262322623226,42.809453471196456,2724308,63638
0.01,0.06,42.82262322623226,42.81506576325229,2792998,65234
0.5,0.6,42.82262322623226,42.81680587828927,1363544,31846
0.02,0.07,42.82262322623226,42.826287733217626,2763666,64532
0.2,0.2,42.82262322623226,42.78000861536157,2284153,53393
0.4,0.7,42.82262322623226,42.71140844270212,1503527,35202
0.1,0.1,42.82262322623226,42.83260154593566,2565630,59899
0.01,0.09,42.82262322623226,42.816443476514834,2772065,64743
0.4,0.4,42.82262322623226,42.87321798616833,1717201,40053
0.01,0.01,42.82262322623226,42.82287688670667,2825796,65988
0.6,0.8,42.82262322623226,42.79277534523408,1016414,23752
0.03,0.08,42.82262322623226,42.82128777923784,2737308,63924
0.08,0.09,42.82262322623226,42.81715630977488,2618997,61167
0.01,0.03,42.82262322623226,42.84708372029292,2814325,65683
0.03,0.04,42.82262322623226,42.82452382061193,2758713,64419
0.03,0.09,42.82262322623226,42.83996484123621,2729377,63711
0.2,0.5,42.82262322623226,42.89115758274329,2083824,48584
0.8,0.8,42.82262322623226,42.84736327390356,569570,13293
0.03,0.07,42.82262322623226,42.82921460574176,2743511,64057
0.3,0.3,42.82262322623226,42.79781620830013,1987231,46433
0.1,0.9,42.82262322623226,42.86199324324324,2029944,47360
0.4,0.9,42.82262322623226,42.81688429056686,1373951,32089
0.02,0.05,42.82262322623226,42.81125853327786,2778151,64893
0.02,0.06,42.82262322623226,42.80683433232405,2770972,64732
0.2,0.7,42.82262322623226,42.90301776320134,1949127,45431
0.07,0.09,42.82262322623226,42.81619007432893,2638248,61618
0.02,0.08,42.82262322623226,42.81730604888205,2755679,64359
0.02,0.03,42.82262322623226,42.81818600085885,2791917,65204
0.01,0.08,42.82262322623226,42.80746461936916,2776749,64866
0.02,0.02,42.82262322623226,42.80762522566629,2797992,65362
0.05,0.09,42.82262322623226,42.81491919433166,2688991,62805
0.07,0.07,42.82262322623226,42.82845673937225,2656692,62031
0.2,0.6,42.82262322623226,42.84565923222205,2019016,47123
0.5,0.8,42.82262322623226,42.93426852305324,1227319,28586
0.5,0.5,42.82262322623226,42.81269557443004,1436580,33555
0.6,0.9,42.82262322623226,42.77488703272628,937155,21909
0.01,0.07,42.82262322623226,42.83153978600418,2786106,65048
0.06,0.07,42.82262322623226,42.83693494685619,2676109,62472
0.01,0.02,42.82262322623226,42.82680359123156,2819160,65827
0.05,0.05,42.82262322623226,42.81592582061732,2710505,63306
0.08,0.08,42.82262322623226,42.82053578698803,2629395,61405
0.3,0.6,42.82262322623226,42.858254228820215,1801461,42033
0.7,0.9,42.82262322623226,42.72920994835876,719859,16847
0.09,0.09,42.82262322623226,42.82209873693236,2596989,60646
0.2,0.8,42.82262322623226,42.83599899609848,1877459,43829
0.3,0.8,42.82262322623226,42.84912909171145,1650677,38523
0.01,0.04,42.82262322623226,42.81604269919939,2807662,65575
0.03,0.06,42.82262322623226,42.82639429514527,2750568,64226
0.06,0.06,42.82262322623226,42.80032236957597,2681911,62661
0.2,0.3,42.82262322623226,42.800427778634194,2221171,51896
0.7,0.7,42.82262322623226,42.743187159357966,854821,19999
0.2,0.4,42.82262322623226,42.921331556863606,2158385,50287
0.3,0.7,42.82262322623226,42.795495384615386,1738567,40625
0.07,0.08,42.82262322623226,42.82589625313587,2645998,61785
0.03,0.05,42.82262322623226,42.80224935532979,2755352,64374
0.04,0.09,42.82262322623226,42.84444936849103,2706998,63182
0.05,0.07,42.82262322623226,42.82948022706371,2701084,63066
0.06,0.09,42.82262322623226,42.8396055188808,2667151,62259
0.05,0.08,42.82262322623226,42.81820641362298,2690482,62835
0.03,0.03,42.82262322623226,42.82346484447468,2769993,64684
0.5,0.9,42.82262322623226,42.67435679746041,1156091,27091
0.02,0.09,42.82262322623226,42.82471036466838,2753843,64305
0.2,0.9,42.82262322623226,42.74881002874782,1814174,42438
0.04,0.04,42.82262322623226,42.80904946290282,2741834,64048
0.02,0.04,42.82262322623226,42.81616810649614,2785363,65054
0.1,0.5,42.82262322623226,42.80257255077158,2299397,53721
0.4,0.6,42.82262322623226,42.8369836278868,1580342,36892
0.8,0.9,42.82262322623226,42.80780471033179,498026,11634
0.7,0.8,42.82262322623226,42.80652706010334,786998,18385
0.1,0.7,42.82262322623226,42.89745912940713,2177904,50770
0.1,0.6,42.82262322623226,42.82798895324306,2233137,52142
0.04,0.08,42.82262322623226,42.83816486009579,2719024,63472
0.4,0.5,42.82262322623226,42.79228926953715,1643823,38414
0.6,0.6,42.82262322623226,42.72960119827748,1141094,26705
0.1,0.4,42.82262322623226,42.82330915047976,2378792,55549
0.6,0.7,42.82262322623226,42.779141349536296,1070163,25016
0.3,0.9,42.82262322623226,42.90996091117401,1591745,37095
0.1,0.2,42.82262322623226,42.8578140750739,2508425,58529
0.1,0.8,42.82262322623226,42.83276124708033,2108871,49235
0.3,0.5,42.82262322623226,42.82044407781673,1868727,43641
0.04,0.07,42.82262322623226,42.83333071151033,2722872,63569
0.04,0.05,42.82262322623226,42.81758248641538,2734288,63859
0.4,0.8,42.82262322623226,42.96602013841447,1446537,33667
0.3,0.4,42.82262322623226,42.88725696210931,1938890,45209
0.9,0.9,42.82262322623226,42.95883668903803,288039,6705
0.5,0.7,42.82262322623226,42.748697315480506,1296226,30322
0.1,0.3,42.82262322623226,42.81366012842556,2440293,56998
0.06,0.08,42.82262322623226,42.81887046815067,2668001,62309
0.01,0.05,42.82262322623226,42.82240002447756,2799129,65366
0.05,0.06,42.82262322623226,42.797771305559074,2703792,63176
0.04,0.06,42.82262322623226,42.8201698613793,2727602,63699
0.01,0.06,42.82262322623226,42.82589573052993,2794561,65254
0.5,0.6,42.82262322623226,42.69508258970952,1349250,31602
0.02,0.07,42.82262322623226,42.81468796975003,2762789,64529
0.2,0.2,42.82262322623226,42.90154674846167,2293817,53467
0.4,0.7,42.82262322623226,42.92605294484439,1514517,35282
0.1,0.1,42.82262322623226,42.825839612755125,2574561,60117
0.01,0.09,42.82262322623226,42.83163604333112,2771678,64711
0.4,0.4,42.82262322623226,42.71604721245605,1700953,39820
0.01,0.01,42.82262322623226,42.8173170140572,2826628,66016
0.6,0.8,42.82262322623226,42.8128358082667,1011967,23637
0.03,0.08,42.82262322623226,42.81064801777277,2736371,63918
0.08,0.09,42.82262322623226,42.82609975470155,2618816,61150
0.01,0.03,42.82262322623226,42.81824688575519,2811703,65666
0.03,0.04,42.82262322623226,42.82071700802528,2763906,64546
0.03,0.09,42.82262322623226,42.831107545656174,2722902,63573
0.2,0.5,42.82262322623226,42.83616459819404,2077811,48506
0.8,0.8,42.82262322623226,42.55834274952919,564962,13275
0.03,0.07,42.82262322623226,42.80888085066575,2745676,64138
0.3,0.3,42.82262322623226,42.849124161145774,1998526,46641
0.1,0.9,42.82262322623226,42.828525135197694,2035340,47523
0.4,0.9,42.82262322623226,42.89764713224739,1374698,32046
0.02,0.05,42.82262322623226,42.82100117204367,2776685,64844
0.02,0.06,42.82262322623226,42.81295231026164,2768628,64668
0.2,0.7,42.82262322623226,42.80945162140786,1948515,45516
0.07,0.09,42.82262322623226,42.81409049597507,2638033,61616
0.02,0.08,42.82262322623226,42.833092833092834,2760550,64449
0.02,0.03,42.82262322623226,42.81696195535358,2788840,65134
0.01,0.08,42.82262322623226,42.82231060956433,2777712,64866
0.02,0.02,42.82262322623226,42.82525134870034,2794262,65248
0.05,0.09,42.82262322623226,42.81329421706341,2685207,62719
0.07,0.07,42.82262322623226,42.85255021184385,2649916,61838
0.2,0.6,42.82262322623226,42.83081768983595,2026069,47304
0.5,0.8,42.82262322623226,42.72210754644369,1221126,28583
0.5,0.5,42.82262322623226,42.78310195551575,1433020,33495
0.6,0.9,42.82262322623226,42.86176708269731,954703,22274
0.01,0.07,42.82262322623226,42.824410114518486,2785942,65055
0.06,0.07,42.82262322623226,42.80424117487256,2678561,62577
0.01,0.02,42.82262322623226,42.833675159138906,2819441,65823
0.05,0.05,42.82262322623226,42.83622703453501,2713932,63356
0.08,0.08,42.82262322623226,42.79427601736123,2622690,61286
0.3,0.6,42.82262322623226,42.76336678505876,1793966,41951
0.7,0.9,42.82262322623226,42.80915396928914,722062,16867
0.09,0.09,42.82262322623226,42.82808093801019,2597052,60639
0.2,0.8,42.82262322623226,42.80803581573984,1883682,44003
0.3,0.8,42.82262322623226,42.85871821484172,1651775,38540
0.01,0.04,42.82262322623226,42.83259871581741,2808405,65567
0.03,0.06,42.82262322623226,42.81641179129839,2746630,64149
0.06,0.06,42.82262322623226,42.8217240884524,2685907,62723
0.2,0.3,42.82262322623226,42.828746059070426,2214289,51701
0.7,0.7,42.82262322623226,43.02976874282004,861499,20021
0.2,0.4,42.82262322623226,42.754254174470965,2145665,50186
0.3,0.7,42.82262322623226,42.92188817780424,1730353,40314
0.07,0.08,42.82262322623226,42.826659131277246,2652255,61930
0.03,0.05,42.82262322623226,42.81866927775447,2754996,64341
0.04,0.09,42.82262322623226,42.84905451380647,2707846,63195
0.05,0.07,42.82262322623226,42.86657998224026,2703338,63064
0.06,0.09,42.82262322623226,42.81704905381289,2663092,62197
0.05,0.08,42.82262322623226,42.80733798984901,2690484,62851
0.03,0.03,42.82262322623226,42.81574350333143,2769622,64687
0.5,0.9,42.82262322623226,42.77370165745857,1161306,27150
0.02,0.09,42.82262322623226,42.82531349793597,2749171,64195
0.2,0.9,42.82262322623226,42.858592788871015,1811547,42268
0.04,0.04,42.82262322623226,42.82682934449791,2741431,64012
0.02,0.04,42.82262322623226,42.81976288231766,2784612,65031
0.1,0.5,42.82262322623226,42.88777275517607,2305518,53757
0.4,0.6,42.82262322623226,42.71762029841047,1577519,36929
0.8,0.9,42.82262322623226,42.71356445641198,507608,11884
0.7,0.8,42.82262322623226,42.77098321342925,784762,18348
