m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,42.82262322623226,0.0034074141274284,0.0177633917515844
0.1,0.8,42.82262322623226,0.003183318849056,0.0167377351847947
0.1,0.7,42.82262322623226,0.003344929366113,0.0171654463034171
0.1,0.6,42.82262322623226,0.0034858985499639,0.0177206158264279
0.1,0.5,42.82262322623226,0.0035563767623646,0.0179638350703246
0.1,0.4,42.82262322623226,0.0035328248123013,0.0166248175102704
0.1,0.3,42.82262322623226,0.0035265538637323,0.0176976506981163
0.1,0.2,42.82262322623226,0.0033540898202761,0.0168058150761011
0.1,0.1,42.82262322623226,0.0034923600586826,0.0167047861361826
0.2,0.9,42.82262322623226,0.0032509438680626,0.0174263264848873
0.2,0.8,42.82262322623226,0.003502450291495,0.0178093197107583
0.2,0.7,42.82262322623226,0.0034020740700601,0.017215571808141
0.2,0.6,42.82262322623226,0.0035032017125226,0.0162775784821544
0.2,0.5,42.82262322623226,0.0033109481766563,0.0181040408168768
0.2,0.4,42.82262322623226,0.0032395745146299,0.0173123924445788
0.2,0.3,42.82262322623226,0.0034313946594701,0.0173597352630212
0.2,0.2,42.82262322623226,0.0033780792370842,0.016184516431927
0.3,0.9,42.82262322623226,0.0034637978169105,0.0162089381800954
0.3,0.8,42.82262322623226,0.0035361341862054,0.0166324670589847
0.3,0.7,42.82262322623226,0.0036910433361993,0.0170712056148517
0.3,0.6,42.82262322623226,0.0033361030536392,0.0176692595543302
0.3,0.5,42.82262322623226,0.0035215398885945,0.0182119196264591
0.3,0.4,42.82262322623226,0.0031485224173859,0.0165050995597782
0.3,0.3,42.82262322623226,0.0035735524077759,0.0180575396852714
0.4,0.9,42.82262322623226,0.0033313438370883,0.0177746307147651
0.4,0.8,42.82262322623226,0.003234435671987,0.0161890097481893
0.4,0.7,42.82262322623226,0.0031244564820693,0.0175215693834544
0.4,0.6,42.82262322623226,0.0033651451035534,0.0160932505294155
0.4,0.5,42.82262322623226,0.0032741339551814,0.0174875411443198
0.4,0.4,42.82262322623226,0.0031454702698857,0.0176862959748377
0.5,0.9,42.82262322623226,0.0035902045777664,0.0175945693094158
0.5,0.8,42.82262322623226,0.003203082465973,0.0175433354124901
0.5,0.7,42.82262322623226,0.0033257530203551,0.0169432134330544
0.5,0.6,42.82262322623226,0.0032285784109446,0.0168730734189846
0.5,0.5,42.82262322623226,0.0033496972295743,0.0179129950444821
0.6,0.9,42.82262322623226,0.0036512638125777,0.0176843609672222
0.6,0.8,42.82262322623226,0.0035453961834499,0.0172684981102643
0.6,0.7,42.82262322623226,0.0034271585072883,0.0174435086910772
0.6,0.6,42.82262322623226,0.0035981919567584,0.0182846308904997
0.7,0.9,42.82262322623226,0.003462931582001,0.0156079128394854
