m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.1,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.0047553168292569,0.0226706123884283
0.1,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.0041937972102296,0.0247094369566189
0.1,0.7,0.75,2.2500450006750092e-10,42.82262322623226,0.0044466982549517,0.0227661673453246
0.1,0.6,0.75,2.2500450006750092e-10,42.82262322623226,0.0047942344657876,0.0227598715989452
0.1,0.5,0.75,2.2500450006750092e-10,42.82262322623226,0.0046248690115413,0.0231285688486227
0.1,0.4,0.75,2.2500450006750092e-10,42.82262322623226,0.0045731333790681,0.0224663688091629
0.1,0.3,0.75,2.2500450006750092e-10,42.82262322623226,0.0045971937147867,0.0246512994527097
0.1,0.2,0.75,2.2500450006750092e-10,42.82262322623226,0.0045135370972585,0.0230974155398603
0.1,0.1,0.75,2.2500450006750092e-10,42.82262322623226,0.0046572371030281,0.0250300246392905
0.2,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.004410901270537,0.0223458827888294
0.2,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.0044319116084101,0.0222739902534605
0.2,0.7,0.75,2.2500450006750092e-10,42.82262322623226,0.0049341161161805,0.0232258727623086
0.2,0.6,0.75,2.2500450006750092e-10,42.82262322623226,0.004613039984564,0.0234198956590962
0.2,0.5,0.75,2.2500450006750092e-10,42.82262322623226,0.0047010029628564,0.0224178801574642
0.2,0.4,0.75,2.2500450006750092e-10,42.82262322623226,0.0042831233081424,0.0226022580739918
0.2,0.3,0.75,2.2500450006750092e-10,42.82262322623226,0.0048344243598204,0.0220827060359751
0.2,0.2,0.75,2.2500450006750092e-10,42.82262322623226,0.004569275362758,0.0231814427767668
0.3,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.0045829605263653,0.023342232785665
0.3,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.0046527260988055,0.023238607903043
0.3,0.7,0.75,2.2500450006750092e-10,42.82262322623226,0.0048149245394709,0.0225529979549516
0.3,0.6,0.75,2.2500450006750092e-10,42.82262322623226,0.004143476368853,0.0217608240455661
0.3,0.5,0.75,2.2500450006750092e-10,42.82262322623226,0.0045045077841185,0.0248451445958235
0.3,0.4,0.75,2.2500450006750092e-10,42.82262322623226,0.0047176852032185,0.024254306310968
0.3,0.3,0.75,2.2500450006750092e-10,42.82262322623226,0.0044011320408667,0.0233805882117937
0.4,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.004354685817164,0.0233351615751859
0.4,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.004854015375483,0.0236038022830505
0.4,0.7,0.75,2.2500450006750092e-10,42.82262322623226,0.0044082472327114,0.0217657144075034
0.4,0.6,0.75,2.2500450006750092e-10,42.82262322623226,0.0042401471650492,0.0214387563727303
0.4,0.5,0.75,2.2500450006750092e-10,42.82262322623226,0.0048387635289206,0.023467127945456
0.4,0.4,0.75,2.2500450006750092e-10,42.82262322623226,0.0045035106252205,0.0230969768327142
0.5,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.004429865930791,0.0232026004581558
0.5,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.004735939332574,0.0221566765880736
0.5,0.7,0.75,2.2500450006750092e-10,42.82262322623226,0.0045360604160726,0.0222445920109395
0.5,0.6,0.75,2.2500450006750092e-10,42.82262322623226,0.0047527472081529,0.022754319758053
0.5,0.5,0.75,2.2500450006750092e-10,42.82262322623226,0.0045509619813373,0.0222736612491284
0.6,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.0044912440106959,0.023197936913327
0.6,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.0043173508995694,0.0220502262879823
0.6,0.7,0.75,2.2500450006750092e-10,42.82262322623226,0.0046614144433218,0.0227719658038834
0.6,0.6,0.75,2.2500450006750092e-10,42.82262322623226,0.0046027712868446,0.0231426040497357
0.7,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.0044118536145399,0.0232923122877542
0.7,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.0045104708645979,0.0236916762600226
0.7,0.7,0.75,2.2500450006750092e-10,42.82262322623226,0.0044732942173158,0.0213010471593696
0.8,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.0046721940379535,0.0232550251409668
0.8,0.8,0.75,2.2500450006750092e-10,42.82262322623226,0.0041574469613215,0.0232511193118438
0.9,0.9,0.75,2.2500450006750092e-10,42.82262322623226,0.004699884398553,0.0229223131584351
0.01,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0045472910012476,0.0223509969864167
0.01,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.0044589178401292,0.0237026209306398
0.01,0.07,0.75,2.2500450006750092e-10,42.82262322623226,0.0046121642629216,0.0234312331080067
0.01,0.06,0.75,2.2500450006750092e-10,42.82262322623226,0.0048768701726655,0.0229581114604333
0.01,0.05,0.75,2.2500450006750092e-10,42.82262322623226,0.0044290865499216,0.0244341409453084
0.01,0.04,0.75,2.2500450006750092e-10,42.82262322623226,0.0049582811064638,0.0233956268474668
0.01,0.03,0.75,2.2500450006750092e-10,42.82262322623226,0.0047656563378576,0.022810691199961
0.01,0.02,0.75,2.2500450006750092e-10,42.82262322623226,0.0044750928379276,0.0240442012889675
0.01,0.01,0.75,2.2500450006750092e-10,42.82262322623226,0.0044968377312645,0.0232001161352798
0.02,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0044233041101021,0.0236079906194499
0.02,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.0047587831870566,0.0231568880275622
0.02,0.07,0.75,2.2500450006750092e-10,42.82262322623226,0.0045011454123521,0.0237119410839927
0.02,0.06,0.75,2.2500450006750092e-10,42.82262322623226,0.0044568906499463,0.024053078977312
0.02,0.05,0.75,2.2500450006750092e-10,42.82262322623226,0.0044547919880666,0.0232951778520919
0.02,0.04,0.75,2.2500450006750092e-10,42.82262322623226,0.0045518047021178,0.0250773341753917
0.02,0.03,0.75,2.2500450006750092e-10,42.82262322623226,0.004663754009103,0.0218325311159756
0.02,0.02,0.75,2.2500450006750092e-10,42.82262322623226,0.0047134158865494,0.0239736181480996
0.03,0.09,0.75,2.2500450006750092e-10,42.82262322623226,0.0045305283896742,0.0238839851851701
0.03,0.08,0.75,2.2500450006750092e-10,42.82262322623226,0.0043798250539303,0.0222808189787371
0.03,0.07,0.75,2.2500450006750092e-10,42.82262322623226,0.004400400454748,0.0243272853005726
0.03,0.06,0.75,2.2500450006750092e-10,42.82262322623226,0.0045490932102957,0.022439713908579
0.03,0.05,0.75,2.2500450006750092e-10,42.82262322623226,0.0043866047940789,0.0236717796211372
0.03,0.04,0.75,2.2500450006750092e-10,42.82262322623226,0.0045979748358223,0.0239473611142774
0.03,0.03,0.75,2.2500450006750092e-10,42.82262322623226,0.0047179386204217,0.0231869148867653
