m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,4.165871658716588,0.0057385195820223,0.0065434121434371
0.1,0.8,4.165871658716588,0.0051295960133582,0.0060883537360186
0.1,0.7,4.165871658716588,0.0050103183106384,0.0055071821508425
0.1,0.6,4.165871658716588,0.0043712650997827,0.0052130311206712
0.1,0.5,4.165871658716588,0.004166759356898,0.0048998792485168
0.1,0.4,4.165871658716588,0.0038279791647575,0.0044544195818262
0.1,0.3,4.165871658716588,0.0032848268846108,0.0041391732411203
0.1,0.2,4.165871658716588,0.0032154511223865,0.0039855221021851
0.1,0.1,4.165871658716588,0.0025262717872466,0.0032501185001879
0.2,0.9,4.165871658716588,0.0062733480350766,0.0071858799356365
0.2,0.8,4.165871658716588,0.0060840430510221,0.0071226309368766
0.2,0.7,4.165871658716588,0.0055360716592091,0.006474926384156
0.2,0.6,4.165871658716588,0.0052392448298233,0.0060070758422713
0.2,0.5,4.165871658716588,0.0052255118707412,0.006027716844211
0.2,0.4,4.165871658716588,0.004661634147495,0.0054962686353117
0.2,0.3,4.165871658716588,0.004009285722716,0.004793315870761
0.2,0.2,4.165871658716588,0.004150901547754,0.0047383899495923
0.3,0.9,4.165871658716588,0.0078081136065067,0.008836399750518
0.3,0.8,4.165871658716588,0.0072636480631072,0.0083229459444403
0.3,0.7,4.165871658716588,0.0064083921424376,0.0076785560961683
0.3,0.6,4.165871658716588,0.006451244732109,0.0072425034369236
0.3,0.5,4.165871658716588,0.0060467051433428,0.0067310672819581
0.3,0.4,4.165871658716588,0.0055266322410653,0.0062224418670893
0.3,0.3,4.165871658716588,0.0053731101398389,0.0060938313023464
0.4,0.9,4.165871658716588,0.0084784948765298,0.0094086010267894
0.4,0.8,4.165871658716588,0.0082896373497253,0.0093084237720199
0.4,0.7,4.165871658716588,0.0078898761609246,0.0088235653651687
0.4,0.6,4.165871658716588,0.0078430642062546,0.0084896501507193
0.4,0.5,4.165871658716588,0.0067191656499541,0.007794526192027
0.4,0.4,4.165871658716588,0.006597782157245,0.0074244188418074
0.5,0.9,4.165871658716588,0.0098486175391814,0.0112155504719006
0.5,0.8,4.165871658716588,0.0093242782813353,0.0107289214598066
0.5,0.7,4.165871658716588,0.0095570151898836,0.0108050727467018
0.5,0.6,4.165871658716588,0.008507334477441,0.0096660905907599
0.5,0.5,4.165871658716588,0.008155448423854,0.0090422879986907
0.6,0.9,4.165871658716588,0.0119459020789297,0.0135671441054765
0.6,0.8,4.165871658716588,0.0115749131154315,0.0135939389095244
0.6,0.7,4.165871658716588,0.0111446500682452,0.0122962990493386
0.6,0.6,4.165871658716588,0.0102858971844528,0.0115790198720962
0.7,0.9,4.165871658716588,0.0145660145411199,0.0173538160114686
0.7,0.8,4.165871658716588,0.0131883624642859,0.0141623741570304
0.7,0.7,4.165871658716588,0.0119820801786593,0.0133866757865259
0.8,0.9,4.165871658716588,0.0172350429001947,0.0216530265791433
0.8,0.8,4.165871658716588,0.0167343633559923,0.019226133395909
0.9,0.9,4.165871658716588,0.0235711275878983,0.0305291967651971
0.01,0.09,4.165871658716588,0.0015166248826326,0.0026131411194508
0.01,0.08,4.165871658716588,0.0014304355729948,0.0026077582211511
0.01,0.07,4.165871658716588,0.0014106930776115,0.0026392360079059
0.01,0.06,4.165871658716588,0.0013997647598398,0.0025015403306991
0.01,0.05,4.165871658716588,0.001258356343945,0.0025759157434832
0.01,0.04,4.165871658716588,0.0012100781615174,0.0024710265936867
0.01,0.03,4.165871658716588,0.0011086031899367,0.0023156296802019
0.01,0.02,4.165871658716588,0.0010065606627656,0.0023547957261421
0.01,0.01,4.165871658716588,0.0009072335502192,0.0023567727390276
0.02,0.09,4.165871658716588,0.0017023853653796,0.0028320227311816
0.02,0.08,4.165871658716588,0.0016119901783484,0.002684384074944
0.02,0.07,4.165871658716588,0.0015922282272507,0.0027981914661937
0.02,0.06,4.165871658716588,0.0014406304800059,0.0024789845353933
0.02,0.05,4.165871658716588,0.0014119146179637,0.0024077759166851
0.02,0.04,4.165871658716588,0.0013105827884733,0.0024545472304536
0.02,0.03,4.165871658716588,0.0012813969599522,0.0025874572257362
0.02,0.02,4.165871658716588,0.0011844541260432,0.0023991995278474
0.03,0.09,4.165871658716588,0.0018212577895898,0.0027756187522653
0.03,0.08,4.165871658716588,0.0017873577865895,0.0028904811101584
0.03,0.07,4.165871658716588,0.0016571681257901,0.0026976154908417
0.03,0.06,4.165871658716588,0.0015549837787429,0.0027604008451087
0.03,0.05,4.165871658716588,0.0015852039811265,0.0027297967388169
0.03,0.04,4.165871658716588,0.0015285695171754,0.0027590826117881
0.03,0.03,4.165871658716588,0.0014340487683872,0.0024693002444904
0.04,0.09,4.165871658716588,0.0019931189478447,0.00282633535001
0.04,0.08,4.165871658716588,0.0019542405217066,0.002847885312985
0.04,0.07,4.165871658716588,0.0018675635989874,0.0027859822649665
0.04,0.06,4.165871658716588,0.0017937272209189,0.0026989161400347
0.04,0.05,4.165871658716588,0.0017006318260286,0.0028121130482865
0.04,0.04,4.165871658716588,0.0016327069061745,0.0027010922982015
0.05,0.09,4.165871658716588,0.0020035976602082,0.0029809365457889
0.05,0.08,4.165871658716588,0.0020409114619517,0.0030491703159628
0.05,0.07,4.165871658716588,0.0020411468908893,0.0027920379612674
0.05,0.06,4.165871658716588,0.0018584584501404,0.0028946909089364
0.05,0.05,4.165871658716588,0.0019366145142077,0.0030595476192298
0.06,0.09,4.165871658716588,0.0021503535606154,0.0032219779639126
0.06,0.08,4.165871658716588,0.002250931472987,0.0032989028571473
0.06,0.07,4.165871658716588,0.0021148176294127,0.0029142314522723
0.06,0.06,4.165871658716588,0.0020240142255806,0.0029975850781505
0.07,0.09,4.165871658716588,0.0022871085501762,0.0032059100636788
0.07,0.08,4.165871658716588,0.0023130839171083,0.0030991395922814
0.07,0.07,4.165871658716588,0.0021716692887968,0.0032063292470617
0.08,0.09,4.165871658716588,0.0024454324934727,0.0034562308488985
0.08,0.08,4.165871658716588,0.0023070509576323,0.0031691563261499
0.09,0.09,4.165871658716588,0.0026335914863197,0.0035171372906046
