m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.6,0.6,0.5,2.2500450006750092e-10,4.165871658716587,0.0006016364653891,0.003181169557751
0.7,0.9,0.5,2.2500450006750092e-10,4.165871658716587,0.0005974333106834,0.0032964941409683
0.7,0.8,0.5,2.2500450006750092e-10,4.165871658716587,0.0006016488173411,0.0034014319302431
0.7,0.7,0.5,2.2500450006750092e-10,4.165871658716587,0.0005812870009575,0.0031387974025274
0.8,0.9,0.5,2.2500450006750092e-10,4.165871658716587,0.0006421294495271,0.0031482470537249
0.8,0.8,0.5,2.2500450006750092e-10,4.165871658716587,0.0005885263396772,0.0032735158795885
0.9,0.9,0.5,2.2500450006750092e-10,4.165871658716587,0.0006126730329989,0.0031912829314568
0.01,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.0006074662490626,0.0031870137971866
0.01,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0006359960483311,0.0033785765508179
0.01,0.07,0.5,2.2500450006750092e-10,4.165871658716587,0.0006283381528548,0.0033081303249502
0.01,0.06,0.5,2.2500450006750092e-10,4.165871658716587,0.0005723141772661,0.0031892428766109
0.01,0.05,0.5,2.2500450006750092e-10,4.165871658716587,0.0005972991313119,0.0032496535046919
0.01,0.04,0.5,2.2500450006750092e-10,4.165871658716587,0.0006315701704862,0.0030360686518041
0.01,0.03,0.5,2.2500450006750092e-10,4.165871658716587,0.0006143236721841,0.0032584589945903
0.01,0.02,0.5,2.2500450006750092e-10,4.165871658716587,0.0006313847916207,0.0032017946999974
0.01,0.01,0.5,2.2500450006750092e-10,4.165871658716587,0.0006222677010688,0.003079948996889
0.02,0.09,0.5,2.2500450006750092e-10,4.165871658716587,0.0006310906369743,0.003194942421294
0.02,0.08,0.5,2.2500450006750092e-10,4.165871658716587,0.0005966766312259,0.0031901268302969
0.02,0.07,0.5,2.2500450006750092e-10,4.165871658716587,0.0006276332420572,0.0032248568031575
