m,M,delta_suppression,epsilon_suppression,original_average,difference_laplace_supression,difference_gaussian_supression
0.8,0.8,4.5000900013500165e-11,0.0552502843369952,4.165871658716587,0.0058219581851114,0.0298512653131607
0.9,0.9,2.250045000675008e-11,0.02800666788532,4.165871658716587,0.0115559188065142,0.0609535883661849
0.01,0.09,2.2275445506682583e-10,8.229891237735247,4.165871658716587,3.7232714949666525e-05,0.0001885793609371
0.01,0.08,2.2275445506682583e-10,7.232145617540397,4.165871658716587,4.267050788069758e-05,0.0002266851451093
0.01,0.07,2.2275445506682583e-10,6.234394926546605,4.165871658716587,5.089951214765176e-05,0.0002670480781098
0.01,0.06,2.2275445506682583e-10,5.23663918751428,4.165871658716587,6.04298520521475e-05,0.0003329689723511
0.01,0.05,2.2275445506682583e-10,4.238878423050941,4.165871658716587,7.46815370081293e-05,0.0003863345384904
0.01,0.04,2.2275445506682583e-10,3.241112655612566,4.165871658716587,0.000101758116628,0.0004964969066537
0.01,0.03,2.2275445506682583e-10,2.243341907504956,4.165871658716587,0.0001409544395058,0.0007222283994922
0.01,0.02,2.2275445506682583e-10,1.2455662008850723,4.165871658716587,0.0002351803537536,0.0012190541780713
0.01,0.01,2.2275445506682583e-10,0.2477855577623472,4.165871658716587,0.0011561065036279,0.0064840329920968
0.02,0.09,2.2050441006615078e-10,3.7298912377352456,4.165871658716587,8.88383995195785e-05,0.0004334915095093
0.02,0.08,2.2050441006615078e-10,3.232145617540396,4.165871658716587,0.0001033255296852,0.000487226594449
0.02,0.07,2.2050441006615078e-10,2.734394926546604,4.165871658716587,0.000105254292019,0.0005865933407155
0.02,0.06,2.2050441006615078e-10,2.236639187514281,4.165871658716587,0.0001341111666833,0.0006994573514128
0.02,0.05,2.2050441006615078e-10,1.7388784230509404,4.165871658716587,0.0001622527816344,0.0008963045365407
0.02,0.04,2.2050441006615078e-10,1.2411126556125651,4.165871658716587,0.0002602682098555,0.0012087962607347
0.02,0.03,2.2050441006615078e-10,0.7433419075049564,4.165871658716587,0.0004286520549328,0.002144501552936
0.02,0.02,2.2050441006615078e-10,0.2455662008850724,4.165871658716587,0.00120058771919,0.0068336938412385
0.03,0.09,2.1825436506547587e-10,2.2298912377352464,4.165871658716587,0.0001393821040579,0.0007334257476883
0.03,0.08,2.1825436506547587e-10,1.8988122842070636,4.165871658716587,0.0001674388239757,0.0008576520445839
0.03,0.07,2.1825436506547587e-10,1.5677282598799365,4.165871658716587,0.0001947065185436,0.0010208075892818
0.03,0.06,2.1825436506547587e-10,1.2366391875142804,4.165871658716587,0.0002441474452764,0.0012619766425335
0.03,0.05,2.1825436506547587e-10,0.905545089717607,4.165871658716587,0.0003393180647593,0.0018392903640689
0.03,0.04,2.1825436506547587e-10,0.5744459889458984,4.165871658716587,0.0005550066412238,0.0028852231943413
0.03,0.03,2.1825436506547587e-10,0.2433419075049565,4.165871658716587,0.0012543797430928,0.0066398153850483
0.04,0.09,2.1600432006480083e-10,1.479891237735247,4.165871658716587,0.0001947301425509,0.0011050677498652
0.04,0.08,2.1600432006480083e-10,1.2321456175403964,4.165871658716587,0.0002621402083187,0.0012825279342421
0.04,0.07,2.1600432006480083e-10,0.9843949265466037,4.165871658716587,0.0003227314431591,0.001593698421074
0.04,0.06,2.1600432006480083e-10,0.73663918751428,4.165871658716587,0.0004301368440727,0.0022427201386876
0.04,0.05,2.1600432006480083e-10,0.48887842305094,4.165871658716587,0.0006705116243413,0.0032062365427716
0.04,0.04,2.1600432006480083e-10,0.241112655612565,4.165871658716587,0.0012973541770104,0.0068529448875652
0.05,0.09,2.1375427506412579e-10,1.0298912377352465,4.165871658716587,0.0002985119325933,0.0015027742797917
0.05,0.08,2.1375427506412579e-10,0.8321456175403962,4.165871658716587,0.0003595491720758,0.0018574228916836
0.05,0.07,2.1375427506412579e-10,0.6343949265466036,4.165871658716587,0.0004976658319694,0.0027113174180273
0.05,0.06,2.1375427506412579e-10,0.4366391875142801,4.165871658716587,0.0007582750854776,0.0038335557379993
0.05,0.05,2.1375427506412579e-10,0.2388784230509401,4.165871658716587,0.0012306339414243,0.0071016975846954
0.06,0.09,2.115042300634508e-10,0.7298912377352469,4.165871658716587,0.0004269367549704,0.0021746243635284
0.06,0.08,2.115042300634508e-10,0.5654789508737297,4.165871658716587,0.000545156269521,0.0029877967872043
0.06,0.07,2.115042300634508e-10,0.40106159321327,4.165871658716587,0.000770648356669,0.0040092118267876
0.06,0.06,2.115042300634508e-10,0.2366391875142802,4.165871658716587,0.0012881012132641,0.0067128684109617
0.07,0.09,2.0925418506277583e-10,0.5156055234495325,4.165871658716587,0.0005937109822071,0.0031521896329152
0.07,0.08,2.0925418506277583e-10,0.3750027603975389,4.165871658716587,0.0008028936512186,0.004305052222032
0.07,0.07,2.0925418506277583e-10,0.2343949265466034,4.165871658716587,0.0012960477087157,0.0069508254604159
0.08,0.09,2.0700414006210086e-10,0.354891237735247,4.165871658716587,0.0008910679145444,0.0046426365922535
0.08,0.08,2.0700414006210086e-10,0.2321456175403962,4.165871658716587,0.0013001952038598,0.0065701970928894
0.09,0.09,2.0475409506142587e-10,0.2298912377352469,4.165871658716587,0.0012936392146121,0.0069800112512719
