m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements,average_laplace,average_gaussian,difference_laplace_supression,difference_gaussian_supression
0.08,0.09,4.165871658716587,4.158831232607628,254063,61090,4.158914332851207,4.159308877745542,0.006957325865379893,0.0065627809710449014
0.01,0.03,4.165871658716587,4.165274644882034,273292,65612,4.165346928014329,4.16258508110741,0.0005247307022582248,0.003286577609177499
0.03,0.04,4.165871658716587,4.167068035983407,268205,64363,4.166343550085413,4.16620294166011,0.0004718913688259718,0.00033128294352291476
0.03,0.09,4.165871658716587,4.165042889745809,264626,63535,4.165437527263168,4.1669700638484874,0.0004341314534190843,0.001098405131900293
0.0699999999999999,0.09,4.165871658716587,4.1600474503558775,256001,61538,4.16082036448088,4.16563131026753,0.005051294235706827,0.00024034844905695962
0.2,0.5,4.165871658716587,4.165948139891905,198095,47551,4.166711548112183,4.170889745433425,0.0008398893955954279,0.0050180867168378995
0.8,0.8,4.165871658716587,4.180390113162597,56151,13432,4.181127148556637,4.1528748420903066,0.015255489840050096,0.012996816626280605
0.04,0.0699999999999999,4.165871658716587,4.163567482241516,263762,63350,4.163582180422293,4.167511217237869,0.002289478294294156,0.0016395585212816144
0.3,0.3,4.165871658716587,4.166136028547618,194971,46799,4.166828901460596,4.1654034903113955,0.0009572427440085463,0.00046816840519170455
0.1,0.9,4.165871658716587,4.161596662894673,187559,45069,4.162451657250553,4.1657811226085775,0.0034200014660337175,9.05361080096867e-05
0.4,0.9,4.165871658716587,4.164036205600758,127432,30603,4.170641878351896,4.161345855299446,0.00477021963530877,0.004525803417140928
0.02,0.05,4.165871658716587,4.167412436352414,270090,64810,4.167055501357482,4.167045741306051,0.0011838426408949942,0.0011740825894639428
0.02,0.06,4.165871658716587,4.163052221259745,269133,64648,4.163157566973914,4.162879512971177,0.0027140917426731193,0.0029921457454102907
0.2,0.7,4.165871658716587,4.174384618897566,182813,43794,4.17517912163829,4.1737580698938785,0.00930746292170248,0.007886411177291386
0.02,0.08,4.165871658716587,4.167691996199792,267595,64207,4.169730588876188,4.159651821641168,0.0038589301596010372,0.006219837075419399
0.02,0.03,4.165871658716587,4.164197663529881,271260,65141,4.164349845016326,4.1612952784879225,0.0015218137002612764,0.004576380228664689
0.02,0.0699999999999999,4.165871658716587,4.165305678889682,268304,64414,4.164747335298508,4.169867235631488,0.0011243234180788875,0.003995576914900489
0.01,0.08,4.165871658716587,4.16602985536391,269313,64645,4.166971555437881,4.151300897408921,0.001099896721293625,0.01457076130766577
0.02,0.02,4.165871658716587,4.165281285878301,272097,65325,4.16534394969885,4.1709638981802115,0.0005277090177369104,0.0050922394636243595
0.05,0.09,4.165871658716587,4.1600146817101,260679,62663,4.160351956835216,4.16380029666486,0.005519701881371297,0.002071362051727199
0.2,0.6,4.165871658716587,4.170412393628627,191130,45830,4.170238976936973,4.167122794672671,0.004367318220386274,0.0012511359560836155
0.5,0.8,4.165871658716587,4.159691550213598,114899,27622,4.161970225288502,4.167560746192022,0.0039014334280853546,0.0016890874754347251
0.5,0.5,4.165871658716587,4.154721513286293,138373,33305,4.15427643142154,4.156764699607116,0.011595227295047472,0.009106959109471013
0.6,0.9,4.165871658716587,4.182755973515018,87177,20842,4.189172469593772,4.184535333494244,0.02330081087718483,0.018663674777656958
0.05,0.0699999999999999,4.165871658716587,4.1640478386717135,261827,62878,4.163545443435947,4.156756192396719,0.0023262152806404757,0.009115466319868482
0.01,0.02,4.165871658716587,4.164562730711388,274149,65829,4.164917404069987,4.1736253055268895,0.000954254646599928,0.007753646810302328
0.05,0.05,4.165871658716587,4.165757475135588,263455,63243,4.165985651984766,4.164879632600561,0.00011399326817862487,0.0009920261160258903
0.08,0.08,4.165871658716587,4.165734083737272,256101,61478,4.1657035209542945,4.171406146151288,0.00016813776229263055,0.00553448743470053
0.3,0.6,4.165871658716587,4.151719421649082,169988,40944,4.152019972297654,4.158299374807332,0.013851686418933085,0.007572283909254907
0.7,0.9,4.165871658716587,4.1615661008549125,67176,16142,4.159421427482748,4.157019281008371,0.006450231233839254,0.008852377708215897
0.09,0.09,4.165871658716587,4.166985172981878,252936,60700,4.166618410454512,4.160500759878581,0.0007467517379247113,0.0053708988380059
0.2,0.8,4.165871658716587,4.164240326251897,175631,42176,4.1640460470501575,4.156206903740441,0.001825611666429694,0.009664754976146384
0.3,0.8,4.165871658716587,4.170671661760771,155858,37370,4.170479352275485,4.170583727095933,0.004607693558897452,0.004712068379346235
0.01,0.04,4.165871658716587,4.165558053121703,272415,65397,4.1652233428606555,4.16422393747578,0.0006483158559316138,0.0016477212408068098
0.0699999999999999,0.08,4.165871658716587,4.1683190735738895,257723,61829,4.168354386188297,4.167978143239745,0.002482727471710078,0.002106484523157981
0.03,0.06,4.165871658716587,4.1668694621240485,267113,64104,4.167532522448623,4.178707683568566,0.0016608637320354447,0.01283602485197921
0.06,0.06,4.165871658716587,4.167709097871525,261207,62674,4.168086787902876,4.172295696163473,0.0022151291862888556,0.006424037446885578
0.2,0.3,4.165871658716587,4.158427206754995,213739,51399,4.158149894007051,4.157040956320258,0.007721764709535783,0.008830702396329215
0.7,0.7,4.165871658716587,4.188215957764718,84091,20078,4.17920549966186,4.209586907026229,0.01333384094527279,0.04371524830964191
0.2,0.4,4.165871658716587,4.161776880363453,206112,49525,4.161220427945945,4.16037808825124,0.004651230770642556,0.005493570465347375
0.3,0.7,4.165871658716587,4.17690043379467,161763,38728,4.1772296151376604,4.176252751844366,0.01135795642107329,0.010381093127779017
0.03,0.05,4.165871658716587,4.168405666391951,268066,64309,4.168178918937072,4.1711456593813585,0.002307260220485219,0.00527400066477135
0.04,0.09,4.165871658716587,4.16486477917631,262728,63082,4.164022899199545,4.1564256271782805,0.001848759517041998,0.009446031538306698
0.06,0.09,4.165871658716587,4.168470557917794,258812,62088,4.167765770850904,4.173901675173037,0.0018941121343170053,0.008030016456450184
0.05,0.08,4.165871658716587,4.162365094294505,261101,62729,4.162191064515561,4.163281941658233,0.003680594201026288,0.002589717058354424
0.03,0.03,4.165871658716587,4.164333988029879,269270,64661,4.165282107009894,4.163128673894497,0.000589551706693392,0.002742984822090122
0.06,0.0699999999999999,4.165871658716587,4.1679014321145695,260473,62495,4.167907545881821,4.1735115669257725,0.0020358871652339516,0.007639908209185364
0.5,0.9,4.165871658716587,4.180110539945116,108152,25873,4.177480089479952,4.172269953454391,0.011608430763365263,0.006398294737803845
0.02,0.09,4.165871658716587,4.1642014837953925,266613,64025,4.16435330522083,4.165163529126826,0.0015183534957570188,0.0007081295897615192
0.2,0.9,4.165871658716587,4.164381523814247,167962,40333,4.165407178031219,4.159792161646515,0.00046448068536797393,0.0060794970700719375
0.04,0.04,4.165871658716587,4.163818420394901,266551,64016,4.164069842603871,4.163781159582631,0.001801816112716459,0.002090499133956314
0.02,0.04,4.165871658716587,4.166448472900334,270515,64927,4.16794432679924,4.162729564652659,0.002072668082653273,0.003142094063927736
0.1,0.5,4.165871658716587,4.171562643064245,218690,52424,4.171644397494143,4.1722101181664435,0.005772738777555908,0.006338459449856337
0.4,0.6,4.165871658716587,4.164681713444935,150016,36021,4.164290611435173,4.160265399387257,0.0015810472814141718,0.005606259329329788
0.8,0.9,4.165871658716587,4.156898656898657,47663,11466,4.157516118252887,4.171546119881975,0.00835554046370035,0.005674461165387612
0.7,0.8,4.165871658716587,4.156744288224956,75686,18208,4.154883015073602,4.160307562463166,0.010988643642985352,0.005564096253420914
0.1,0.7,4.165871658716587,4.159595710080487,202069,48579,4.1604026785216615,4.162028485530999,0.005468980194925699,0.0038431731855883555
0.1,0.6,4.165871658716587,4.1712865798123,210675,50506,4.171287706752007,4.179198471239676,0.005416048035419507,0.013326812523088982
0.04,0.08,4.165871658716587,4.166226829538092,263643,63281,4.164239584193246,4.1643860412410065,0.0016320745233411316,0.001485617475580625
0.4,0.5,4.165871658716587,4.1657068062827225,159130,38200,4.1663543074566425,4.173554641615478,0.00048264874005532477,0.007682982898891133
0.6,0.6,4.165871658716587,4.153329872441412,112007,26968,4.151899308152199,4.145812383010051,0.013972350564388059,0.02005927570653654
0.01,0.0699999999999999,4.165871658716587,4.163151489007688,270226,64909,4.162385246257173,4.16052734785617,0.0034864124594138346,0.005344310860417423
0.1,0.4,4.165871658716587,4.179023274685552,226595,54222,4.179821089372716,4.177889268854714,0.013949430656128747,0.012017610138126855
0.6,0.7,4.165871658716587,4.16391235157302,102045,24507,4.162659476347108,4.1687364146939885,0.0032121823694790663,0.002864755977401323
0.3,0.9,4.165871658716587,4.159719472880493,147096,35362,4.161515181411357,4.158092885472982,0.004356477305230477,0.007778773243605208
0.1,0.2,4.165871658716587,4.163414214420926,241936,58110,4.1623928128134935,4.157838415839862,0.0034788459030936636,0.008033242876725133
0.1,0.8,4.165871658716587,4.169164197557181,195588,46913,4.169357504506656,4.163827344215177,0.003485845790068609,0.0020443145014104047
0.3,0.5,4.165871658716587,4.171925396157621,178500,42786,4.172034199340873,4.164029749620043,0.006162540624285562,0.0018419090965444695
0.04,0.05,4.165871658716587,4.166891151135474,266056,63850,4.165477713213483,4.159373234895653,0.0003939455031041206,0.0064984238209344625
0.4,0.8,4.165871658716587,4.153419593345657,134820,32460,4.15435288752665,4.151895486530543,0.011518771189937382,0.013976172186044522
0.03,0.0699999999999999,4.165871658716587,4.161763785441572,265970,63908,4.16192468286834,4.162161837096863,0.003946975848247547,0.0037098216197239964
0.3,0.4,4.165871658716587,4.154939302817685,186536,44895,4.154315513634423,4.158225746972396,0.011556145082163738,0.00764591174419138
0.0699999999999999,0.0699999999999999,4.165871658716587,4.16352749398796,257968,61959,4.163087279300451,4.160526754997513,0.0027843794161359625,0.0053449037190738125
0.9,0.9,4.165871658716587,4.207499629464947,28388,6747,4.212005273897594,4.166849632857281,0.04613361518100678,0.0009779741406941156
0.5,0.7,4.165871658716587,4.16456210433664,123017,29539,4.163233264255069,4.173176320705195,0.0026383944615178123,0.007304661988607464
0.1,0.3,4.165871658716587,4.158402473039956,234064,56287,4.158839592968938,4.1578573977990745,0.007032065747648808,0.008014260917512672
0.06,0.08,4.165871658716587,4.162301899516691,259224,62279,4.16233757563632,4.158092276235807,0.0035340830802672585,0.007779382480780583
0.01,0.05,4.165871658716587,4.166258157419039,271965,65278,4.166622857445698,4.165839384996589,0.0007511987291106692,3.22737199978107e-05
0.05,0.06,4.165871658716587,4.166310659641462,263315,63201,4.166994219954834,4.163573401234107,0.001122561238246611,0.002298257482480359
0.04,0.06,4.165871658716587,4.167471186653878,265047,63599,4.1665570668165195,4.159802524266942,0.0006854080999323386,0.006069134449645297
0.01,0.06,4.165871658716587,4.164855267405574,270928,65051,4.163902123645308,4.157439456841444,0.0019695350712787274,0.008432201875143264
0.5,0.6,4.165871658716587,4.148464543173807,130631,31489,4.148688542349815,4.147831146753911,0.01718311636677239,0.018040511962675865
0.2,0.2,4.165871658716587,4.164803056694948,222363,53391,4.165256407494956,4.158885283386776,0.0006152512216308637,0.0069863753298111675
0.4,0.7,4.165871658716587,4.142819706498952,142281,34344,4.143036000319582,4.1298081982089645,0.022835658397005076,0.03606346050762266
0.1,0.1,4.165871658716587,4.165698496978978,250271,60079,4.165186072416092,4.159757615415914,0.0006855863004950891,0.006114043300673444
0.01,0.09,4.165871658716587,4.162807278588921,268576,64518,4.163328480442706,4.1521535442564295,0.002543178273881175,0.013718114460157693
0.4,0.4,4.165871658716587,4.16937273974311,167171,40095,4.17363727459863,4.179103640969034,0.007765615882043164,0.013231982252446706
0.01,0.01,4.165871658716587,4.165231105180153,274672,65944,4.164906436946153,4.169391409120837,0.0009652217704338995,0.0035197504042496774
0.6,0.8,4.165871658716587,4.176144853652105,95024,22754,4.177495949388197,4.166370701789729,0.01162429067160975,0.0004990430731419693
0.03,0.08,4.165871658716587,4.165971329088115,265614,63758,4.1656924997880855,4.164168385710264,0.00017915892850162152,0.001703273006323336
0.08,0.09,4.165871658716587,4.168107887208827,254984,61175,4.167074672392744,4.173276463243128,0.0012030136761564947,0.007404804526540687
0.01,0.03,4.165871658716587,4.16639231824417,273357,65610,4.167137925494462,4.163232985064712,0.0012662667778746695,0.0026386736518748677
0.03,0.04,4.165871658716587,4.1664134209873485,268717,64496,4.165624714538275,4.165401932178416,0.0002469441783121695,0.00046972653817078935
0.03,0.09,4.165871658716587,4.163631490153414,264070,63423,4.163748600056612,4.1640892394889635,0.0021230586599747525,0.0017824192276236772
0.0699999999999999,0.09,4.165871658716587,4.162871584832675,256129,61527,4.163628074765158,4.1546926202228,0.0022435839514294287,0.011179038493787097
0.2,0.5,4.165871658716587,4.149412952909986,197205,47526,4.149475788789729,4.152982438945649,0.01639586992685782,0.012889219770937821
0.8,0.8,4.165871658716587,4.146081122293382,54380,13116,4.148523092222529,4.120473878251217,0.017348566494058026,0.04539778046537002
0.04,0.0699999999999999,4.165871658716587,4.162784826106167,263804,63372,4.163180741565217,4.156315418529466,0.0026909171513702645,0.009556240187120757
0.3,0.3,4.165871658716587,4.165992595921337,194681,46731,4.165778695440556,4.1685261241812475,9.29632760309218e-05,0.002654465464660305
0.1,0.9,4.165871658716587,4.171526165386676,186851,44792,4.1722894977389,4.168097150047668,0.0064178390223128545,0.0022254913310808533
0.4,0.9,4.165871658716587,4.170313366159063,127891,30667,4.170423739078356,4.190323692487364,0.0045520803617691286,0.024452033770776538
0.02,0.05,4.165871658716587,4.168028671620348,269809,64733,4.168860570247075,4.163572899154908,0.002988911530487748,0.00229875956167902
0.02,0.06,4.165871658716587,4.162547175648085,269117,64652,4.161133860730504,4.159785923711139,0.004737797986082981,0.0060857350054481785
0.2,0.7,4.165871658716587,4.156505356818594,183119,44056,4.156986933432085,4.159858364848382,0.008884725284501904,0.006013293868205594
0.02,0.08,4.165871658716587,4.167684161345584,267607,64210,4.167675826849747,4.168994494238718,0.0018041681331597559,0.0031228355221308846
0.02,0.03,4.165871658716587,4.166541359151796,271546,65173,4.165740317354519,4.167645472990143,0.00013134136206804925,0.0017738142735561624
0.02,0.0699999999999999,4.165871658716587,4.167774395925213,268388,64396,4.168310478467049,4.168306407691585,0.002438819750461896,0.0024347489749976248
0.01,0.08,4.165871658716587,4.166421822567925,269430,64667,4.1669115171694715,4.166206306845179,0.0010398584528843458,0.0003346481285921854
0.02,0.02,4.165871658716587,4.16456936407336,272038,65322,4.16555180590376,4.1616160914800036,0.0003198528128267597,0.004255567236583602
0.05,0.09,4.165871658716587,4.164243257062508,260615,62584,4.164525343298605,4.155093658101444,0.0013463154179822467,0.01077800061514278
0.2,0.6,4.165871658716587,4.175232469095285,190829,45705,4.175711419810749,4.178399293746931,0.009839761094161403,0.012527635030344264
0.5,0.8,4.165871658716587,4.165922190201729,115646,27760,4.167013919159622,4.174944431665412,0.0011422604430348926,0.009072772948824692
0.5,0.5,4.165871658716587,4.165580417480102,138693,33295,4.164393455310731,4.178635278225908,0.0014782034058562488,0.012763619509320812
0.6,0.9,4.165871658716587,4.160152890587673,87072,20930,4.160836225134183,4.151217116573196,0.005035433582404103,0.014654542143390792
0.05,0.0699999999999999,4.165871658716587,4.168476273746125,262218,62905,4.16737557823587,4.165794835396658,0.001503919519282526,7.682331992953095e-05
0.01,0.02,4.165871658716587,4.165927253942691,274193,65818,4.165840040640914,4.166733251828665,3.161807567320096e-05,0.0008615931120781184
0.05,0.05,4.165871658716587,4.167692939244663,263965,63336,4.16756992174609,4.166164025195253,0.0016982630295032664,0.0002923664786660396
0.08,0.08,4.165871658716587,4.167063738128651,255366,61282,4.166439799229265,4.169038875155701,0.0005681405126782835,0.0031672164391141067
0.3,0.6,4.165871658716587,4.168579942357481,170670,40942,4.168369224023058,4.172001092125784,0.002497565306470939,0.006129433409197027
0.7,0.9,4.165871658716587,4.186755539097698,67838,16203,4.186391538200635,4.184665488228165,0.020519879484047543,0.018793829511578153
0.09,0.09,4.165871658716587,4.166628236379208,252981,60716,4.167954668436194,4.162648802417145,0.002083009719607176,0.0032228562994420784
0.2,0.8,4.165871658716587,4.173904780005702,175688,42092,4.174042751755714,4.165739403299385,0.008171093039126553,0.00013225541720185419
0.3,0.8,4.165871658716587,4.17233803118804,155720,37322,4.171748434199211,4.16908180156803,0.005876775482623664,0.003210142851442832
0.01,0.04,4.165871658716587,4.167423096318709,272712,65439,4.166328926734611,4.170190649207513,0.0004572680180237043,0.004318990490926211
0.0699999999999999,0.08,4.165871658716587,4.171350040420372,257998,61850,4.170568015970577,4.173892946134352,0.00469635725398998,0.008021287417764533
0.03,0.06,4.165871658716587,4.163179068171895,266993,64132,4.1632188913898895,4.157925420667488,0.0026527673266976137,0.007946238049099108
0.06,0.06,4.165871658716587,4.1676180757087735,261368,62714,4.165604121296565,4.171327388667327,0.0002675374200222791,0.0054557299507402846
0.2,0.3,4.165871658716587,4.161702293345793,213770,51366,4.162269899525789,4.165821616353381,0.0036017591907979707,5.0042363206159735e-05
0.7,0.7,4.165871658716587,4.166724834222466,83572,20057,4.168438905663497,4.163344420694566,0.002567246946910018,0.002527238022021372
0.2,0.4,4.165871658716587,4.168735846004529,206169,49456,4.1676275468523105,4.1660420159838605,0.0017558881357233602,0.00017035726727332445
0.3,0.7,4.165871658716587,4.170418666735118,162467,38957,4.174163563628615,4.158518483759347,0.008291904912027803,0.007353174957239972
0.03,0.05,4.165871658716587,4.164880128195155,267706,64277,4.164672012018304,4.166633086189932,0.0011996466982830967,0.0007614274733445114
0.04,0.09,4.165871658716587,4.163955757970071,262400,63017,4.162739245983808,4.175785751933352,0.0031324127327794216,0.009914093216765174
0.06,0.09,4.165871658716587,4.169361729569381,258613,62027,4.169459829113735,4.171027557887166,0.0035881703971476497,0.005155899170579126
0.05,0.08,4.165871658716587,4.167029821073559,262002,62875,4.166170121177483,4.165097593694234,0.0002984624608961539,0.0007740650223535539
0.03,0.03,4.165871658716587,4.165359931957009,269353,64665,4.164882958649236,4.159816784980137,0.0009887000673511892,0.006054873736450084
0.06,0.0699999999999999,4.165871658716587,4.162539194983042,260192,62508,4.16269945753412,4.163492959372009,0.0031722011824673046,0.002378699344578017
0.5,0.9,4.165871658716587,4.158397534668721,107952,25960,4.155726299138357,4.165725341103159,0.010145359578229929,0.000146317613427982
0.02,0.09,4.165871658716587,4.170160180202728,266590,63928,4.171382705565304,4.18085865503852,0.0055110468487171715,0.0149869963219329
0.2,0.9,4.165871658716587,4.1452414861454665,165905,40023,4.147338899104181,4.142361876263459,0.018532759612406302,0.023509782453127848
0.04,0.04,4.165871658716587,4.16783085649993,266712,63993,4.1673729355747,4.162686309197971,0.0015012768581126323,0.003185349518616043
0.02,0.04,4.165871658716587,4.162515796936165,270089,64886,4.1631252135398,4.167498554281758,0.0027464451767871267,0.0016268955651712602
0.1,0.5,4.165871658716587,4.159394886255383,218310,52486,4.156784162297683,4.154399462691731,0.009087496418904273,0.011472196024856274
0.4,0.6,4.165871658716587,4.1723861183373,150765,36134,4.172272923325756,4.176911611720922,0.0064012646091686776,0.011039953004335246
0.8,0.9,4.165871658716587,4.135329861111111,47639,11520,4.135186405293125,4.157613115484889,0.030685253423461845,0.00825854323169839
0.7,0.8,4.165871658716587,4.15650383887838,74709,17974,4.16111178964816,4.140896199937101,0.0047598690684269584,0.024975458779485926
