m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.04,0.08,42.822623226232274,0.0124366097437476,0.0156154414361204
0.04,0.0699999999999999,,,
0.04,0.06,42.822623226232274,0.0121604376335684,0.0149180691341201
0.04,0.05,42.822623226232274,0.0116108278447309,0.0140234340030416
0.04,0.04,42.822623226232274,0.0113270498354157,0.014408177389039
0.05,0.09,42.822623226232274,0.0136762877408132,0.0163870538777574
0.05,0.08,42.822623226232274,0.01316536611539,0.016857940251417
0.05,0.0699999999999999,,,
0.05,0.06,42.822623226232274,0.0124230895472977,0.015176082883537
0.05,0.05,42.822623226232274,0.012674548958213,0.0158479640375385
0.06,0.09,42.822623226232274,0.0152051729133455,0.0177554604503069
0.06,0.08,42.822623226232274,0.0144108299927251,0.0171261159158216
0.06,0.0699999999999999,,,
0.06,0.06,42.822623226232274,0.012820462315115,0.0157991211749419
0.0699999999999999,0.09,,,
0.0699999999999999,0.08,,,
0.0699999999999999,0.0699999999999999,,,
0.08,0.09,42.822623226232274,0.0159338631645113,0.0190803045422354
0.08,0.08,42.822623226232274,0.0155571671447656,0.0180462615269415
0.09,0.09,42.822623226232274,0.015537271061724,0.0188046053991209
