m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,42.822623226232274,0.0326972635763781,0.0412029373318813
0.1,0.8,42.822623226232274,0.033547049830038,0.0411045331998201
0.1,0.7,42.822623226232274,0.0303558139106047,0.0385689887814291
0.1,0.6,42.822623226232274,0.028140466879467,0.034478931412734
0.1,0.5,42.822623226232274,0.0272449058448645,0.0336285515670306
0.1,0.4,42.822623226232274,0.0244635832417039,0.0311123232214508
0.1,0.3,42.822623226232274,0.0224994170000129,0.0294137902345657
0.1,0.2,42.822623226232274,0.019103150175259,0.0271625652687554
0.1,0.1,42.822623226232274,0.0189752289539571,0.0262150688532038
0.2,0.9,42.822623226232274,0.0409366645156927,0.0500643653183424
0.2,0.8,42.822623226232274,0.039481077531689,0.046948447423768
0.2,0.7,42.822623226232274,0.0373147711698067,0.0451935465200628
0.2,0.6,42.822623226232274,0.0347966677723387,0.0417456996103762
0.2,0.5,42.822623226232274,0.0329137218957939,0.0400557490435193
0.2,0.4,42.822623226232274,0.0299660122412519,0.0382766469095913
0.2,0.3,42.822623226232274,0.0279151300879168,0.0358392815366654
0.2,0.2,42.822623226232274,0.0279017319880789,0.0352621264343594
0.3,0.9,42.822623226232274,0.0469676197627109,0.0559822647370209
0.3,0.8,42.822623226232274,0.0450670295927552,0.0568056508957996
0.3,0.7,42.822623226232274,0.0450596771168024,0.051843883630506
0.3,0.6,42.822623226232274,0.0405664468650102,0.0477451002196875
0.3,0.5,42.822623226232274,0.0412724255275656,0.0494886427105312
0.3,0.4,42.822623226232274,0.0382241652972902,0.0469462742339401
0.3,0.3,42.822623226232274,0.0348881232122193,0.0410016031559175
0.4,0.9,42.822623226232274,0.0547520486640288,0.0656167663152323
0.4,0.8,42.822623226232274,0.0531650114662897,0.0630698324239718
0.4,0.7,42.822623226232274,0.0509499180758923,0.0586874304769814
0.4,0.6,42.822623226232274,0.0501901023372126,0.0578215064771584
0.4,0.5,42.822623226232274,0.0433359756541529,0.0528814461958963
0.4,0.4,42.822623226232274,0.0449090761463834,0.052496832521094
0.5,0.9,42.822623226232274,0.0675183250791421,0.0800726289770364
0.5,0.8,42.822623226232274,0.0607114859342834,0.0739875982452041
0.5,0.7,42.822623226232274,0.05843113290181,0.0692666722628837
0.5,0.6,42.822623226232274,0.0582653035001391,0.0657413241662566
0.5,0.5,42.822623226232274,0.0553268970683248,0.0658178330000131
0.6,0.9,42.822623226232274,0.0772935306421236,0.0949037678544943
0.6,0.8,42.822623226232274,0.0675327539497661,0.0833215016229741
0.6,0.7,42.822623226232274,0.0666588718538527,0.0808165386199892
0.6,0.6,42.822623226232274,0.065816330377931,0.0813035113083608
0.7,0.9,42.822623226232274,0.0910774028980881,0.1122945075843371
