m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,42.82262322623226,0.0034786570082918,0.0172906051357005
0.1,0.8,42.82262322623226,0.0034766871219202,0.0177279253506919
0.1,0.7,42.82262322623226,0.0034540519880262,0.0179343447230863
0.1,0.6,42.82262322623226,0.0032787700939351,0.0169173131539573
0.1,0.5,42.82262322623226,0.0032642612769908,0.0170690956596433
0.1,0.4,42.82262322623226,0.0031221933230978,0.0177290727147346
0.1,0.3,42.82262322623226,0.0032828858061184,0.0178606727167454
0.1,0.2,42.82262322623226,0.0032691180269555,0.0179989047123926
0.1,0.1,42.82262322623226,0.0035361700884718,0.0162756205235591
0.2,0.9,42.82262322623226,0.0034652789619609,0.0181901387001441
0.2,0.8,42.82262322623226,0.0034537033876042,0.0180060126695585
0.2,0.7,42.82262322623226,0.003585491351953,0.0167884712801415
0.2,0.6,42.82262322623226,0.003518294636384,0.0174866681580866
0.2,0.5,42.82262322623226,0.0035569926190827,0.0170150215341132
0.2,0.4,42.82262322623226,0.0031915488672606,0.0171838797710921
0.2,0.3,42.82262322623226,0.0034003985904226,0.0176421544585336
0.2,0.2,42.82262322623226,0.0034207814359157,0.0181151412056323
0.3,0.9,42.82262322623226,0.0033146408921449,0.0176044618232105
0.3,0.8,42.82262322623226,0.0034665746622712,0.0162868055105966
0.3,0.7,42.82262322623226,0.0035284594341851,0.0174574344936257
0.3,0.6,42.82262322623226,0.0031812789719199,0.0184177288552945
0.3,0.5,42.82262322623226,0.0033847443135385,0.0177207853005909
0.3,0.4,42.82262322623226,0.0037481762827741,0.0176389078351629
0.3,0.3,42.82262322623226,0.0035711397273626,0.0176343735877473
0.4,0.9,42.82262322623226,0.0034472863121567,0.0177159875576064
0.4,0.8,42.82262322623226,0.003568736000844,0.0176520823320218
0.4,0.7,42.82262322623226,0.0034375705567304,0.0178538721662213
0.4,0.6,42.82262322623226,0.003231280706454,0.0166688561738161
0.4,0.5,42.82262322623226,0.0034103877723967,0.0169994040008494
0.4,0.4,42.82262322623226,0.0035270877987079,0.0180267490294953
0.5,0.9,42.82262322623226,0.003550555547731,0.0164906237537201
0.5,0.8,42.82262322623226,0.0034376216384442,0.0175999814877953
0.5,0.7,42.82262322623226,0.0034728066987147,0.0176079534815534
0.5,0.6,42.82262322623226,0.003111100058986,0.0172532257789762
0.5,0.5,42.82262322623226,0.0033081289454356,0.0173265747553402
0.6,0.9,42.82262322623226,0.0035422544654711,0.018154262066725
0.6,0.8,42.82262322623226,0.0035163480908943,0.0178400112408806
0.6,0.7,42.82262322623226,0.0034421656455392,0.0185217164985444
0.6,0.6,42.82262322623226,0.0032842898418259,0.0176003181942788
0.7,0.9,42.82262322623226,0.0035998200217962,0.0183521906792025
0.7,0.8,42.82262322623226,0.0031741117897757,0.0171600903380908
0.7,0.7,42.82262322623226,0.0035200470776473,0.0169722358326599
0.8,0.9,42.82262322623226,0.0032449249302774,0.018426535652922
0.8,0.8,42.82262322623226,0.0035627973354232,0.0175651217350972
0.9,0.9,42.82262322623226,0.0038489132290946,0.0164901404357086
0.01,0.09,42.82262322623226,0.0033015887650782,0.0185187326545195
0.01,0.08,42.82262322623226,0.003627149574997,0.0176563429845075
0.01,0.0699999999999999,42.82262322623226,,
0.01,0.06,42.82262322623226,0.0034978651526041,0.0167705376192119
0.01,0.05,42.82262322623226,0.0034588268949877,0.0180551519440132
0.01,0.04,42.82262322623226,0.0034935010040005,0.0172772583102568
0.01,0.03,42.82262322623226,0.0033088711776577,0.0181388726791521
0.01,0.02,42.82262322623226,0.0033338691955379,0.0173407477260692
0.01,0.01,42.82262322623226,0.0031147160309155,0.0165920955137204
0.02,0.09,42.82262322623226,0.0032135674749415,0.0176106152059783
0.02,0.08,42.82262322623226,0.0033635409059853,0.0177609113026663
0.02,0.0699999999999999,42.82262322623226,,
0.02,0.06,42.82262322623226,0.0032091271542741,0.017771295846976
0.02,0.05,42.82262322623226,0.0033027813557805,0.0169685309118885
0.02,0.04,42.82262322623226,0.003493368468215,0.0173582753874596
0.02,0.03,42.82262322623226,0.0033294966819656,0.017646938430737
0.02,0.02,42.82262322623226,0.0035020640673577,0.0185242609744898
0.03,0.09,42.82262322623226,0.0035724099442291,0.016900464672295
0.03,0.08,42.82262322623226,0.0033398735393842,0.0175125404951309
0.03,0.0699999999999999,42.82262322623226,,
0.03,0.06,42.82262322623226,0.0031881025181092,0.0175958003127487
0.03,0.05,42.82262322623226,0.0031164054777677,0.0176971236747557
0.03,0.04,42.82262322623226,0.0034745098739423,0.0179292534513125
0.03,0.03,42.82262322623226,0.0034369863682292,0.0172136632812752
0.04,0.09,42.82262322623226,0.0034598603857204,0.0171022935870267
0.04,0.08,42.82262322623226,0.0032998452895686,0.0162552069170823
0.04,0.0699999999999999,42.82262322623226,,
0.04,0.06,42.82262322623226,0.0033416532039896,0.0170589355447071
0.04,0.05,42.82262322623226,0.0034505432559482,0.0177794190820657
0.04,0.04,42.82262322623226,0.0033522791733298,0.01784561132651
0.05,0.09,42.82262322623226,0.0035489500226945,0.0183473018587848
0.05,0.08,42.82262322623226,0.0033457273577367,0.0160127470126202
0.05,0.0699999999999999,42.82262322623226,,
0.05,0.06,42.82262322623226,0.0033537548919116,0.0171419897199866
0.05,0.05,42.82262322623226,0.0034878006813481,0.0173880576212748
0.06,0.09,42.82262322623226,0.0032930537301079,0.0175446943325612
0.06,0.08,42.82262322623226,0.0035108136722886,0.0170899731059767
0.06,0.0699999999999999,42.82262322623226,,
0.06,0.06,42.82262322623226,0.003380375420585,0.0174851031956366
0.0699999999999999,0.09,42.82262322623226,,
0.0699999999999999,0.08,42.82262322623226,,
0.0699999999999999,0.0699999999999999,42.82262322623226,,
0.08,0.09,42.82262322623226,0.0033236233277628,0.0182996458604642
0.08,0.08,42.82262322623226,0.0032549640618478,0.01687636139763
0.09,0.09,42.82262322623226,0.0032350621336438,0.0173176262472258
