m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,4.165871658716588,0.0052512784469985,0.0118229104285823
0.1,0.8,4.165871658716588,0.0062430602514628,0.0117735797015099
0.1,0.7,4.165871658716588,0.0050278969436736,0.0099591414133435
0.1,0.6,4.165871658716588,0.0049296307812244,0.0105868850764415
0.1,0.5,4.165871658716588,0.0049372448301629,0.0093642391045977
0.1,0.4,4.165871658716588,0.0038373987538165,0.0090342983030146
0.1,0.3,4.165871658716588,0.0040955315927761,0.0077649231246504
0.1,0.2,4.165871658716588,0.0034545865801197,0.0078597077352495
0.1,0.1,4.165871658716588,0.0028108800342899,0.0071336925010095
0.2,0.9,4.165871658716588,0.006078603614986,0.011498357763971
0.2,0.8,4.165871658716588,0.0057708272887656,0.0121237138403095
0.2,0.7,4.165871658716588,0.0062518505615398,0.0124884501446106
0.2,0.6,4.165871658716588,0.0058663171404174,0.0097389490653702
0.2,0.5,4.165871658716588,0.0051787078355685,0.0102526424091364
0.2,0.4,4.165871658716588,0.0050872940448262,0.0106410882646243
0.2,0.3,4.165871658716588,0.0043800843849266,0.0096917197812289
0.2,0.2,4.165871658716588,0.0045005793863931,0.0085954945801642
0.3,0.9,4.165871658716588,0.0072472749512016,0.0142189994037641
0.3,0.8,4.165871658716588,0.0071357213844439,0.0124275535959804
0.3,0.7,4.165871658716588,0.0066138548945235,0.0097205294009623
0.3,0.6,4.165871658716588,0.0059838600016223,0.0135069222121594
0.3,0.5,4.165871658716588,0.0057338535477925,0.0114499419889308
0.3,0.4,4.165871658716588,0.0059426210894401,0.0120215400786909
0.3,0.3,4.165871658716588,0.0055647796080578,0.0103204462882113
0.4,0.9,4.165871658716588,0.0088646051385494,0.0155898177453925
0.4,0.8,4.165871658716588,0.0086204847475059,0.0160721027255995
0.4,0.7,4.165871658716588,0.0079588559175475,0.0149021118851114
0.4,0.6,4.165871658716588,0.0077749070871853,0.0158095049910396
0.4,0.5,4.165871658716588,0.0067150785966064,0.0123965060510638
0.4,0.4,4.165871658716588,0.0065585853155364,0.0108264188874087
0.5,0.9,4.165871658716588,0.0103907809407717,0.0164399186205208
0.5,0.8,4.165871658716588,0.0103174487079807,0.01846298689916
0.5,0.7,4.165871658716588,0.0089613548156322,0.0156102623011303
0.5,0.6,4.165871658716588,0.0095802687854246,0.0143211427403594
0.5,0.5,4.165871658716588,0.0095297512907244,0.0149416207331277
0.6,0.9,4.165871658716588,0.0126436366650844,0.0230892365419999
0.6,0.8,4.165871658716588,0.0118063915487316,0.0230706752348563
0.6,0.7,4.165871658716588,0.0108486792596167,0.0191033160098405
0.6,0.6,4.165871658716588,0.0105947489755122,0.0204437533477695
0.7,0.9,4.165871658716588,0.0137753705378069,0.0321145331418714
0.7,0.8,4.165871658716588,0.0144445430319987,0.027315946239106
