m,M,original_average,difference_laplace_supression,difference_gaussian_supression
0.1,0.9,4.165871658716588,0.0055132007941819,0.0061634534413246
0.1,0.8,4.165871658716588,0.0057609299509504,0.0062587070103158
0.1,0.7,4.165871658716588,0.0045326055552207,0.0049588016029719
0.1,0.6,4.165871658716588,0.0045945757066834,0.0049995254367503
0.1,0.5,4.165871658716588,0.0043171392564364,0.004609863772167
0.1,0.4,4.165871658716588,0.0034800325266834,0.0036092462139818
0.1,0.3,4.165871658716588,0.0037164432573072,0.0039330367582842
0.1,0.2,4.165871658716588,0.0031927747571477,0.0036877977549256
0.1,0.1,4.165871658716588,0.0024954416068597,0.0031954377772595
0.2,0.9,4.165871658716588,0.0063181621861091,0.0070801919674911
0.2,0.8,4.165871658716588,0.005395259482032,0.0058740947504318
0.2,0.7,4.165871658716588,0.0061226210950044,0.0064988903613717
0.2,0.6,4.165871658716588,0.0053380162661897,0.0055344923236337
0.2,0.5,4.165871658716588,0.0050957542720154,0.0057528463433963
0.2,0.4,4.165871658716588,0.0046339772365983,0.0055001803055006
0.2,0.3,4.165871658716588,0.0041695972031733,0.00512808615663
0.2,0.2,4.165871658716588,0.0041666404730854,0.0045169193908483
0.3,0.9,4.165871658716588,0.0068915511157288,0.007558382965392
0.3,0.8,4.165871658716588,0.0067744580383717,0.0073605077760262
0.3,0.7,4.165871658716588,0.0058101424821453,0.0064703397234672
0.3,0.6,4.165871658716588,0.0057891161289937,0.0063090351796474
0.3,0.5,4.165871658716588,0.0056354647699778,0.0062643177119632
0.3,0.4,4.165871658716588,0.0056153386614053,0.005383117930034
0.3,0.3,4.165871658716588,0.0055392149203651,0.0057753300592791
0.4,0.9,4.165871658716588,0.0085654998273506,0.0095290225289103
0.4,0.8,4.165871658716588,0.008358055285106,0.0087087906497895
0.4,0.7,4.165871658716588,0.0076505624333375,0.0086161241106482
0.4,0.6,4.165871658716588,0.0078313231102732,0.0082754051174893
0.4,0.5,4.165871658716588,0.0064731650418048,0.0070155390162299
0.4,0.4,4.165871658716588,0.0058485264517351,0.0060846573967946
0.5,0.9,4.165871658716588,0.0096454353581802,0.0100485936256475
0.5,0.8,4.165871658716588,0.0093934759818833,0.0099437957352265
0.5,0.7,4.165871658716588,0.0083071543849779,0.0086953616261806
0.5,0.6,4.165871658716588,0.0084052558233129,0.0088052506612205
0.5,0.5,4.165871658716588,0.0086359309016025,0.0089268372394983
0.6,0.9,4.165871658716588,0.012308806106112,0.0134222729830239
0.6,0.8,4.165871658716588,0.0115678717067023,0.0123610370440641
0.6,0.7,4.165871658716588,0.0096530926805144,0.0111214126924068
0.6,0.6,4.165871658716588,0.0103571451174024,0.0104335574781
0.7,0.9,4.165871658716588,0.0129224113025788,0.0141292680412135
0.7,0.8,4.165871658716588,0.0136008305836126,0.0149021857982297
0.7,0.7,4.165871658716588,0.0122457080400764,0.0128720763217207
0.8,0.9,4.165871658716588,0.0181666385573749,0.0191044835838146
0.8,0.8,4.165871658716588,0.0154890197809026,0.016611447413438
0.9,0.9,4.165871658716588,0.0212035565320507,0.0271946715349182
0.01,0.09,4.165871658716588,0.0013805500502891,0.0022569058214361
0.01,0.08,4.165871658716588,0.0014074902894933,0.0022447822286759
0.01,0.0699999999999999,,,
0.01,0.06,4.165871658716588,0.0011839294020081,0.0020741590801022
0.01,0.05,4.165871658716588,0.0012149756021877,0.0020822790113828
0.01,0.04,4.165871658716588,0.0010565016166925,0.0020130810815113
0.01,0.03,4.165871658716588,0.0010455363760102,0.0016532608453401
0.01,0.02,4.165871658716588,0.0010256144253599,0.0019223623181951
0.01,0.01,4.165871658716588,0.0008460916739168,0.0019700072482739
0.02,0.09,4.165871658716588,0.0019367429688582,0.0027085725145738
0.02,0.08,4.165871658716588,0.0016997479627419,0.0024730247525955
0.02,0.0699999999999999,,,
0.02,0.06,4.165871658716588,0.0014642816786557,0.001904096522522
0.02,0.05,4.165871658716588,0.0015532013593466,0.0023274751363954
0.02,0.04,4.165871658716588,0.0013990440415885,0.0023604351239951
0.02,0.03,4.165871658716588,0.0012154819905212,0.001936787357546
0.02,0.02,4.165871658716588,0.0010512105130151,0.0019876950024881
0.03,0.09,4.165871658716588,0.0017764210577757,0.0021534264091309
0.03,0.08,4.165871658716588,0.001671820733266,0.0022363452878924
0.03,0.0699999999999999,,,
0.03,0.06,4.165871658716588,0.0015686903822423,0.0023460087999175
0.03,0.05,4.165871658716588,0.0014592555151656,0.0022532468024215
0.03,0.04,4.165871658716588,0.0015904851916971,0.0022339286248844
0.03,0.03,4.165871658716588,0.0015118705133117,0.0021227163584737
0.04,0.09,4.165871658716588,0.0016939331940561,0.0024042991325086
0.04,0.08,4.165871658716588,0.0021345372617037,0.0025000972665783
0.04,0.0699999999999999,,,
