m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.05,0.08,2.5283179688109167,2.1375427506412579e-10,4.165871658716587,0.0001213272853653,
0.05,0.07,2.337564300863366,2.1375427506412579e-10,4.165871658716587,0.00013551551848,
0.05,0.06,2.146725920936478,2.1375427506412579e-10,4.165871658716587,0.0001401268193306,
0.05,0.05,1.9558043671579692,2.1375427506412579e-10,4.165871658716587,0.0001621221361416,0.000850279092132
0.06,0.09,2.418985343586184,2.115042300634508e-10,4.165871658716587,0.000130670128283,
0.06,0.08,2.261651302144251,2.115042300634508e-10,4.165871658716587,0.000134884619605,
0.06,0.07,2.104230967530033,2.115042300634508e-10,4.165871658716587,0.0001437003010808,
0.06,0.06,1.9467259209364776,2.115042300634508e-10,4.165871658716587,0.000151589078055,0.0008486919811984
0.07,0.09,2.20469962930047,2.0925418506277583e-10,4.165871658716587,0.0001328423540326,
0.07,0.08,2.071175111668061,2.0925418506277583e-10,4.165871658716587,0.0001447938152729,
0.07,0.07,1.937564300863367,2.0925418506277583e-10,4.165871658716587,0.0001682614846656,0.0008093510087358
0.08,0.09,2.043985343586184,2.0700414006210086e-10,4.165871658716587,0.0001467668620722,
0.08,0.08,1.9283179688109169,2.0700414006210086e-10,4.165871658716587,0.0001680773744889,0.0008677547124225
0.09,0.09,1.918985343586184,2.0475409506142587e-10,4.165871658716587,0.0001653558469761,0.0007957074945902
