m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0056817191160249,0.0216223005991344,0.006853988099353,0.0219641737527767
0.1,0.8,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0055369024734109,0.0211209837487273,0.0065381214165788,0.0214872425145211
0.1,0.7,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0055090716985916,0.0223679566825426,0.006710921728442,0.0225737040500879
0.1,0.6,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0057630407698253,0.0215535277137154,0.006832770951391,0.021902100749174
0.1,0.5,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0054989712346888,0.0217705830433782,0.0066301182658897,0.022109969461577
0.1,0.4,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0057368493623592,0.0223460642297139,0.0067776831272021,0.0226504505285919
0.1,0.3,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.005586572171058,0.02218137565021,0.0065498320995872,0.0222765600103515
0.1,0.2,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0055432387146581,0.0225466613227797,0.006831995669926,0.0227589316813656
0.1,0.1,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0054630910947809,0.0220186833891315,0.0066143167615505,0.0221715609999359
0.2,0.9,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0054516591002863,0.0207017665218112,0.0067329811786511,0.0211371747098489
0.2,0.8,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.005444811940755,0.0219286968251302,0.0067577975461692,0.0223544019489165
0.2,0.7,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0056486388561945,0.0220330698571939,0.0068253378486075,0.0222340629673274
0.2,0.6,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.005788466496258,0.0209657907531559,0.0068012788985587,0.0212420875098888
0.2,0.5,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0057452486162451,0.0210364982153361,0.0067300467837628,0.0213407734276251
0.2,0.4,0.75,9.940268924035471e-07,1.4109559005377446,1.4142135623730956,0.0055466416764931,0.0216349139669899,0.0068357816298249,0.0222219518593738
