m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.1,0.9,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0046940622566592,-0.0222021009278346,,,,,-0.0044932321246189,-0.0223557895464912,,,,
0.1,0.8,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0041900925820091,-0.0144463736414486,,,,,-0.0042722148712467,-0.0145299417283647,,,,
0.1,0.7,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0030295136798469,-0.0136923347914786,,,,,-0.0031746002246207,-0.0136258778310995,,,,
0.1,0.6,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.002843949064316,-0.0168738338613781,,,,,-0.0028239687908475,-0.0167708062631744,,,,
0.1,0.5,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0034732796226948,-0.0121527636790804,,,,,-0.0035222798334584,-0.0120361032882295,,,,
0.1,0.4,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0018670753789713,-0.0139371607966011,,,,,-0.0018085680009514,-0.0141130858701098,,,,
0.1,0.3,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0013288486409256,-0.0108026156757471,,,,,-0.0013109412356239,-0.0107516374056138,,,,
0.1,0.2,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0033105664054518,-0.0097035628208174,,,,,-0.0031375522254805,-0.0096942081712591,,,,
0.1,0.1,0.2742805138243148,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0022777255381851,-0.0050328331958831,0.0004811988873586,0.0005110495539121,-0.0044379201321527,-0.0069219467148884,-0.0023035400485924,-0.0052242435113696,-0.0044703075466622,-0.0069559992635728,-0.0044703075466622,-0.0069559992635728
0.2,0.9,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0068680912756577,-0.0296242502701419,,,,,-0.0068466583964683,-0.0295409976695928,,,,
0.2,0.8,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0090051026369276,-0.0243094362641936,,,,,-0.0089518038126031,-0.0243750801209648,,,,
0.2,0.7,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0070651970026737,-0.0273983732064111,,,,,-0.0070791180058579,-0.0274916332856698,,,,
0.2,0.6,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.006482081379978,-0.0281243909683263,,,,,-0.0063594858447609,-0.0281601824072822,,,,
0.2,0.5,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0053514889257969,-0.0300491889725811,,,,,-0.0053993521652866,-0.0301309344368439,,,,
0.2,0.4,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0050107003693301,-0.0209972789670122,,,,,-0.005012945034914,-0.020931836268227,,,,
0.2,0.3,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0064651942456783,-0.0182151477110366,,,,,-0.0065003971618109,-0.0182815928754961,,,,
0.2,0.2,0.3038248963012889,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0041581113655153,-0.0190848844467354,0.0002329555091433,-0.000588905656711,-0.0088948741844346,-0.0223461517016791,-0.0039410996238572,-0.0191376291022984,-0.0086705292127341,-0.0224097676430889,-0.0086705292127341,-0.0224097676430889
0.3,0.9,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.012287248769091,-0.0448007020389039,,,,,-0.012324325183605,-0.0449733070317994,,,,
0.3,0.8,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0118878492482625,-0.0429126227008275,,,,,-0.0118340404738265,-0.0429770865828488,,,,
0.3,0.7,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0106879790359711,-0.035796220509036,,,,,-0.0107609990388979,-0.0359232908326239,,,,
0.3,0.6,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0093958268233996,-0.0361114374416877,,,,,-0.0090673609214248,-0.0361301262771868,,,,
0.3,0.5,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0105390407993114,-0.0306549008784657,,,,,-0.010359307197371,-0.0305577301473037,,,,
0.3,0.4,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0078012394885406,-0.0337054155717995,,,,,-0.0078587340077963,-0.0338289853471379,,,,
0.3,0.3,0.340571384191897,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0079946388696772,-0.0295111235202581,-0.0010173943171263,-0.0005731153477464,-0.0121944567037759,-0.038048196745789,-0.0080233297742589,-0.0296303854383034,-0.0121360042551287,-0.0381428254978788,-0.0121360042551287,-0.0381428254978788
0.4,0.9,,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0145182777872491,-0.0679965003793064,,,,,-0.0143123286321949,-0.0679435803779066,,,,
0.4,0.8,,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0146769693683595,-0.06180282227648,,,,,-0.0145568669054221,-0.0617720752947775,,,,
0.4,0.7,,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0137301553610131,-0.059668026521232,,,,,-0.0136053824877564,-0.0596943800927642,,,,
0.4,0.6,,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0121464332263808,-0.0544836615830474,,,,,-0.0120590149155795,-0.0544231023552665,,,,
0.4,0.5,0.0049050137707703,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0125585503408294,-0.0523058955903995,-5.516610606967602,-13.365998820229246,2.4268001564215345,154.56703610974074,-0.0126067089681628,-0.052396273035128,2.426559663850818,154.56568516747865,2.426559663850818,154.56568516747865
0.4,0.4,0.3875561543179932,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0124620292745615,-0.0487048163539062,-0.0020733746171016,-0.0065148284194768,-0.0173388765633063,-0.0572267113653353,-0.0123495829454224,-0.0488755848487744,-0.0171871796433937,-0.0572922361593781,-0.0171871796433937,-0.0572922361593781
0.5,0.9,,1.9880537848070942e-06,1.416404270893029,1.4142135623730956,-0.0241342625739299,-0.0917002556011115,,,,,-0.023996564713948,-0.0916316121868938,,,,
0.5,0.8,,1.9880537848070942e-06,1.416404270893029,1.4142135623730956,-0.0201569668342121,-0.0849824259492258,,,,,-0.0200068368819682,-0.0848589829539327,,,,
0.5,0.7,,1.9880537848070942e-06,1.416404270893029,1.4142135623730956,-0.020772230324604,-0.0812345603187549,,,,,-0.0207929654007466,-0.0810833483667855,,,,
