m,M,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.02,0.09,139.88104711199523,119.54886147346863,1.1279660985202005,1.0959197656899902,1.2184844474511556,1.1816730633650472
0.02,0.08,139.88104711199523,119.54886147346863,1.0954484873416237,1.0689662456628728,1.172206670071239,1.1676339328841094
0.02,0.07,139.88104711199523,119.54886147346863,1.0976319252910909,1.0789229966849,1.1953706055497342,1.1667527242722031
0.02,0.06,139.88104711199523,119.54886147346863,1.0911852350767828,1.098077570967427,1.1886040954198105,1.198650858486396
0.02,0.05,139.88104711199523,119.54886147346863,1.1103958217195509,1.0928447907651488,1.179165193510869,1.1841728580434427
0.02,0.04,139.88104711199523,119.54886147346863,1.1601872865920184,1.1006083311159252,1.2324768928186365,1.1944876192725085
0.02,0.03,139.88104711199523,119.54886147346863,1.035577143659507,1.0314607070905206,1.1335228924690672,1.118013019260325
0.02,0.02,139.88104711199523,119.54886147346863,1.0654972371991238,1.1421079381261672,1.1538431435357466,1.2322110167623672
0.03,0.09,139.88104711199523,119.54886147346863,1.1075075651848114,1.1050022102827215,1.2002090896751318,1.1868230481563824
0.03,0.08,139.88104711199523,119.54886147346863,1.1262190214885337,1.0174335008572433,1.233745213781799,1.1129236023155986
0.03,0.07,139.88104711199523,119.54886147346863,1.0669685405575269,1.1067164797449087,1.1579330054222852,1.169085611452124
0.03,0.06,139.88104711199523,119.54886147346863,1.135119324473018,1.1531755258603178,1.217314789099862,1.2486811677326068
0.03,0.05,139.88104711199523,119.54886147346863,1.1211603702513258,1.0852517230394003,1.2038986525075757,1.1627827592866358
0.03,0.04,139.88104711199523,119.54886147346863,1.0903939424409994,1.0494304036186308,1.1923756927323086,1.1584354810612956
0.03,0.03,139.88104711199523,119.54886147346863,1.0595275542750853,1.067781171625334,1.1592563974314314,1.1580527459716918
0.04,0.09,139.88104711199523,119.54886147346863,1.1441837844474247,1.0764003952075778,1.2225482588094188,1.162179255302051
0.04,0.08,139.88104711199523,119.54886147346863,1.0661678071826317,1.0987751436965296,1.155497645688159,1.1705558191011416
0.04,0.07,139.88104711199523,119.54886147346863,1.0778741032537686,1.0915611612081373,1.1838127823768168,1.1651594979511937
0.04,0.06,139.88104711199523,119.54886147346863,1.056362892596183,1.0831957582842031,1.159267304244776,1.1731157978061264
0.04,0.05,139.88104711199523,119.54886147346863,1.0700085338121943,1.0642663543902076,1.1612129813777337,1.1449800719579453
0.04,0.04,139.88104711199523,119.54886147346863,1.0760406956195006,1.1024101804701358,1.1762887215301918,1.1967251478835914
0.05,0.09,139.88104711199523,119.54886147346863,1.1325588881757105,1.0646396928940547,1.2338018449010364,1.1321499038821936
0.05,0.08,139.88104711199523,119.54886147346863,1.059985862573663,1.066118115654896,1.152519014400494,1.1415220216122095
0.05,0.07,139.88104711199523,119.54886147346863,1.1235323874265324,1.1552546938285495,1.211673265701116,1.2438357353418772
0.05,0.06,139.88104711199523,119.54886147346863,1.095222272957053,1.0739596420990964,1.1671875923465458,1.1623298245168887
0.05,0.05,139.88104711199523,119.54886147346863,1.077026795297967,1.10022935687671,1.1577832542051265,1.1923766175939536
0.06,0.09,139.88104711199523,119.54886147346863,1.0692101108638985,1.1302207901248793,1.1604163954998108,1.230395156599188
0.06,0.08,139.88104711199523,119.54886147346863,1.0741970789325228,1.151333159075005,1.1521040452659108,1.2236771792110126
0.06,0.07,139.88104711199523,119.54886147346863,1.0725456372295594,1.110508425637035,1.173487012659012,1.192242513196171
0.06,0.06,139.88104711199523,119.54886147346863,1.0731378375117726,1.0807052629162903,1.1544306922249208,1.1611348085205135
0.07,0.09,139.88104711199523,119.54886147346863,1.07394848504393,1.0703092794935318,1.1347613297799264,1.1704144885764869
0.07,0.08,139.88104711199523,119.54886147346863,1.080912352053274,1.116094328040705,1.1796316330212384,1.231830631100764
0.07,0.07,139.88104711199523,119.54886147346863,1.0806985826368765,1.065069330572431,1.17744554661485,1.172860687518696
0.08,0.09,139.88104711199523,119.54886147346863,1.1191759887565982,1.0383768685566823,1.2145627863086377,1.138214976300474
0.08,0.08,139.88104711199523,119.54886147346863,1.1152845334252472,1.0726410078538997,1.2210410114495966,1.1287806964148543
0.09,0.09,139.88104711199523,119.54886147346863,1.115145251820918,1.1100741221744546,1.2003306504705114,1.2033599392337864
