m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.1,0.9,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.001718084203195,-0.0062341064458835,,,,,-0.0015027835032038,-0.0061191713419391,,,,
0.1,0.8,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0011413028584647,-0.004949145276837,,,,,-0.0010783848633378,-0.004845070589512,,,,
0.1,0.7,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0013376292998869,-0.0047420615513546,,,,,-0.0012287369420424,-0.0046078197151387,,,,
0.1,0.6,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0016280486845473,-0.0064161161976494,,,,,-0.0012797933694456,-0.00628768102017,,,,
0.1,0.5,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.000880998051265,-0.0050799759401297,,,,,-0.0007607353632579,-0.0049781805237895,,,,
0.1,0.4,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0014323072895661,-0.0041779646739453,,,,,-0.0011804832211403,-0.0042340996995687,,,,
0.1,0.3,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0004450857950312,-0.0024257267420531,,,,,-0.0004394928415013,-0.0021753692626615,,,,
0.1,0.2,,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0007506262544849,-0.0030921507438098,,,,,-0.0005102833727888,-0.0030873977480147,,,,
0.1,0.1,0.806971777059995,1.10447432489283e-06,1.416404270893029,1.4142135623730956,-0.0007295701423744,-0.0035775750969659,-0.000307217159602,-0.0006788081916468,-0.0006603914632153,-0.0042855099315488,-0.0006344382856195,-0.0034625834122724,-0.0004652055837684,-0.004301760439511,-0.0004652055837684,-0.004301760439511
0.2,0.9,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0032311438319354,-0.0100623424470534,,,,,-0.0029422186797503,-0.009837508075969,,,,
0.2,0.8,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0028121043008739,-0.0090031323752507,,,,,-0.0025298524181481,-0.0088386930648106,,,,
0.2,0.7,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0027111101480943,-0.0066074483740351,,,,,-0.0023581026127411,-0.0064847207417705,,,,
0.2,0.6,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0022044587418824,-0.0095924861838396,,,,,-0.0021160598138681,-0.0096637220760802,,,,
0.2,0.5,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0021535244716666,-0.0086524336781564,,,,,-0.0019231251339442,-0.0085635519057849,,,,
0.2,0.4,,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0021075503064348,-0.0071011120571876,,,,,-0.0019853486884445,-0.0068259496452366,,,,
0.2,0.3,0.3405713879183368,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0019837646897838,-0.0078205869232242,-0.0105353997573582,-0.0429634589594093,0.0050229045743564,0.0084470663378911,-0.0018291614040121,-0.0077992475920566,0.0049038021084003,0.0083776560791456,0.0049038021084003,0.0083776560791456
0.2,0.2,0.8739050165931117,1.2425336155044336e-06,1.416404270893029,1.4142135623730956,-0.0016861996857197,-0.0082756422716848,-0.0008817596427527,-0.0027982533525347,-0.0026272152347755,-0.0099509179305961,-0.0014361563182035,-0.008130821005811,-0.0023059410151069,-0.0099401642666208,-0.0023059410151069,-0.0099401642666208
0.3,0.9,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0044292953388838,-0.0130094292224315,,,,,-0.0042567687031053,-0.012960192276972,,,,
0.3,0.8,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0032389826864511,-0.0145667810878105,,,,,-0.0030840005509246,-0.0146718273288378,,,,
0.3,0.7,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0032886562598282,-0.0119681315574282,,,,,-0.0030506702003707,-0.012057113474419,,,,
0.3,0.6,,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0036870562864012,-0.013453822334586,,,,,-0.0034907144925125,-0.013476717110137,,,,
0.3,0.5,0.1602532415164581,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0032995890358962,-0.0122540605877993,-0.0343577374541179,-0.1380530507248052,0.017668352898732,0.0312165552260166,-0.0030897784692424,-0.0119932141557812,0.0174095514662324,0.0315327957038104,0.0174095514662324,0.0315327957038104
0.3,0.4,0.6213797386317867,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0033422293219338,-0.011900705263725,-0.0050899096038022,-0.0173363449401383,-0.0019103305555953,-0.0104190859867231,-0.0031318798508153,-0.0119336225446216,-0.0017617786628548,-0.0103200031471533,-0.0017617786628548,-0.0103200031471533
0.3,0.3,0.9538617353634998,1.420038417719353e-06,1.416404270893029,1.4142135623730956,-0.0031514136146419,-0.011035739218168,-0.0013749821989613,-0.0039233202076474,-0.0043630866832357,-0.0120885532599677,-0.0029213775207397,-0.0108916180764714,-0.0040713378551722,-0.0120979629944519,-0.0040713378551722,-0.0120979629944519
0.4,0.9,,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0056257682679822,-0.0195834561825542,,,,,-0.0055440757667812,-0.0194773138679312,,,,
0.4,0.8,,1.656711487339245e-06,1.416404270893029,1.4142135623730956,-0.0055073197473377,-0.0215445547897498,,,,,-0.0053067386951641,-0.0215574250977984,,,,
