m,M,delta prima,epsilon prima,average weight,average_laplacian weight,average_gaussian weight,average volume,average_laplacian volume,average_gaussian volume,L2_laplacian_prima,L2_gaussian_prima
0.1,0.9,8.946242031631922e-07,8.195987029498756,100.13666576832377,100.21135898979593,99.91346353846244,79.74453919520111,79.74473245175366,79.81676409313731,0.3314123470169002,0.2026424356822443
0.1,0.8,8.946242031631922e-07,7.2953945291203475,100.13666576832377,100.1711549008907,100.28411549459264,79.74453919520111,79.75793009972544,79.7259969612911,0.2964655742541437,0.3947141744215964
0.1,0.7,8.946242031631922e-07,6.415735221843628,100.13666576832377,100.17929079857774,99.9843265245936,79.74453919520111,79.74666933872143,79.78282721925004,0.310357236742564,0.2177376277311429
0.1,0.6,8.946242031631922e-07,5.523137163611585,100.13666576832377,100.1657606983792,99.96488046067368,79.74453919520111,79.7080766187727,79.67769986400418,0.3357020548557069,0.3242078958097955
0.1,0.5,8.946242031631922e-07,4.620114506958277,100.13666576832377,100.2776235235832,99.92538423830896,79.74453919520111,79.73519033348067,79.90707454788799,0.383665193011852,0.1191748779859139
0.1,0.4,8.946242031631922e-07,3.7085130668623143,100.13666576832377,100.1329791626744,100.58087561783968,79.74453919520111,79.72473867737233,79.88036458341908,0.3056996130849957,0.5930675478401295
0.1,0.3,8.946242031631922e-07,2.789728043577631,100.13666576832377,100.07966635814974,100.30634327819745,79.74453919520111,79.71370608110021,80.10649752655898,0.2971715609203545,0.3243268833444584
0.1,0.2,8.946242031631922e-07,1.8648397251631903,100.13666576832377,100.26299583358885,99.18510503227746,79.74453919520111,79.94847324761531,80.49048430164112,0.2679959229100417,0.9511196867775844
0.1,0.1,8.946242031631922e-07,0.9347016640011662,100.13666576832377,100.15332019542991,100.90797054083436,79.74453919520111,79.54158283611335,78.88577090268434,0.4833770562123853,1.43732981056121
0.2,0.9,7.952215139228376e-07,4.536418382828267,100.13666576832377,100.06915054765004,100.21548292329535,79.74453919520111,79.73709379028055,79.77403111183945,0.2718482542694506,0.3122416190203245
0.2,0.8,7.952215139228376e-07,3.335993124944123,100.13666576832377,99.88777655171263,100.3425662900984,79.74453919520111,79.94715424310291,79.49924693329042,0.1240434454839635,0.6067168177418695
0.2,0.7,7.952215139228376e-07,2.915735221843628,100.13666576832377,100.1480526132458,100.62832075863778,79.74453919520111,79.8485380573572,79.5918000300731,0.2118024937484051,0.749275777790448
