m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.02,0.08,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0002460693481885,-0.0016084934655456,,,,,-0.0002282549793855,-0.0016304586597673,,,,
0.02,0.07,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0003765385924265,-0.0016710943869106,,,,,-0.000359480071166,-0.0016643777222349,,,,
0.02,0.06,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0002538806501265,-0.0014039290574749,,,,,-0.0002662046807322,-0.0013556215266724,,,,
0.02,0.05,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-3.4231418351499295e-05,-0.0009774107261387,,,,,-2.661225163660009e-05,-0.0009799407381038,,,,
0.02,0.04,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-9.156653563060016e-05,-0.0008318014211191,,,,,-0.0001040907850716,-0.0008325136256648,,,,
0.02,0.03,0.2568179161350286,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-9.441467667769923e-05,-0.0016157360548407,-0.0126178827018546,-0.0506299284385701,0.0119603282740826,0.0210660736674873,-9.132935072890017e-05,-0.0016004756404571,0.0119637997512932,0.0211011300153962,0.0119637997512932,0.0211011300153962
0.02,0.02,0.7607104661203109,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0004765353434991,0.0005601040648623,0.0002726234080443,0.000379088022961,-0.0006741310282449,-8.890925460619883e-05,-0.0004645565959185,0.0005702203992485,-0.0006792799205197,-5.3854509469101336e-05,-0.0006792799205197,-5.3854509469101336e-05
0.03,0.09,,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.000665748388678,-0.0015561972714308,,,,,-0.0006116713407611,-0.0015177134800765,,,,
0.03,0.08,,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0003014965141228,-0.0016730690249895,,,,,-0.0002907305047834,-0.001625225866199,,,,
0.03,0.07,,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0007931909378592,-0.0009700184741481,,,,,-0.0007949913331793,-0.0010114371588313,,,,
0.03,0.06,,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0005458208297718,-0.0011306611293941,,,,,-0.0005457335341766,-0.0011089348024129,,,,
0.03,0.05,0.0875326907511077,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0002814275807209,4.518948051470198e-05,-0.0513257716155082,-0.2027028534467115,0.0484959949687752,0.1068451467017066,-0.0002959675168527,8.891080378210098e-05,0.048467048887625,0.1068785206264664,0.048467048887625,0.1068785206264664
0.03,0.04,0.4307651187245208,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0002827612548742,-0.0009544989436564,-0.005151559520101,-0.0211518398341444,0.0044554546723015,0.0102352043749272,-0.0002528963810618,-0.0009498634581612,0.0044607811072102,0.0102703114275342,0.0044607811072102,0.0102703114275342
0.03,0.03,0.7661868389482067,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0007161790424445,-0.0009273424585489,-0.0002454889678076,-0.0006029796777254,-0.0006804056224163,-0.0008148705951687,-0.0006523553736774,-0.0009000775338126,-0.0006190856435184,-0.0008297001735239,-0.0006190856435184,-0.0008297001735239
0.04,0.09,,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0011728489209264,-0.0014936315645093,,,,,-0.0011871164708384,-0.0014942738976771,,,,
0.04,0.08,,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0001323127052894,-0.0016428579667049,,,,,-0.0001430464129749,-0.0016090599010726,,,,
0.04,0.07,,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,2.6343863110300098e-05,-0.0014823600383361,,,,,3.533703995609993e-05,-0.0014883183168547,,,,
0.04,0.06,0.2640203513916258,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0003830517750755,-0.0012942819444938,-0.0136270550680303,-0.0519553487640978,0.010928066398969,0.0222039215881231,-0.0003900652283719,-0.0013088144459459,0.0109397504632557,0.0222081238909077,0.0109397504632557,0.0222081238909077
0.04,0.05,0.5204973959612335,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0002029535221857,-0.0023666665171984,-0.0031003395471998,-0.0132554636300076,0.002306457737475,0.0032847648390616,-0.0001985786150603,-0.0023267320962485,0.002326418827053,0.0033142827423904,0.002326418827053,0.0033142827423904
0.04,0.04,0.7717465463666427,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0005501015275883,-0.0015036033063233,-0.0002376682556044,-0.0008852595037911,-0.0007289157942373,-0.0017280894490198,-0.0005470546866267,-0.0015485936240718,-0.0007284703655706,-0.0017562324174481,-0.0007284703655706,-0.0017562324174481
0.05,0.09,,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0003888568934159,0.0002136195194805,,,,,-0.0003629705844626,0.0002286359611966,,,,
0.05,0.08,0.16203957645189,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0002775343557542,-0.0007349505655845,-0.0249609050527737,-0.1009497334287516,0.0235761032923368,0.0505888840918479,-0.0002204222123721,-0.0007374955278822,0.0235864582260562,0.0505628595867855,0.0235864582260562,0.0505628595867855
0.05,0.07,0.3719843359147282,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0009693029242701,-0.0002420511149099,-0.0081447637943124,-0.0294892968198157,0.0051946325868646,0.0113160732407812,-0.0009294696269908,-0.0001975472324723,0.0052357096030071,0.0113483219652967,0.0052357096030071,0.0113483219652967
0.05,0.06,0.576645047658074,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0002431401755452,-0.0025192087666034,-0.0026703103775014,-0.0116174136408739,0.0014922326126409,0.0014791155363964,-0.000215603367059,-0.0025367815910064,0.0014954620373773,0.0014798094055021,0.0014954620373773,0.0014798094055021
0.05,0.05,0.7773915756736958,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.000298488865643,0.000214810010854,-0.0002357442154929,0.0001863855298739,-0.0008004728714086,-0.0014208413777969,-0.0003456583373855,0.0002029409440769,-0.0008646685963221,-0.0014327984351312,-0.0008646685963221,-0.0014327984351312
0.06,0.09,0.2716409783066775,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-0.0008019964551155,-0.0001327343403031,-0.0132581528025243,-0.0506658801778864,0.0110962816833592,0.0202926586891959,-0.0007728328143706,-0.0001618806096005,0.0111376119451854,0.0203001694113671,0.0111376119451854,0.0203001694113671
0.06,0.08,0.4458673922789825,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-0.0008092691940029,-0.0020163446886366,-0.0054127355757511,-0.0198635296660711,0.0040856739830329,0.0066594685369597,-0.0007922132597778,-0.0020671625442634,0.0040751003037093,0.0066317624842002,0.0040751003037093,0.0066317624842002
0.06,0.07,0.6160581545652525,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-0.0004155958651265,-0.0025064523268499,-0.0028850938785497,-0.0072493106156813,0.0012038199279601,0.0004259188764208,-0.0004234601327574,-0.0025295263196426,0.0011909220177834,0.0004024333991872,0.0011909220177834,0.0004024333991872
0.06,0.06,0.783124016068396,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-5.308901401220034e-05,0.0003307303673107,3.974547123219985e-05,0.0008803950400927,-0.0007470586185771,-0.0016852927044469,-7.574925106880025e-05,0.0003511386314641,-0.0007815636637899,-0.0017053898615345,-0.0007815636637899,-0.0017053898615345
0.07,0.09,0.5003605707796762,1.068846120864029e-06,1.4136814440607743,1.4142135623730956,-0.0005505567671253,-0.0021915342868509,-0.0040336281416354,-0.0157877973387383,0.0023487018827019,0.0021875493156196,-0.0005299594960563,-0.0021593017094309,0.0023544700222614,0.0022154175187176,0.0023544700222614,0.0022154175187176
0.07,0.08,0.6459533218159645,1.068846120864029e-06,1.4136814440607743,1.4142135623730956,-0.0011123322401453,-0.0011047677285106,-0.0022333779639706,-0.0054706151015507,8.088820226959982e-05,0.0024741112728821,-0.0011057871292553,-0.0011123795382955,0.0001040077900321,0.0024453070995795,0.0001040077900321,0.0024453070995795
0.07,0.07,0.7889460023502431,1.068846120864029e-06,1.4136814440607743,1.4142135623730956,-0.0003800105624214,-0.0021935217440887,-4.811449210449965e-05,-0.0006947625849842,-0.0010055239879085,-0.0032743518340478,-0.0003945094761381,-0.0022093784733277,-0.0010066813314948,-0.0032748060481098,-0.0010066813314948,-0.0032748060481098
0.08,0.09,0.669938134530595,1.080464013482116e-06,1.4136814440607743,1.4142135623730956,-0.0006611035601423,-0.0021651945849422,-0.0019758537261302,-0.0035524411956034,8.019313044879944e-05,-0.0014861405927984,-0.0006105319418507,-0.0021490266570468,0.0001163754809954,-0.0014659861358885,0.0001163754809954,-0.0014659861358885
0.08,0.08,0.7948597472093031,1.080464013482116e-06,1.4136814440607743,1.4142135623730956,-0.0007148622690629,-0.0041919073545544,-0.000406850982136,-0.0004343325445572,-0.00132643043621,-0.0043041304760707,-0.0006925022364344,-0.0042015200278674,-0.0013091081937521,-0.0043036011804349,-0.0013091081937521,-0.0043036011804349
0.09,0.09,0.8008675490089837,1.092337244399502e-06,1.4136814440607743,1.4142135623730956,-0.0006071370798525,-0.0021126389641266,-0.0005242739459711,2.62976034849996e-05,-0.0010799914967914,-0.0033142620292119,-0.000594147454782,-0.0021292040624068,-0.0010777571294028,-0.0033557608175255,-0.0010777571294028,-0.0033557608175255
