m,M,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,1503.489986337656,200.1541735914337,20.842605047606884,19.850139220109828,20.79958618826646,19.985723511862204
0.1,0.8,1503.489986337656,200.1541735914337,19.265998215180822,19.54645062216965,19.56680946674368,19.784189416484857
0.1,0.7,1503.489986337656,200.1541735914337,18.807374818399207,19.70420416001204,18.681947786742853,19.759221900175454
0.1,0.6,1503.489986337656,200.1541735914337,18.61314996678089,18.596748945834488,18.990887762420385,18.668168489317345
0.1,0.5,1503.489986337656,200.1541735914337,18.210900889134592,18.21775845780891,18.16954454156137,18.21696933705609
0.1,0.4,1503.489986337656,200.1541735914337,18.37331218328188,18.74623581686686,18.59035482512251,18.84549608913816
0.1,0.3,1503.489986337656,200.1541735914337,18.107335033587045,18.01360480332979,18.33192593566268,18.41334986508531
0.1,0.2,1503.489986337656,200.1541735914337,19.00586756406741,17.174623339127578,19.195926282634733,17.51596176558508
0.1,0.1,1503.489986337656,200.1541735914337,17.180561383045713,16.58297889488248,17.633569663089943,16.91362425126082
0.2,0.9,1503.489986337656,200.1541735914337,21.8698822261158,22.28715056645292,21.935548349103072,22.494609156377617
0.2,0.8,1503.489986337656,200.1541735914337,22.28660800915908,21.87839948265192,22.393324374193988,22.28506329724333
0.2,0.7,1503.489986337656,200.1541735914337,21.9071780226043,21.4443863199608,21.997313248860408,21.333557833076505
0.2,0.6,1503.489986337656,200.1541735914337,20.677667452661773,19.55478613031637,20.694744819720757,19.5567283718196
0.2,0.5,1503.489986337656,200.1541735914337,21.25056251640279,21.43399910412508,21.308129059313515,21.46318384499208
0.2,0.4,1503.489986337656,200.1541735914337,21.39642327870622,19.819558209918483,21.595327162357712,20.14106971548029
0.2,0.3,1503.489986337656,200.1541735914337,20.708787895918658,20.699447926749755,20.69528611980967,20.7104233736191
0.2,0.2,1503.489986337656,200.1541735914337,20.50323015197149,20.28047774259368,20.789316791997784,20.471606741386346
0.3,0.9,1503.489986337656,200.1541735914337,25.97683653981825,25.11763511664392,26.315280117102724,25.412923515685115
0.3,0.8,1503.489986337656,200.1541735914337,25.43887144764559,24.910767440553716,25.685974121095708,25.0430302591158
0.3,0.7,1503.489986337656,200.1541735914337,24.067679165110786,26.00439253117416,24.44906295713505,26.09337244417032
0.3,0.6,1503.489986337656,200.1541735914337,23.69881938278295,24.41457516035212,23.73331542583569,24.63493326436326
0.3,0.5,1503.489986337656,200.1541735914337,23.106144527081767,23.20689422856097,23.29084162723901,23.78248357766744
0.3,0.4,1503.489986337656,200.1541735914337,23.074349636833517,22.623617013071563,23.254204540064816,22.770798985161345
0.3,0.3,1503.489986337656,200.1541735914337,23.930165049889744,23.539145364181092,24.038758820193756,24.091189520790483
0.4,0.9,1503.489986337656,200.1541735914337,27.808233567628303,27.321095633943944,27.89825876710987,27.49841224105004
0.4,0.8,1503.489986337656,200.1541735914337,29.58616926292515,29.398603724424536,29.8081535159078,29.435795067948096
0.4,0.7,1503.489986337656,200.1541735914337,29.34558236119087,26.501400917447363,29.540892031794705,26.75616688764604
0.4,0.6,1503.489986337656,200.1541735914337,27.92501703767355,26.76110193030353,28.13637740555352,26.891139885883398
0.4,0.5,1503.489986337656,200.1541735914337,28.967251985284705,27.579717078723743,29.05211780270217,27.875670484964964
0.4,0.4,1503.489986337656,200.1541735914337,25.413453901449667,26.23987785911827,25.630049788361124,26.056879692060523
0.5,0.9,1503.489986337656,200.1541735914337,35.86961588744067,38.80438543774173,36.078721029545925,39.11500991897918
0.5,0.8,1503.489986337656,200.1541735914337,35.98219285678965,34.88052403355912,35.989310095530975,34.93626103060271
0.5,0.7,1503.489986337656,200.1541735914337,32.45374315204741,34.356511591776055,32.56650057413989,34.19605812848252
0.5,0.6,1503.489986337656,200.1541735914337,30.94447622206196,31.512864637800558,30.95403415432356,31.656212622945464
0.5,0.5,1503.489986337656,200.1541735914337,32.25305822809071,30.886179395979585,32.18428257348753,31.04256229695749
0.6,0.9,1503.489986337656,200.1541735914337,46.93735303770156,45.04795682169687,47.045438299242015,45.18232652478712
0.6,0.8,1503.489986337656,200.1541735914337,42.500945344885054,43.074429538675815,42.43885750563882,43.03567198081802
0.6,0.7,1503.489986337656,200.1541735914337,40.027255424309054,43.48378249376068,40.00859748517364,43.76920581978927
0.6,0.6,1503.489986337656,200.1541735914337,40.69593571617133,38.73989972989158,40.61821556720805,38.80533134652909
0.7,0.9,1503.489986337656,200.1541735914337,59.59452451463655,57.17574675580941,59.53276177268945,57.13765055360986
0.7,0.8,1503.489986337656,200.1541735914337,52.7697312510419,57.63132840404327,52.99823736725372,57.57103487311498
