average weight,total_sum weight,average volume,total_sum volume,total_element,m,M,average_laplacian weight,average_gaussian weight,average_laplacian volume,average_gaussian volume,L2_laplacian_supression,L2_gaussian_supression
139.35069740476354,83471.06774545336,119.59637535890002,71638.22883998111,599,0.4,0.5,140.67574472305645,139.03014924534955,121.26997297559346,119.44465081457945,1.4385625775322928,1.1175970669446669
139.98229510035125,83009.5009945083,119.37669086807364,70790.37768476768,593,0.4,0.6,139.92906839976547,135.6361526729102,118.56071160697014,118.19645400866045,1.4410351731384956,4.7218578586215
140.50667855395827,78824.24666877059,119.1413724802002,66838.30996139231,561,0.4,0.7,140.65380490077044,143.42405977026257,120.15048774493482,121.97217961571188,0.6709004468973107,3.9514146513571626
139.35517307140697,72464.68999713162,119.68552716989204,62236.47412834386,520,0.4,0.8,140.28309753261192,135.38594388948934,120.00929268160743,119.03922822449503,0.28325000777125064,4.713024103009418
139.78673220538863,73108.46094341825,119.79516730116104,62652.87249850722,523,0.4,0.9,139.49091595351817,140.5297906284678,121.52554618928883,118.70147567189501,1.6082467913961438,1.402441991917246
139.61219480150555,69945.70959555428,118.90880041464382,59573.30900773656,501,0.5,0.5,139.24496370399106,147.22993976823616,119.20644236132448,119.08231777483584,1.0953600020957355,7.287946879519981
140.27710414398658,72242.70863415308,119.52911516582992,61557.4943104024,515,0.5,0.6,139.46801025430852,138.11146671457283,118.6646389086327,117.76247653250987,1.4374290708965636,2.9279804025531706
140.23732004679692,63948.2179413394,120.17228855247924,54798.56357993054,456,0.5,0.7,140.09364072350826,138.29666923689146,120.37738263103296,121.09845245154568,0.3888267420130822,2.026803758842636
139.94591387481807,63535.4448991674,119.5101804777824,54257.621936913216,454,0.5,0.8,141.3396871182689,139.06800326410945,118.79027742788793,117.82662516859146,1.8050457823371322,2.364778229244918
139.9827268182551,63832.12342912432,120.0050341301675,54722.29556335638,456,0.5,0.9,140.1838718001749,138.87997723797545,120.48854698885333,120.61696374501769,0.5220028728055172,1.2787084304560372
140.59325509705886,57362.04807960002,118.99006931824032,48547.94828184205,408,0.6,0.6,141.79536121315704,143.64444132948492,119.90836530484975,117.41171557115771,1.7976981957670162,4.470030076928482
139.70033205602354,52667.02518512088,120.17145309210304,45304.63781572285,377,0.6,0.7,140.10458919797145,151.4411938056449,119.95927061041134,119.84991745779155,0.11223984813147311,11.442178134769751
140.1142012045709,52963.1680553278,119.68880608108309,45242.3686986494,378,0.6,0.8,137.78436477561232,139.1238975937592,119.36683179646928,119.17216233810261,2.3043310138757778,1.2053508288779
139.61583583780347,48307.07919988,120.15544105433722,41573.78260480068,346,0.6,0.9,138.67335867095096,137.90069196913777,119.98070604712659,118.6128327149677,1.3267816220307254,2.516212885490129
140.10895765640905,44274.43061942526,119.99975189569872,37919.92159904079,316,0.7,0.7,140.03775910395933,134.9064701061094,119.4477302867221,115.73541525337565,0.5535590177531744,6.643096404621742
