m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.5,0.5,2.623081256179673,1.9880537848070942e-06,1.4136814440607743,1.4142135623730956,-0.003813413732908,,-0.003410006301159,,-0.0044419757510843,,-0.0037517060421506,,-0.0043618165004331,,-0.0043618165004331,
0.6,0.9,1.279512022868854,2.485067231008867e-06,1.4136814440607743,1.4142135623730956,-0.0057109679572967,,-0.0091785551483808,,-0.0043395140530122,,-0.0056360232830643,,-0.0043118036068087,,-0.0043118036068087,
0.6,0.8,2.5341435514937785,2.485067231008867e-06,1.4136814440607743,1.4142135623730956,-0.006329086356547,,-0.0051625019073458,,-0.0067154108310751,,-0.0062925675262039,,-0.0066859713251204,,-0.0066859713251204,
0.6,0.7,2.771511280216936,2.485067231008867e-06,1.4136814440607743,1.4142135623730956,-0.0059369610092913,,-0.0041013260595998,,-0.0065637768979925,,-0.0058847860212007,,-0.0065003402167159,,-0.0065003402167159,
0.6,0.6,2.831602647473932,2.485067231008867e-06,1.4136814440607743,1.4142135623730956,-0.0057127814194549,,-0.004383868395097,,-0.0064148901358005,,-0.0056818785749265,,-0.0063456244327485,,-0.0063456244327485,
0.7,0.9,2.260867813191561,3.3134229746784887e-06,1.4136814440607743,1.4142135623730956,-0.0084527703914971,,-0.008122985284214,,-0.0087108784760478,,-0.0083765051771262,,-0.0086335284451924,,-0.0086335284451924,
0.7,0.8,2.9966523786733648,3.3134229746784887e-06,1.4136814440607743,1.4142135623730956,-0.0077145653735312,,-0.0062640328294149,,-0.0085273057569525,,-0.007640529766755,,-0.0084622469469127,,-0.0084622469469127,
0.7,0.7,3.104445573945072,3.3134229746784887e-06,1.4136814440607743,1.4142135623730956,-0.007730906545148,,-0.0052747520478452,,-0.008558706924219,,-0.0076541417592582,,-0.008454600820693,,-0.008454600820693,
0.8,0.9,3.1868178261226445,4.970134462017735e-06,1.4136814440607743,1.4142135623730956,-0.0132797029814004,,-0.0095683041256378,,-0.0142007760867553,,-0.013203719246633,,-0.0141235068756989,,-0.0141235068756989,
0.8,0.8,3.494848010906983,4.970134462017735e-06,1.4136814440607743,1.4142135623730956,-0.0126290546186616,,-0.0082673271627538,,-0.0137020619551204,,-0.0126203790210804,,-0.0136137029989765,,-0.0136137029989765,
0.9,0.9,4.172702168273062,9.94026892403547e-06,1.4136814440607743,1.4142135623730956,-0.0251556696143607,,-0.0145289242046589,,-0.0264180153764219,,-0.0250929095418241,,-0.0263363602283948,,-0.0263363602283948,
0.01,0.09,,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-0.0001120669314797,,,,,,-6.92943371018999e-05,,,,,
0.01,0.08,,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-7.073177229209972e-05,,,,,,-6.295418325889986e-05,,,,,
0.01,0.07,,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-0.0001999506687126,,,,,,-0.0002222275907829,,,,,
0.01,0.06,,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,6.794535429040021e-05,,,,,,0.0001290141549452,,,,,
0.01,0.05,,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-0.0001406809120911,,,,,,-0.0001127755662282,,,,,
0.01,0.04,,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-0.0001747733384194,,,,,,-6.613120612089995e-05,,,,,
0.01,0.03,2.0,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-0.0001433814501799,,-0.0001613690814591,,-0.0001723692405896,,-0.0001099933966944,,-0.0001513780330464,,-0.0001513780330464,
0.01,0.02,1.012817910484383,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-3.950332307129994e-05,,-0.0023844090751858,,0.0023971567084684,,3.1163286495699844e-05,,0.0023884216671832,,0.0023884216671832,
0.01,0.01,2.00869605896152,1.0040675680843909e-06,1.4136814440607743,1.4142135623730956,-8.93547653984003e-05,,-0.0001311361172882,,3.4316311892999656e-06,,-9.630032978759968e-05,,-1.417193571019975e-05,,-1.417193571019975e-05,
0.02,0.09,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0003207311260636,,,,,,-0.0002715439281948,,,,,
0.02,0.08,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0001942767973015,,,,,,-0.0001734200615424,,,,,
0.02,0.07,,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0002664820132434,,,,,,-0.0001973642392494,,,,,
0.02,0.06,2.0,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0001716486003503,,-0.0002176809213672,,-0.0002563635104973,,-0.0001132275384562,,-0.0001824304348531,,-0.0001824304348531,
0.02,0.05,0.5204973909530104,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0002419074484362,,-0.007436521146362,,0.0061558773202371,,-0.0002228266760383,,0.0061121490573233,,0.0061121490573233,
0.02,0.04,1.0259974685366282,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0002476269873752,,-0.0021461038774222,,0.0020598574065003,,-0.0002613914128767,,0.0020491332573168,,0.0020491332573168,
0.02,0.03,1.5237427937005603,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-1.14628381771998e-05,,-0.0009016420286975,,0.0006749430323303,,-1.013926414150006e-05,,0.0006780801317114,,0.0006780801317114,
0.02,0.02,2.0174923284661896,1.0143131555138237e-06,1.4136814440607743,1.4142135623730956,-0.0001360516206427,,-0.0001631988661471,,-1.3555825996500096e-05,,-0.0001226095166509,,8.342169548800071e-06,,8.342169548800071e-06,
0.03,0.09,2.0,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0003506526271765,,-0.0004491360398376,,-0.0001587302307832,,-0.0003456701428519,,-0.0001300412252585,,-0.0001300412252585,
0.03,0.08,0.3576838871361288,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0002761133396704,,-0.0129779108948358,,0.0108971292295394,,-0.0002054523591676,,0.010904456713514,,0.010904456713514,
0.03,0.07,0.7026364437979777,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0003928065358336,,-0.0048262094906067,,0.0041977008326428,,-0.0003688885881862,,0.00420908677161,,0.00420908677161,
0.03,0.06,1.0395553856952602,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.000408837769363,,-0.0028616955421362,,0.0017680361668994,,-0.0003702704818302,,0.0017398717294773,,0.0017398717294773,
0.03,0.05,1.3713591436011812,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-0.0001214871069129,,-0.0013426412152214,,0.0008929756261324,,-0.0001202713203888,,0.0008994403258086,,0.0008994403258086,
0.03,0.04,1.699904945865852,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-9.77123641703998e-05,,-0.0006104484376923,,0.000186123756948,,-4.736580664919986e-05,,0.0002411320273489,,0.0002411320273489,
0.03,0.03,2.0263908777561004,1.024769992168605e-06,1.4136814440607743,1.4142135623730956,-3.996091470899986e-05,,-0.0001378594303587,,-0.0002806038566327,,1.2629329180500243e-05,,-0.000261988512529,,-0.000261988512529,
0.04,0.09,0.8008675502905084,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0002515634661847,,-0.0039120824481878,,0.0033730254222771,,-0.000207405306645,,0.0033961968574056,,0.0033961968574056,
0.04,0.08,1.053509487028801,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0001704796595708,,-0.0025676947455144,,0.0018934119106016,,-0.0001840253230518,,0.0018417925498,,0.0018417925498,
0.04,0.07,1.3023115139533066,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0002460665043454,,-0.0017043767886047,,0.0011209216067297,,-0.0002259187806192,,0.0011109587148529,,0.0011109587148529,
0.04,0.06,1.5483971619696448,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0004310763223044,,-0.0010707910747508,,0.0002600079877778,,-0.0004402690576034,,0.0002703633079932,,0.0002703633079932,
0.04,0.05,1.7925666279664088,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-0.0001344942486973,,-0.000703762403845,,6.113899147839989e-05,,-9.744142263090008e-05,,7.582006109030023e-05,,7.582006109030023e-05,
0.04,0.04,2.035393874228931,1.035444679587028e-06,1.4136814440607743,1.4142135623730956,-4.963445971069985e-05,,-1.8055673464999807e-05,,-0.0002474223110197,,-1.5046027793700395e-05,,-0.0001990215265242,,-0.0001990215265242,
0.05,0.09,1.2668290103704751,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0003416945573261,,-0.001722358902439,,0.0010839470529467,,-0.0003209674730465,,0.0011002223203385,,0.0011002223203385,
0.05,0.08,1.4634566544539025,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0003042621228233,,-0.0014193173547666,,0.0007793978872912,,-0.0002777295358218,,0.0008092088106193,,0.0008092088106193,
0.05,0.07,1.658337114899562,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0004580434334036,,-0.0009770449148498,,0.0001273675940337,,-0.0004201670762639,,0.0001290402260813,,0.0001290402260813,
0.05,0.06,1.8519079563875271,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0003162790662338,,-0.0004803269364546,,-0.0001174671999244,,-0.0002632966643391,,-9.622202565129963e-05,,-9.622202565129963e-05,
0.05,0.05,2.0445035244181744,1.0463440972668914e-06,1.4136814440607743,1.4142135623730956,-0.0002375437639647,,-0.0002709264696557,,-0.0002670449297107,,-0.0001788212997695,,-0.0002327769286155,,-0.0002327769286155,
0.06,0.09,1.5740245831458248,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-0.0003293555044857,,-0.0010529356899239,,0.0003142749282494,,-0.0003102449262102,,0.0003424697473559,,0.0003424697473559,
0.06,0.08,1.734822900015158,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-0.0002011026504702,,-0.000562261974038,,-7.790916253279986e-05,,-0.0002011347178095,,-8.725077528350025e-05,,-8.725077528350025e-05,
0.06,0.07,1.8946493421047417,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-0.0004529575030826,,-0.0006217690492157,,-0.000184744900806,,-0.0004017437362451,,-0.0001402166398332,,-0.0001402166398332,
0.06,0.06,2.05372213180211,1.0574754174505818e-06,1.4136814440607743,1.4142135623730956,-0.0004664495562768,,-0.0003574091696748,,-0.0005133526121016,,-0.0004751459305763,,-0.0005278419528465,,-0.0005278419528465,
0.07,0.09,1.7922552867491115,1.068846120864029e-06,1.4136814440607743,1.4142135623730956,-0.0003828550284086,,-0.0007332530592826,,3.046749164749979e-05,,-0.0003200043060264,,7.505839092820021e-05,,7.505839092820021e-05,
0.07,0.08,1.9279563663670487,1.068846120864029e-06,1.4136814440607743,1.4142135623730956,-0.000563089035591,,-0.000616169490741,,-0.0005309018281761,,-0.0005536199386807,,-0.0004955381221977,,-0.0004955381221977,
0.07,0.07,2.063052058301895,1.068846120864029e-06,1.4136814440607743,1.4142135623730956,-0.0003129855939554,,-0.0001728118567377,,-0.0004623247832716,,-0.000295854381313,,-0.0004580613031376,,-0.0004580613031376,
0.08,0.09,1.9554125925657573,1.080464013482116e-06,1.4136814440607743,1.4142135623730956,-0.0005159034294263,,-0.0004441775771516,,-0.0004018851644972,,-0.0004854919937118,,-0.000376705816096,,-0.000376705816096,
0.08,0.08,2.072495742279564,1.080464013482116e-06,1.4136814440607743,1.4142135623730956,-0.0003858545522667,,-0.0003811839968515,,-0.0004067221720954,,-0.0003642576803387,,-0.0004066270315223,,-0.0004066270315223,
0.09,0.09,2.0820557153018955,1.092337244399502e-06,1.4136814440607743,1.4142135623730956,-0.0004979320895362,,-0.0006125293114673,,-0.0006079779385788,,-0.0004765042281098,,-0.0005715814369383,,-0.0005715814369383,
