m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.1,0.9,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0023491686278093,-0.0055515384828244,,,,,-0.0021648886106934,-0.0054808127840111,,,,
0.1,0.8,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0020384247166528,-0.0087779002042185,,,,,-0.0022154446598913,-0.008673643540604,,,,
0.1,0.7,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0019687652126466,-0.0072123355983614,,,,,-0.0019889646419669,-0.0071814313385642,,,,
0.1,0.6,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0017907661562002,-0.0072073935465135,,,,,-0.0017935228218962,-0.0070679637487452,,,,
0.1,0.5,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0013991547686315,-0.005465519352756,,,,,-0.0011782636824479,-0.0055216833963748,,,,
0.1,0.4,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0006999510296009,-0.0025768650633404,,,,,-0.0004559646856276,-0.0024104574815096,,,,
0.1,0.3,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0011824032919397,-0.0050053529065542,,,,,-0.0011456306745668,-0.0049537380298329,,,,
0.1,0.2,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0016077801781098,-0.0047119398504286,,,,,-0.0016054029181223,-0.0047570189074275,,,,
0.1,0.1,0.5427901123391375,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0007614214239852,-0.0037948104874789,6.112566380549883e-05,-0.0016409697452186,-0.0016296785955434,-0.0042563844556419,-0.0007082673622634,-0.003509286624334,-0.0013697048388564,-0.0040487167802377,-0.0013697048388564,-0.0040487167802377
0.2,0.9,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0036345082168856,-0.0131104269858687,,,,,-0.003519351890112,-0.0130757546556793,,,,
0.2,0.8,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0034707121144366,-0.0123462129605192,,,,,-0.0031056007642181,-0.0120632830048344,,,,
0.2,0.7,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0033303217854663,-0.013064533094598,,,,,-0.0032761636515382,-0.0128011894398262,,,,
0.2,0.6,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0033832404373575,-0.0103676267670477,,,,,-0.0032623410890666,-0.0102904527085039,,,,
0.2,0.5,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0026884506578536,-0.0096057267776948,,,,,-0.0024091897691829,-0.0096236043672039,,,,
0.2,0.4,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0026348587711214,-0.0097264271263331,,,,,-0.0025218239752018,-0.0097232527474961,,,,
0.2,0.3,0.0363323808127653,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0023654209317955,-0.0070996670097372,-0.1376873316687903,-1.2063808551884507,0.1047641949498429,0.3278157202501994,-0.0024514788512231,-0.0068916390065938,0.1042599364650258,0.32768191351075,0.1042599364650258,0.32768191351075
0.2,0.2,0.5938248334288069,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0029032537824395,-0.0082235570562131,-0.0005063466057333,-0.0033050126385544,-0.0039136024212835,-0.0109107097552317,-0.0027048034215073,-0.0080542432125544,-0.0036415277973211,-0.0109396633757566,-0.0036415277973211,-0.0109396633757566
0.3,0.9,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0053708802466966,-0.0193519702637709,,,,,-0.005275439834485,-0.0191610486259716,,,,
0.3,0.8,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0049898508074933,-0.0182016772666473,,,,,-0.0046269278152652,-0.0182135628308399,,,,
0.3,0.7,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0040302650822997,-0.0182018435726036,,,,,-0.0035666320000377,-0.0180696903110256,,,,
0.3,0.6,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0046738881410111,-0.0185797796079297,,,,,-0.0042633538330116,-0.018440272345898,,,,
0.3,0.5,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0041854168547109,-0.0163179711377504,,,,,-0.0037739192371676,-0.0164558633642014,,,,
0.3,0.4,0.2641068568659838,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0034082158575751,-0.0160321225773422,-0.0146745346394761,-0.0551774783204015,0.0033099873150584,-4.156480113470112e-05,-0.002875467229342,-0.0160108129450085,0.0032846668376687,0.0001131306440545,0.0032846668376687,0.0001131306440545
0.3,0.3,0.655831873165771,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0040115289268176,-0.0151817596397638,-0.0020341483071027,-0.0025950948628764,-0.005371864288245,-0.0212981253422266,-0.0037639352540392,-0.0150311193630367,-0.0049354873149447,-0.0208515365171838,-0.0049354873149447,-0.0208515365171838
0.4,0.9,,1.656711487339245e-06,1.4109559005377446,1.4142135623730956,-0.0078964385657665,-0.0297494203893701,,,,,-0.0073863125363236,-0.0299632235526534,,,,
0.4,0.8,,1.656711487339245e-06,1.4109559005377446,1.4142135623730956,-0.0075018713834085,-0.029309935713092,,,,,-0.0069761311807014,-0.0292928903268271,,,,
0.4,0.7,,1.656711487339245e-06,1.4109559005377446,1.4142135623730956,-0.0067697514041425,-0.0275325472016753,,,,,-0.0061971399530876,-0.0273173411997165,,,,
0.4,0.6,0.1422631898561472,1.656711487339245e-06,1.4109559005377446,1.4142135623730956,-0.0073335335491407,-0.0232203359583465,-0.0439143438201348,-0.1686210081306983,0.0135323431689306,0.027308379529504,-0.0068970945307808,-0.0231817010807632,0.0130570048622911,0.0272761350643461,0.0130570048622911,0.0272761350643461
