m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.6,0.8,2.5341435514937785,2.485067231008867e-06,1.4129256384925348,1.4142135623730956,-0.0054074286487305,,-0.0047415814933442,,-0.0058229339973678,,-0.0041576252618276,,-0.0043969811122861,,-0.0043969811122861,
0.6,0.7,2.771511280216936,2.485067231008867e-06,1.4129256384925348,1.4142135623730956,-0.0055159716487438,,-0.0043490655743898,,-0.0061653085356513,,-0.0044081379469071,,-0.004667301517979,,-0.004667301517979,
0.6,0.6,2.831602647473932,2.485067231008867e-06,1.4129256384925348,1.4142135623730956,-0.0053500096487193,,-0.004148213644756,,-0.0060032091464162,,-0.0042869627526175,,-0.0044996902023294,,-0.0044996902023294,
0.7,0.9,2.260867813191561,3.3134229746784887e-06,1.4129256384925348,1.4142135623730956,-0.0078991836881026,,-0.0076432591880311,,-0.0080643224597111,,-0.00651129191483,,-0.0067343941893889,,-0.0067343941893889,
0.7,0.8,2.9966523786733648,3.3134229746784887e-06,1.4129256384925348,1.4142135623730956,-0.0083675694890804,,-0.0058723496555212,,-0.0090236720715367,,-0.0069208631202772,,-0.0073375130130646,,-0.0073375130130646,
0.7,0.7,3.104445573945072,3.3134229746784887e-06,1.4129256384925348,1.4142135623730956,-0.0073837655220298,,-0.0058482014670418,,-0.0080962942655801,,-0.0060605713717355,,-0.0063235842741185,,-0.0063235842741185,
0.8,0.9,3.1868178261226445,4.970134462017735e-06,1.4129256384925348,1.4142135623730956,-0.0127621355654635,,-0.0090234414426568,,-0.0136637701847495,,-0.0111803355832971,,-0.0115562553258661,,-0.0115562553258661,
0.8,0.8,3.494848010906983,4.970134462017735e-06,1.4129256384925348,1.4142135623730956,-0.0115229409459962,,-0.0082059583006338,,-0.0122880923265979,,-0.0099595117283889,,-0.010117509433571,,-0.010117509433571,
0.9,0.9,4.172702168273062,9.94026892403547e-06,1.4129256384925348,1.4142135623730956,-0.0229403846000222,,-0.0140606728607017,,-0.0240210135189682,,-0.0210451101944071,,-0.021412703398175,,-0.021412703398175,
0.01,0.09,,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-0.0001481502179615,,,,,,-3.76873869820998e-05,,,,,
0.01,0.08,,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-0.0002660021736971,,,,,,-4.540182500480019e-05,,,,,
0.01,0.07,,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-9.10142423268998e-05,,,,,,-1.9242770085700116e-05,,,,,
0.01,0.06,,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-0.0001804155484902,,,,,,-0.0001843105378934,,,,,
0.01,0.05,,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-2.867347000930004e-05,,,,,,-8.428363554859996e-05,,,,,
0.01,0.04,,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-4.0045518294900325e-05,,,,,,-4.914760489330063e-05,,,,,
0.01,0.03,2.0,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-0.0002863854674371,,-9.909024373799986e-05,,-0.0002031957279761,,-0.0001318794005701,,-2.777627600270005e-05,,-2.777627600270005e-05,
0.01,0.02,1.012817910484383,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,-0.0002408359838909,,-0.0021485755777042,,0.0018653525205167,,-9.168279679839988e-05,,0.0013367730407535,,0.0013367730407535,
0.01,0.01,2.00869605896152,1.0040675680843909e-06,1.4129256384925348,1.4142135623730956,9.539921902069992e-05,,3.7651254228699815e-05,,5.3237163710400087e-05,,-6.602759110700164e-06,,-0.0001221170546724,,-0.0001221170546724,
0.02,0.09,,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,-0.0002182208778286,,,,,,-0.0002732825630013,,,,,
0.02,0.08,,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,-6.657542593090007e-05,,,,,,-0.0002874173688633,,,,,
0.02,0.07,,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,4.872236800820004e-05,,,,,,-6.318455407329938e-05,,,,,
0.02,0.06,2.0,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,-0.0002156150974101,,-0.0001998908499301,,-0.0001497349605888,,-6.573629748500044e-06,,-8.337309020690041e-05,,-8.337309020690041e-05,
0.02,0.05,0.5204973909530104,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,-0.0001171068410411,,-0.005897841762943,,0.0057925206518859,,-0.0001180774536392,,0.0046077764916877,,0.0046077764916877,
0.02,0.04,1.0259974685366282,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,-0.0001323766928534,,-0.0020304939095638,,0.0017765125370451,,-0.000203737904683,,0.0011042371045448,,0.0011042371045448,
0.02,0.03,1.5237427937005603,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,-0.0001662919870647,,-0.0007328861736796,,0.0003962219163346,,-0.0001922063225442,,0.0001762721691035,,0.0001762721691035,
0.02,0.02,2.0174923284661896,1.0143131555138237e-06,1.4129256384925348,1.4142135623730956,-0.0001370568896989,,-0.0003006850989022,,-5.0116784396099946e-05,,0.0002199705760255,,0.0001211797034173,,0.0001211797034173,
0.03,0.09,2.0,1.024769992168605e-06,1.4129256384925348,1.4142135623730956,-0.0003978839125203,,-0.000353934199463,,-0.0003663524536647,,-0.0003023048637383,,-0.0002974675775029,,-0.0002974675775029,
0.03,0.08,0.3576838871361288,1.024769992168605e-06,1.4129256384925348,1.4142135623730956,-0.0003052241595665,,-0.0104985350487002,,0.0096293436264418,,-0.0004223718566109,,0.0080642929488154,,0.0080642929488154,
0.03,0.07,0.7026364437979777,1.024769992168605e-06,1.4129256384925348,1.4142135623730956,-2.4520393435699915e-05,,-0.0042148599472085,,0.0038033781200471,,-8.338132924049987e-05,,0.0026965461452701,,0.0026965461452701,
0.03,0.06,1.0395553856952602,1.024769992168605e-06,1.4129256384925348,1.4142135623730956,-0.0002040194021726,,-0.0021813240164918,,0.0018058332356276,,-0.000183799518884,,0.0010286292879678,,0.0010286292879678,
0.03,0.05,1.3713591436011812,1.024769992168605e-06,1.4129256384925348,1.4142135623730956,-0.0001375668708985,,-0.0011906543278993,,0.0007825375139756,,-0.0001449533425624,,0.0004402503265623,,0.0004402503265623,
0.03,0.04,1.699904945865852,1.024769992168605e-06,1.4129256384925348,1.4142135623730956,-0.0003007437390748,,-0.0005881166638368,,3.00877007770998e-05,,-2.0426694767899933e-05,,4.398392696270022e-05,,4.398392696270022e-05,
0.03,0.03,2.0263908777561004,1.024769992168605e-06,1.4129256384925348,1.4142135623730956,-0.0001779403420849,,-0.0001500196778775,,-0.000118278657931,,-0.0001292961178485,,-8.086862468859989e-05,,-8.086862468859989e-05,
0.04,0.09,0.8008675502905084,1.035444679587028e-06,1.4129256384925348,1.4142135623730956,-0.0001910606803776,,-0.0033222201021195,,0.0025125494189363,,-0.0001298529868919,,0.0019011414224235,,0.0019011414224235,
0.04,0.08,1.053509487028801,1.035444679587028e-06,1.4129256384925348,1.4142135623730956,-0.0002492009430585,,-0.0021905186619569,,0.0013824474260506,,-0.0002006214492768,,0.0008930889961564,,0.0008930889961564,
0.04,0.07,1.3023115139533066,1.035444679587028e-06,1.4129256384925348,1.4142135623730956,-0.0002340029335681,,-0.0015433323438752,,0.0007684563592889,,-0.0002333289077934,,0.0002863443729748,,0.0002863443729748,
0.04,0.06,1.5483971619696448,1.035444679587028e-06,1.4129256384925348,1.4142135623730956,-0.0003288516091545,,-0.0008438989532891,,0.0002495958855702,,-0.0002543440616552,,4.655337630209925e-05,,4.655337630209925e-05,
0.04,0.05,1.7925666279664088,1.035444679587028e-06,1.4129256384925348,1.4142135623730956,-0.0002613434883273,,-0.0004537479691555,,5.12332917991e-05,,-0.0001102432975693,,-0.0001488218834254,,-0.0001488218834254,
0.04,0.04,2.035393874228931,1.035444679587028e-06,1.4129256384925348,1.4142135623730956,-0.0002361387179222,,-0.0001657614829068,,-0.0003983966902403,,-0.0002163849946491,,-0.0001661035636459,,-0.0001661035636459,
0.05,0.09,1.2668290103704751,1.0463440972668914e-06,1.4129256384925348,1.4142135623730956,-0.000345956836604,,-0.0014896110880317,,0.0009445303308942,,-0.0001962806336865,,0.0005452973105287,,0.0005452973105287,
0.05,0.08,1.4634566544539025,1.0463440972668914e-06,1.4129256384925348,1.4142135623730956,-0.0003723710592105,,-0.0009556676106928,,0.0005112790115281,,-0.0002228605040775,,8.288758696060015e-05,,8.288758696060015e-05,
0.05,0.07,1.658337114899562,1.0463440972668914e-06,1.4129256384925348,1.4142135623730956,-0.0003831371741517,,-0.0009311044937312,,0.0002084682725404,,-0.0003540982439981,,-4.617969293370036e-05,,-4.617969293370036e-05,
0.05,0.06,1.8519079563875271,1.0463440972668914e-06,1.4129256384925348,1.4142135623730956,-0.0004714981441017,,-0.0007660299650765,,-0.0001763860078207,,-0.000191890742199,,-7.01263017829001e-05,,-7.01263017829001e-05,
0.05,0.05,2.0445035244181744,1.0463440972668914e-06,1.4129256384925348,1.4142135623730956,-0.0002855917658539,,-0.0003531011907928,,-0.0004040225176486,,-0.0001006616414839,,-0.0002664810829237,,-0.0002664810829237,
0.06,0.09,1.5740245831458248,1.0574754174505818e-06,1.4129256384925348,1.4142135623730956,-0.0002928513388647,,-0.0009113692200135,,0.0001946246337955,,-0.0002430133388881,,6.50418371171994e-05,,6.50418371171994e-05,
0.06,0.08,1.734822900015158,1.0574754174505818e-06,1.4129256384925348,1.4142135623730956,-0.000437150703768,,-0.0007962468405544,,7.666531405799929e-06,,-0.0003569081751187,,1.4802259926399372e-05,,1.4802259926399372e-05,
0.06,0.07,1.8946493421047417,1.0574754174505818e-06,1.4129256384925348,1.4142135623730956,-0.000577235246586,,-0.0005586691235305,,-0.0004871830543014,,-0.0002222085109364,,-0.0001688312571684,,-0.0001688312571684,
0.06,0.06,2.05372213180211,1.0574754174505818e-06,1.4129256384925348,1.4142135623730956,-0.0003420130921049,,-0.0002371328005632,,-0.0004809529621312,,-0.000154039368652,,-0.0002381772168509,,-0.0002381772168509,
0.07,0.09,1.7922552867491115,1.068846120864029e-06,1.4129256384925348,1.4142135623730956,-0.0004386026223598,,-0.0008928394827762,,-0.0001224811905529,,-0.0003428797163597,,-0.0001643948005443,,-0.0001643948005443,
0.07,0.08,1.9279563663670487,1.068846120864029e-06,1.4129256384925348,1.4142135623730956,-0.0004016428305242,,-0.0005773568947531,,-0.0002451760028624,,-0.0001751495873378,,-0.0001462455639763,,-0.0001462455639763,
0.07,0.07,2.063052058301895,1.068846120864029e-06,1.4129256384925348,1.4142135623730956,-0.0005419815581087,,-0.0005728373768726,,-0.0004160893103646,,-0.0002960093774174,,-0.0003095645391992,,-0.0003095645391992,
0.08,0.09,1.9554125925657573,1.080464013482116e-06,1.4129256384925348,1.4142135623730956,-0.0007835467404474,,-0.0005975182287458,,-0.000526496821515,,-0.0005033349675111,,-0.0004789516410933,,-0.0004789516410933,
0.08,0.08,2.072495742279564,1.080464013482116e-06,1.4129256384925348,1.4142135623730956,-0.0004812504428416,,-0.0004027228081871,,-0.0005160626386371,,-0.0001668155489012,,-0.0002350924423813,,-0.0002350924423813,
0.09,0.09,2.0820557153018955,1.092337244399502e-06,1.4129256384925348,1.4142135623730956,-0.0005837286383811,,-0.0004406027238792,,-0.0008392476261412,,-0.000488442900553,,-0.0003484405536047,,-0.0003484405536047,
