m,M,delta_suppression,epsilon_suppression,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,8.946242031631923e-07,8.069960856551647,139.88104711199523,119.54886147346863,0.0665132478247841,0.0643562413937538,0.4690647017268744,0.4684661601395719
0.1,0.8,8.946242031631923e-07,7.121991283339271,139.88104711199523,119.54886147346863,0.0757303250504901,0.0788796967196046,0.4727008386336256,0.4704791782279504
0.1,0.7,8.946242031631923e-07,6.177825113937635,139.88104711199523,119.54886147346863,0.0866591426824267,0.0871868226301303,0.4714187394635345,0.4738752370515182
0.1,0.6,8.946242031631923e-07,5.230705692735597,139.88104711199523,119.54886147346863,0.1063122530132478,0.1035659826893939,0.480171237579044,0.4791936062571367
0.1,0.5,8.946242031631923e-07,4.280929803620162,139.88104711199523,119.54886147346863,0.1305118834217534,0.1236312684430345,0.4805008499685641,0.475937259841592
0.1,0.4,8.946242031631923e-07,3.328751625269407,139.88104711199523,119.54886147346863,0.1634192226199959,0.1649081442644574,0.4917761622613351,0.4855329672254071
0.1,0.3,8.946242031631923e-07,2.374390515085868,139.88104711199523,119.54886147346863,0.2230467461991594,0.2295452749173256,0.5094450466279183,0.5268817951350113
0.1,0.2,8.946242031631923e-07,1.4180370928606565,139.88104711199523,119.54886147346863,0.3760743615774776,0.3930923944836515,0.5970128807072871,0.613286691045578
0.1,0.1,8.946242031631923e-07,0.459858051249595,139.88104711199523,119.54886147346863,1.1462707622023969,1.1602225443102707,1.2614846548210747,1.1967488132926525
0.2,0.9,7.952215139228375e-07,4.284565468042477,139.88104711199523,119.54886147346863,0.1265204787211668,0.1269803194975816,0.4772972962432386,0.4750301002054575
0.2,0.8,7.952215139228375e-07,3.1311913858301987,139.88104711199523,119.54886147346863,0.1692331202868875,0.1753508495228217,0.4933124316925642,0.4914962245678913
0.2,0.7,7.952215139228375e-07,2.677825113937636,139.88104711199523,119.54886147346863,0.2009203032472523,0.1958955604724979,0.5087468225542742,0.5009117442849887
0.2,0.6,7.952215139228375e-07,2.230705692735597,139.88104711199523,119.54886147346863,0.254586119754674,0.2450423362901398,0.530013360592275,0.521410609000514
0.2,0.5,7.952215139228375e-07,1.7809298036201613,139.88104711199523,119.54886147346863,0.3059282165751614,0.2995307648025526,0.5577028204494998,0.5338757736572692
0.2,0.4,7.952215139228375e-07,1.3287516252694076,139.88104711199523,119.54886147346863,0.4038992374783183,0.4216730740209475,0.6140045686036613,0.6067570238298661
0.2,0.3,7.952215139228375e-07,0.8743905150858681,139.88104711199523,119.54886147346863,0.6312596349911432,0.6136760603675807,0.7493107905141142,0.7465258887011269
0.2,0.2,7.952215139228375e-07,0.4180370928606561,139.88104711199523,119.54886147346863,1.2580590373234413,1.3451396728086953,1.3389102373950033,1.3996685292055548
0.3,0.9,6.958188246824828e-07,3.2806469044451063,139.88104711199523,119.54886147346863,0.1662052525921295,0.1652955381190128,0.485840474303098,0.4961407687854397
0.3,0.8,6.958188246824828e-07,1.929887714963421,139.88104711199523,119.54886147346863,0.2714504911078259,0.2746100860163474,0.5453003261811594,0.5369937658303131
0.3,0.7,6.958188246824828e-07,1.5192287736285803,139.88104711199523,119.54886147346863,0.3716677026298466,0.3551413583849601,0.5792590736073895,0.5808158363116295
0.3,0.6,6.958188246824828e-07,1.2307056927355975,139.88104711199523,119.54886147346863,0.4273671308807342,0.4384681684011136,0.6324134141411025,0.6197699116969524
0.3,0.5,6.958188246824828e-07,0.9475964702868284,139.88104711199523,119.54886147346863,0.5675428181290483,0.5546638873916241,0.7174490417529406,0.7130078732086127
0.3,0.4,6.958188246824828e-07,0.6620849586027407,139.88104711199523,119.54886147346863,0.8332071861073508,0.8136187109125298,0.973435290050348,0.8919782791485303
0.3,0.3,6.958188246824828e-07,0.3743905150858683,139.88104711199523,119.54886147346863,1.450908232237764,1.449763187896706,1.52214414272746,1.520359540919633
0.4,0.9,5.964161354421282e-07,2.7046149070688505,139.88104711199523,119.54886147346863,0.1962036288054915,0.2022924079419303,0.4915243225999677,0.4982682291212849
0.4,0.8,5.964161354421282e-07,1.3625307643525733,139.88104711199523,119.54886147346863,0.4002680530816386,0.3982274631116064,0.6099087200104731,0.5890111775586515
0.4,0.7,5.964161354421282e-07,0.97242167237925,139.88104711199523,119.54886147346863,0.5831696640974371,0.562626251971456,0.7344894449101141,0.715496323643547
0.4,0.6,5.964161354421282e-07,0.7354847533049613,139.88104711199523,119.54886147346863,0.734467793008585,0.747659458383457,0.845344658796403,0.8780670493301848
0.4,0.5,5.964161354421282e-07,0.5309298036201614,139.88104711199523,119.54886147346863,1.0318464774458334,1.0181964016413168,1.12975495980094,1.1198372106967005
