m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.1,0.9,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0057914195138848,-0.0162349724313837,,,,,-0.0057404798293336,-0.0162620122499058,,,,
0.1,0.8,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0043347325837857,-0.0185658575079216,,,,,-0.0043630936217431,-0.0185721874194619,,,,
0.1,0.7,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0043778908755351,-0.0212792971855143,,,,,-0.0044538763797498,-0.0212417870471326,,,,
0.1,0.6,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0038420509835032,-0.0144934073578242,,,,,-0.0038606489281809,-0.0144843000143782,,,,
0.1,0.5,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0045640296723316,-0.011541687828595,,,,,-0.0045426401101494,-0.0115273954012851,,,,
0.1,0.4,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0035143830791028,-0.0146561022882031,,,,,-0.0034608616939598,-0.0146574928240759,,,,
0.1,0.3,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0025768434938315,-0.0110748510713538,,,,,-0.0025845599296769,-0.0110705545924948,,,,
0.1,0.2,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0023109119009929,-0.0080787472152872,,,,,-0.0022520659923929,-0.0080580021579175,,,,
0.1,0.1,0.2742805138243148,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,-0.0020792838377254,-0.0094077203570012,7.616181032879879e-05,-0.0013208917108122,-0.0036606527900052,-0.0149717065414625,-0.0020617346397036,-0.0094353780103798,-0.0036627307367539,-0.0149812366719754,-0.0036627307367539,-0.0149812366719754
0.2,0.9,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.0074031075181987,-0.0390994300130107,,,,,-0.0073468071895261,-0.0390908657712673,,,,
0.2,0.8,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.0065218622581893,-0.028916918785988,,,,,-0.0064811293899489,-0.0289197681351272,,,,
0.2,0.7,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.0111544515151714,-0.0223913402046382,,,,,-0.0111572649201821,-0.022419773459033,,,,
0.2,0.6,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.006735095824428,-0.027663945555565,,,,,-0.0067416891109961,-0.0276825126443115,,,,
0.2,0.5,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.006401786633127,-0.0256462953548281,,,,,-0.0064327115730258,-0.025622081124864,,,,
0.2,0.4,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.0050477501837926,-0.0205602041262754,,,,,-0.0049982682477572,-0.0205740227758507,,,,
0.2,0.3,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.0061088903828707,-0.0229839179670891,,,,,-0.0061286483308247,-0.0229651742663268,,,,
0.2,0.2,0.3038248963012889,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,-0.0054456261449926,-0.0169646050191673,-0.0004838526154049,0.0040654201183387,-0.0089471594211348,-0.0296123581820619,-0.0054188131684455,-0.0169885412641472,-0.0089461297401108,-0.0296339768721334,-0.0089461297401108,-0.0296339768721334
0.3,0.9,,1.420038417719353e-06,1.4136814440607743,1.4142135623730956,-0.0102332738117995,-0.0442955383320878,,,,,-0.0102301083937991,-0.0442767044711241,,,,
0.3,0.8,,1.420038417719353e-06,1.4136814440607743,1.4142135623730956,-0.0120213211830332,-0.0426366586578119,,,,,-0.0120121484529509,-0.0426369485758095,,,,
