m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0174721905411936,0.0692659520065882,0.0178599943353146,0.06939911266787
0.1,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0168350904682933,0.0669855262698092,0.0170368875451822,0.0670849961309154
0.1,0.7,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0179018950719065,0.0652097372894532,0.0182198282425734,0.0651913081594066
0.1,0.6,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0174792829909269,0.06890257592852,0.0176344116613323,0.0689627292142582
0.1,0.5,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0173271131208586,0.0667117921963499,0.0175365344798461,0.066997883197884
0.1,0.4,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0165223601385798,0.0676381756174362,0.0169035914184398,0.0676867346422181
0.1,0.3,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.017504243749947,0.0640314604404398,0.0177845392683072,0.0639996274879107
0.1,0.2,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0163989426767286,0.0695062216129303,0.0166202083536601,0.0695297698036906
0.1,0.1,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0166446465450972,0.0680104764254739,0.0171064902338747,0.0680196964747604
0.2,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0169955988131846,0.0673058852868947,0.0172339977815513,0.0673549406215987
0.2,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0170276706666689,0.0681077971700529,0.0173340044094986,0.0681621643643856
0.2,0.7,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0170056470274104,0.0672250104547981,0.0174123269309983,0.067229530162147
0.2,0.6,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0167367354750222,0.0705538992393,0.0171603168087383,0.0704975457890267
0.2,0.5,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0171295109052245,0.0680822254754313,0.0174819426440684,0.0679479757045131
0.2,0.4,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0175636478237117,0.0681160005048552,0.0180212998308721,0.0681897575448753
0.2,0.3,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0178813578840478,0.0675253823357185,0.0181559456385662,0.0675531890087636
0.2,0.2,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0172527127066792,0.0636624599135998,0.0175865614358745,0.0636558483813514
0.3,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0181768878544193,0.0677340367577876,0.0185522530510677,0.0677265579914265
0.3,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0174940363647164,0.0664361282001798,0.0177591471395137,0.0666697278834566
0.3,0.7,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0166224140993303,0.0689813971314715,0.0171426656764948,0.0688786040727781
0.3,0.6,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0173607097898307,0.0643999705419055,0.0175294902785774,0.0644658543899103
0.3,0.5,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.017799809051546,0.0661087394477318,0.0179834941573538,0.0663371823267196
0.3,0.4,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0162155960580995,0.0664914098658408,0.0164778794979794,0.0666396668831933
0.3,0.3,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0187407269162442,0.0666906485722245,0.0188219343375567,0.0667304651412439
0.4,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0180926887571845,0.0681267258120165,0.0185115325270388,0.0681431687489192
0.4,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0174266634404764,0.0687489699125619,0.01762509505372,0.0687132625252038
0.4,0.7,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0174164062298309,0.0661436180544585,0.0177408376836202,0.0663361129647239
0.4,0.6,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0166918064382249,0.0676537337686519,0.017035800963051,0.0677920783669956
0.4,0.5,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0165821277908828,0.0650014259889614,0.0169060163149348,0.065191113806946
0.4,0.4,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0168147411697737,0.065879975454548,0.0169865308841142,0.0657333073743974
0.5,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0172606428322267,0.0683544643137964,0.0174044666306995,0.0682554797204755
0.5,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0173754968651317,0.068395145557504,0.0175519620940446,0.0684567409435708
0.5,0.7,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.017000096092798,0.0663837536554833,0.0173150922937766,0.0665244903599319
0.5,0.6,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0173820501842641,0.0655574887616674,0.0176173848097306,0.0657922673893472
0.5,0.5,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0169682684607654,0.068953860306495,0.0172833972690508,0.0691037160383452
0.6,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0168919237919763,0.0700581007063038,0.0172226140338529,0.070102336811304
0.6,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0176738402946481,0.0657051031000803,0.0182285567373746,0.0659007835861352
0.6,0.7,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0167748919692078,0.0643689515346459,0.0171710525101253,0.0644132753185352
0.6,0.6,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0171050074366776,0.070580988720824,0.0175361485288852,0.0706904176406021
0.7,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0170925093733269,0.0670844925063343,0.0174665338654631,0.0669288298909967
0.7,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0175522474633526,0.0703811953251611,0.0177983884545551,0.0703164140719835
0.7,0.7,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0173865613596706,0.0691861762450479,0.0176778742186352,0.0694602218364289
0.8,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0161531119477637,0.0644152075479442,0.0165886831099106,0.0643742081025153
0.8,0.8,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0174149540418212,0.0674848096295561,0.0175752709693333,0.067729480680968
0.9,0.9,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.016756751956047,0.0650626659952703,0.0170270805823932,0.0651636053188151
0.01,0.09,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0168202581444271,0.0676714486148164,0.0171011811284845,0.0679542707787864
0.01,0.08,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0163370345014346,0.0683477715034746,0.0166172169677237,0.0685541284955452
0.01,0.07,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0171591860465329,0.0664428674439854,0.0174737426854658,0.0664490124243043
0.01,0.06,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0171527131913047,0.0630535953580743,0.0174950502491299,0.0632467090154971
0.01,0.05,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0168224296044712,0.0663981656345167,0.0172048894485902,0.0666090546394202
0.01,0.04,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.016363024096889,0.0663674507148116,0.0166856141677492,0.066153824807389
0.01,0.03,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0169171146355766,0.0714349908440138,0.01728338147971,0.0715565166216489
0.01,0.02,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0167351029336021,0.0678542800530159,0.0171569674772452,0.0679119096554443
0.01,0.01,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0172357101343956,0.0688562226015341,0.0175761729152249,0.0687762246289695
0.02,0.09,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0172614041032996,0.0668881201894851,0.0175595872780247,0.0669578288880112
0.02,0.08,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.017176509066912,0.0666579890504574,0.0172595991858904,0.0667286863722013
0.02,0.07,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0170827975626843,0.0682817134187423,0.0174087457152947,0.0685163533614874
0.02,0.06,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0167080829999011,0.0670794455386852,0.0171162556395517,0.0670755024842399
0.02,0.05,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.016842507487714,0.0701978986390696,0.0172392406477283,0.0702845833903211
0.02,0.04,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0174899360246697,0.0656038956358159,0.0175695564499881,0.0656716046305517
0.02,0.03,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.0166449165205376,0.0661573410557129,0.0169897031460768,0.0661865490013061
0.02,0.02,0.25,9.940268924035471e-07,1.4129256384925348,1.4142135623730956,0.01757456766772,0.0688370410689115,0.017793742143473,0.0689849221263487
