m,M,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,139.88104711199523,119.54886147346863,0.7425394116150894,0.7087199729841149,0.8808088007944002,0.8142490601793775
0.1,0.8,139.88104711199523,119.54886147346863,0.7428441872035203,0.7762352976498625,0.8616245594923087,0.8985586938275488
0.1,0.7,139.88104711199523,119.54886147346863,0.7303606395025551,0.7333038852720158,0.8407202761069551,0.8602764829770387
0.1,0.6,139.88104711199523,119.54886147346863,0.7169723059175089,0.689194362590654,0.8423613893039271,0.8145412822220129
0.1,0.5,139.88104711199523,119.54886147346863,0.6856848196317478,0.6743297109686447,0.7943634820417141,0.8054030321584398
0.1,0.4,139.88104711199523,119.54886147346863,0.6743151227638495,0.6795366093087477,0.8052406968469392,0.7871806497598987
0.1,0.3,139.88104711199523,119.54886147346863,0.6467642320481264,0.6485707434292365,0.792649867008975,0.7640710776721003
0.1,0.2,139.88104711199523,119.54886147346863,0.6339007247267598,0.6514839736330766,0.7503531106740207,0.7926105581768619
0.1,0.1,139.88104711199523,119.54886147346863,0.6144739767456517,0.61203977087137,0.7791680609725388,0.7334309904362291
0.2,0.9,139.88104711199523,119.54886147346863,0.8429565120481748,0.8806658040233344,0.945803752799346,0.9819493521935708
0.2,0.8,139.88104711199523,119.54886147346863,0.8261472468926229,0.7980958485848234,0.9234708651060414,0.9023187520325378
0.2,0.7,139.88104711199523,119.54886147346863,0.8092081404824378,0.8014486274237765,0.9336039635642222,0.8942290310629919
0.2,0.6,139.88104711199523,119.54886147346863,0.7693113798479672,0.8227502758409034,0.8981297117690351,0.9224361478564082
0.2,0.5,139.88104711199523,119.54886147346863,0.770891875910007,0.7601796910890236,0.8907898091780676,0.8739282837908261
0.2,0.4,139.88104711199523,119.54886147346863,0.7651679012445911,0.7482894434451387,0.8793489489040808,0.8677434500315634
0.2,0.3,139.88104711199523,119.54886147346863,0.7359892654524213,0.7415418155474507,0.8635149713816918,0.8496931161561456
0.2,0.2,139.88104711199523,119.54886147346863,0.7347041314131154,0.730580766788832,0.8613099360652666,0.8670400072546166
0.3,0.9,139.88104711199523,119.54886147346863,0.9688325833238272,1.022153495865556,1.0596537712683725,1.0985612023952571
0.3,0.8,139.88104711199523,119.54886147346863,0.9576679024659284,0.9605123997256688,1.0497333358774683,1.0355196942094334
0.3,0.7,139.88104711199523,119.54886147346863,0.9264876247774618,0.9572796365156871,1.0136202773958454,1.028102661996012
0.3,0.6,139.88104711199523,119.54886147346863,0.9105073921405265,0.9018350862021636,0.9820265553042912,0.9720828044354356
0.3,0.5,139.88104711199523,119.54886147346863,0.8835992427457856,0.8764566100608444,0.976057951342656,0.9759915123456322
0.3,0.4,139.88104711199523,119.54886147346863,0.8212467193362288,0.8660261702946136,0.9452757043160752,0.9788262639321692
0.3,0.3,139.88104711199523,119.54886147346863,0.8960868188647092,0.8743242764690453,0.9693360825773908,0.9777363568352064
0.4,0.9,139.88104711199523,119.54886147346863,1.1690928869164203,1.1084821957641036,1.2418902828379472,1.16750897179863
0.4,0.8,139.88104711199523,119.54886147346863,1.107160098634452,1.1122185898161097,1.2063760926083915,1.1913285674694316
0.4,0.7,139.88104711199523,119.54886147346863,1.0661614382542444,1.0729622132842886,1.1487030508936842,1.147009254174853
0.4,0.6,139.88104711199523,119.54886147346863,1.0481677181541522,1.0507876343451366,1.1402107149838885,1.1466799474664926
0.4,0.5,139.88104711199523,119.54886147346863,1.0373165421008683,1.0143206896493078,1.1184570866539156,1.0869572730990056
0.4,0.4,139.88104711199523,119.54886147346863,1.006091318379711,1.0165347276554892,1.0882266893507897,1.0897845454103994
0.5,0.9,139.88104711199523,119.54886147346863,1.332959507342976,1.3828824110478903,1.3966502726482608,1.4501283250636383
0.5,0.8,139.88104711199523,119.54886147346863,1.317003860195236,1.335112472327137,1.400612582560096,1.4024284083078216
0.5,0.7,139.88104711199523,119.54886147346863,1.2424788609656303,1.276399305244554,1.3008140678944669,1.3344708698402163
0.5,0.6,139.88104711199523,119.54886147346863,1.2209841573635465,1.3115890198816609,1.3022678258380398,1.3782335347931662
0.5,0.5,139.88104711199523,119.54886147346863,1.2020603753442902,1.1811819100067078,1.2673122959248653,1.2411371477293742
0.6,0.9,139.88104711199523,119.54886147346863,1.635126975025546,1.6735916091068093,1.6871428314057728,1.7069443587178676
0.6,0.8,139.88104711199523,119.54886147346863,1.5802446324373534,1.6003057987303304,1.6577375320024914,1.658877885494681
0.6,0.7,139.88104711199523,119.54886147346863,1.478536077892435,1.568161659917815,1.5654749350429598,1.628396141386887
0.6,0.6,139.88104711199523,119.54886147346863,1.5736859095039977,1.5574968193023746,1.6241296687599844,1.6174650931304746
0.7,0.9,139.88104711199523,119.54886147346863,2.2310690368713626,2.166953694121827,2.272632597181861,2.2307567365874204
0.7,0.8,139.88104711199523,119.54886147346863,2.140376506726901,2.0615573048846816,2.180440947000244,2.1065419239596546
0.7,0.7,139.88104711199523,119.54886147346863,1.8733262621716176,1.9956096429853227,1.9291772566676777,2.041540414970203
0.8,0.9,139.88104711199523,119.54886147346863,3.2498033676024773,2.878354513392158,3.2869179281160177,2.914867844384053
0.8,0.8,139.88104711199523,119.54886147346863,2.870320774165154,2.8911912321065136,2.90353714705761,2.922880711286575
0.9,0.9,139.88104711199523,119.54886147346863,5.280413885501265,5.709990300813525,5.280654449966471,5.713843407127402
0.01,0.09,139.88104711199523,119.54886147346863,0.5645623799681869,0.5590640731846883,0.7089341318297474,0.6993661522786083
0.01,0.08,139.88104711199523,119.54886147346863,0.5668320014021506,0.55157421255395,0.7225490820451582,0.7113391274082844
0.01,0.07,139.88104711199523,119.54886147346863,0.561895503744422,0.5588478895543157,0.7102627858903986,0.6895058820925322
0.01,0.06,139.88104711199523,119.54886147346863,0.5617894286494727,0.5518801263881565,0.7113558904449828,0.7023049054693952
0.01,0.05,139.88104711199523,119.54886147346863,0.5472505373212648,0.5605376622183368,0.6908149892378349,0.7147333712100427
0.01,0.04,139.88104711199523,119.54886147346863,0.5551562422000283,0.5514907649671587,0.7135925162283999,0.6914198922552005
0.01,0.03,139.88104711199523,119.54886147346863,0.5609650277428535,0.5190374876979548,0.7173591863302193,0.6918398708849206
0.01,0.02,139.88104711199523,119.54886147346863,0.5619380778325876,0.5753982901288854,0.7096201476949209,0.7051984076019246
0.01,0.01,139.88104711199523,119.54886147346863,0.5531773420171701,0.5903663601389058,0.6837226591035269,0.7506780265230887
0.02,0.09,139.88104711199523,119.54886147346863,0.5558890892084973,0.5686029541839006,0.6989150511790646,0.7202461296304569
0.02,0.08,139.88104711199523,119.54886147346863,0.5838377887763285,0.586866086197611,0.7459290599949823,0.7234422622501343
0.02,0.07,139.88104711199523,119.54886147346863,0.5855593808163257,0.5635698368252267,0.7380778519040764,0.736451770984391
0.02,0.06,139.88104711199523,119.54886147346863,0.5480006088078008,0.5552851956358013,0.6860911940985689,0.6731244541360452
0.02,0.05,139.88104711199523,119.54886147346863,0.5715562201437044,0.5743863222101663,0.7105254712986006,0.7175505583608459
0.02,0.04,139.88104711199523,119.54886147346863,0.5533008195747159,0.5602135970736433,0.6943280250143702,0.6971902649252635
0.02,0.03,139.88104711199523,119.54886147346863,0.5611428638511393,0.561112540198881,0.7222835047043369,0.7056483083710163
0.02,0.02,139.88104711199523,119.54886147346863,0.5499929048047644,0.5588486950904484,0.7090681809946514,0.6989612567430059
0.03,0.09,139.88104711199523,119.54886147346863,0.6148121198690017,0.5783627994706093,0.7455668532516248,0.7136335698952965
0.03,0.08,139.88104711199523,119.54886147346863,0.5585631166978035,0.5884133618430469,0.7024673557559561,0.7284324040260951
0.03,0.07,139.88104711199523,119.54886147346863,0.5668345674402401,0.5603891038807346,0.7279118754104501,0.6994162630582098
0.03,0.06,139.88104711199523,119.54886147346863,0.5662761778944925,0.5705707373582718,0.7156452624846679,0.7131186565271657
0.03,0.05,139.88104711199523,119.54886147346863,0.5574227401356683,0.6046664668500202,0.7121943126009821,0.7681587403180838
0.03,0.04,139.88104711199523,119.54886147346863,0.5807095125276726,0.5715893982074762,0.7450299968335885,0.7188759895441317
0.03,0.03,139.88104711199523,119.54886147346863,0.5840993443946062,0.5935144013578374,0.7457957753538927,0.730945865550962
0.04,0.09,139.88104711199523,119.54886147346863,0.6047858323872892,0.6012107220109617,0.7655031793215337,0.7468168014105158
0.04,0.08,139.88104711199523,119.54886147346863,0.5882627824824567,0.5581764965632929,0.7332535803101825,0.7149280012692121
0.04,0.07,139.88104711199523,119.54886147346863,0.5584162792791411,0.5727984505510253,0.6965084975935549,0.7070569904958423
0.04,0.06,139.88104711199523,119.54886147346863,0.5562412244265886,0.5705608350102989,0.6993936994214277,0.7063733186808449
0.04,0.05,139.88104711199523,119.54886147346863,0.5699269000306153,0.5704533483497899,0.7264374554703003,0.7179518474090425
0.04,0.04,139.88104711199523,119.54886147346863,0.5819720844771643,0.5721563735286742,0.7049318025018682,0.718085228706171
0.05,0.09,139.88104711199523,119.54886147346863,0.5730585905345804,0.5890269567137486,0.7161023479491433,0.7392353576178132
0.05,0.08,139.88104711199523,119.54886147346863,0.5842565731690895,0.5801975114666662,0.7319431335417887,0.7364674025898447
0.05,0.07,139.88104711199523,119.54886147346863,0.5760077259955712,0.5968678553864367,0.7164315774816604,0.7275186885060521
0.05,0.06,139.88104711199523,119.54886147346863,0.5925367242216838,0.6061004893342437,0.7465889733709108,0.7336916330485415
0.05,0.05,139.88104711199523,119.54886147346863,0.5955034274610328,0.5946117780223059,0.7279248551166397,0.71501039727546
0.06,0.09,139.88104711199523,119.54886147346863,0.607768094503414,0.5798933138526644,0.7469030756802493,0.7245415344068854
0.06,0.08,139.88104711199523,119.54886147346863,0.6156790866761599,0.5722450861645604,0.7601923328236575,0.7146634355718415
0.06,0.07,139.88104711199523,119.54886147346863,0.5870590134269423,0.6086055879421333,0.7287185188732176,0.7483409284551703
0.06,0.06,139.88104711199523,119.54886147346863,0.589744801480336,0.5929778385271549,0.7372238907785572,0.7322183006557472
0.07,0.09,139.88104711199523,119.54886147346863,0.6065431965880268,0.6051517531423293,0.7555256341297015,0.7333552310568311
0.07,0.08,139.88104711199523,119.54886147346863,0.6113616045059898,0.6112878066433937,0.7488498080453412,0.7485448294179682
0.07,0.07,139.88104711199523,119.54886147346863,0.6050596789791246,0.5933505888542073,0.7237264849692088,0.7531983557400316
0.08,0.09,139.88104711199523,119.54886147346863,0.6313449829264755,0.6117264269522031,0.7453762989149251,0.7617688301010996
0.08,0.08,139.88104711199523,119.54886147346863,0.6065777665399821,0.6298142615237401,0.741740972613592,0.7470650944439194
0.09,0.09,139.88104711199523,119.54886147346863,0.6394018089208657,0.5840622740478295,0.7649283286915582,0.6932879922137293
