m,M,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,29.98863946279608,19.99252311267068,0.4686753017867635,0.4579914326473349,0.4685523484907186,0.4582250600521324
0.1,0.8,29.98863946279608,19.99252311267068,0.4832539347582943,0.4752839397730024,0.4835883047211977,0.4751369206736608
0.1,0.7,29.98863946279608,19.99252311267068,0.4932983336458845,0.4891654697754056,0.4937781152088931,0.4893736655993297
0.1,0.6,29.98863946279608,19.99252311267068,0.4749320243401145,0.490828631817868,0.475306746311206,0.490138356655225
0.1,0.5,29.98863946279608,19.99252311267068,0.4871363546294771,0.4863098243390655,0.4870622756958034,0.4856870872511691
0.1,0.4,29.98863946279608,19.99252311267068,0.4938682132107668,0.4602255139334181,0.4941529883783722,0.4593405169070051
0.1,0.3,29.98863946279608,19.99252311267068,0.4989434329868055,0.4987028933848203,0.4989233477004809,0.4983562342083312
0.1,0.2,29.98863946279608,19.99252311267068,0.4944087739907257,0.4701963569282162,0.4946609973364456,0.4694762105485383
0.1,0.1,29.98863946279608,19.99252311267068,0.5046135140232182,0.4805483618864099,0.5045832061884293,0.4801170992604339
0.2,0.9,29.98863946279608,19.99252311267068,0.5022049336465206,0.4726322017535234,0.5022673283624423,0.4719627564917155
0.2,0.8,29.98863946279608,19.99252311267068,0.4951870895798324,0.4865468810892469,0.4947571004702116,0.4863327265741313
0.2,0.7,29.98863946279608,19.99252311267068,0.4691685701767213,0.4641810140558697,0.4692271901358066,0.4641828191517762
0.2,0.6,29.98863946279608,19.99252311267068,0.4666372559117506,0.4621773287784555,0.4665613746454086,0.4622262084100648
0.2,0.5,29.98863946279608,19.99252311267068,0.4858697843329398,0.4945602252467097,0.4863424180698844,0.4947226991465215
0.2,0.4,29.98863946279608,19.99252311267068,0.4900863759632775,0.4745823012202245,0.4894976128757637,0.4750015410202571
0.2,0.3,29.98863946279608,19.99252311267068,0.4630617879374149,0.4948463383961613,0.4633363609708567,0.4938666341790865
0.2,0.2,29.98863946279608,19.99252311267068,0.4705152425858284,0.5069531703392285,0.4697581454517902,0.5074983009145152
0.3,0.9,29.98863946279608,19.99252311267068,0.493647046429161,0.481291773038796,0.4934942916628148,0.4815213389212895
