m,M,delta_suppression,epsilon_suppression,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,8.946242031631923e-07,8.069960856551647,29.98863946279608,19.99252311267068,0.0146678638659191,0.014747527744058,0.0193298564972949,0.019236956128645
0.1,0.8,8.946242031631923e-07,7.121991283339271,29.98863946279608,19.99252311267068,0.0164745434795472,0.0165411521356131,0.0207859335997484,0.0205303342217967
0.1,0.7,8.946242031631923e-07,6.177825113937635,29.98863946279608,19.99252311267068,0.0196073081887955,0.0203926875169131,0.0233212636360614,0.0238026086291144
0.1,0.6,8.946242031631923e-07,5.230705692735597,29.98863946279608,19.99252311267068,0.0227167096567617,0.0234946953301521,0.0260186993343651,0.0270006109437712
0.1,0.5,8.946242031631923e-07,4.280929803620162,29.98863946279608,19.99252311267068,0.0277340635011761,0.0282539588892091,0.0305602472173305,0.0311501444943101
0.1,0.4,8.946242031631923e-07,3.328751625269407,29.98863946279608,19.99252311267068,0.0363761000727182,0.0368100621139579,0.0386999521661056,0.0390598015077174
0.1,0.3,8.946242031631923e-07,2.374390515085868,29.98863946279608,19.99252311267068,0.0501585578073808,0.0506369123020941,0.0510818256487062,0.0519868375747869
0.1,0.2,8.946242031631923e-07,1.4180370928606565,29.98863946279608,19.99252311267068,0.0887790952139788,0.083090066912905,0.0900292727874862,0.0836264273981582
0.1,0.1,8.946242031631923e-07,0.459858051249595,29.98863946279608,19.99252311267068,0.2537532041736953,0.248538909857384,0.2543626879578429,0.2479754483076262
0.2,0.9,7.952215139228375e-07,4.284565468042477,29.98863946279608,19.99252311267068,0.0266033600565115,0.028539077950665,0.029045421755796,0.0310357490176586
0.2,0.8,7.952215139228375e-07,3.1311913858301987,29.98863946279608,19.99252311267068,0.038780403021815,0.0373271966883311,0.0407524207729494,0.0396958694713809
0.2,0.7,7.952215139228375e-07,2.677825113937636,29.98863946279608,19.99252311267068,0.0462086569746067,0.0448403665938787,0.0482069372103857,0.0459437013061315
0.2,0.6,7.952215139228375e-07,2.230705692735597,29.98863946279608,19.99252311267068,0.0580408762317558,0.0505717457461036,0.0598459111520539,0.0515144408318083
0.2,0.5,7.952215139228375e-07,1.7809298036201613,29.98863946279608,19.99252311267068,0.0666926620156078,0.0681475548059014,0.0685013189960075,0.0693717645863547
0.2,0.4,7.952215139228375e-07,1.3287516252694076,29.98863946279608,19.99252311267068,0.0868865534156894,0.0951555091839697,0.0879281047578384,0.0963275047956534
0.2,0.3,7.952215139228375e-07,0.8743905150858681,29.98863946279608,19.99252311267068,0.1374579230110692,0.1381860463243948,0.1377195177858268,0.1386854077698699
0.2,0.2,7.952215139228375e-07,0.4180370928606561,29.98863946279608,19.99252311267068,0.2845747518917731,0.2912383885675434,0.2854023739967636,0.2916532866342665
0.3,0.9,6.958188246824828e-07,3.2806469044451063,29.98863946279608,19.99252311267068,0.0363153175233845,0.0361869508057277,0.0386334296126845,0.0384368415878178
0.3,0.8,6.958188246824828e-07,1.929887714963421,29.98863946279608,19.99252311267068,0.062454309906027,0.0629011195859713,0.063198962616991,0.0644345124805431
0.3,0.7,6.958188246824828e-07,1.5192287736285803,29.98863946279608,19.99252311267068,0.07694883260179,0.074370400313321,0.0777841424217462,0.0756829647856726
0.3,0.6,6.958188246824828e-07,1.2307056927355975,29.98863946279608,19.99252311267068,0.0965605083968555,0.0982241743315655,0.0975783162539087,0.0984321723116706
0.3,0.5,6.958188246824828e-07,0.9475964702868284,29.98863946279608,19.99252311267068,0.129172047280486,0.1265969340520036,0.1290320950816815,0.1279024528261851
0.3,0.4,6.958188246824828e-07,0.6620849586027407,29.98863946279608,19.99252311267068,0.1757517908577125,0.1943830562079861,0.1762970265976943,0.194976315861839
0.3,0.3,6.958188246824828e-07,0.3743905150858683,29.98863946279608,19.99252311267068,0.3177580884081741,0.3169696752901736,0.3179482912059845,0.3168568910777997
0.4,0.9,5.964161354421282e-07,2.7046149070688505,29.98863946279608,19.99252311267068,0.0423825349069405,0.0448789519168319,0.0439571852137756,0.0466228072067929
0.4,0.8,5.964161354421282e-07,1.3625307643525733,29.98863946279608,19.99252311267068,0.0917098610393903,0.0880187802603804,0.0924763202854718,0.0890793226240651
0.4,0.7,5.964161354421282e-07,0.97242167237925,29.98863946279608,19.99252311267068,0.1206520864940338,0.1221145431404684,0.1219331785222999,0.1220315004404977
0.4,0.6,5.964161354421282e-07,0.7354847533049613,29.98863946279608,19.99252311267068,0.1563477224693732,0.1572886801146541,0.1558350861593409,0.1574251122968633
0.4,0.5,5.964161354421282e-07,0.5309298036201614,29.98863946279608,19.99252311267068,0.2246630418384182,0.23074141118014,0.2256757569329326,0.2312969360370021
0.4,0.4,5.964161354421282e-07,0.3287516252694073,29.98863946279608,19.99252311267068,0.3600173847926733,0.3624499350312077,0.3602111455707317,0.3622255301569105
0.5,0.9,4.970134462017736e-07,2.177825113937637,29.98863946279608,19.99252311267068,0.0545391674310684,0.0562062909058677,0.0554165502842832,0.0572009653014256
0.5,0.8,4.970134462017736e-07,0.9886300258909754,29.98863946279608,19.99252311267068,0.12391337969428,0.1197873998940727,0.1245233111386898,0.1203034234415544
