m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0035104131133921,,0.0040593879516927,
0.1,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0033905645107713,,0.003892746045146,
0.1,0.7,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0032647031726365,,0.0037881173924054,
0.1,0.6,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0032085968252613,,0.0038987576974974,
0.1,0.5,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0032359387546301,,0.003835720982042,
0.1,0.4,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0029022084185117,,0.0036730703696552,
0.1,0.3,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0029562982078129,,0.0036178910417412,
0.1,0.2,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0029700457829602,,0.0035934917955118,
0.1,0.1,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0028860138141482,,0.0035683633493715,
0.2,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0038546958554198,,0.0044248532113886,
0.2,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.00410325540477,,0.0045699675856859,
0.2,0.7,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.003990610835051,,0.0044878338580576,
0.2,0.6,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0039067058796142,,0.0043487940043692,
0.2,0.5,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0038161479979158,,0.0043279924736055,
0.2,0.4,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0036413950360958,,0.0042245357092917,
0.2,0.3,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0036027967550156,,0.0041666366841129,
0.2,0.2,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0035307698850327,,0.0041500992983983,
0.3,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0047382172069179,,0.0051770383415673,
0.3,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.004737849543471,,0.0052975030935833,
0.3,0.7,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0046107083917353,,0.0049975430607992,
0.3,0.6,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0044699483824434,,0.0048434146339518,
0.3,0.5,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0042685440299507,,0.0048004011218725,
0.3,0.4,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0044623670615232,,0.0049459645869821,
0.3,0.3,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.003999235446744,,0.0045766826300377,
0.4,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0056736856133526,,0.0060124791916546,
0.4,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0055292951641378,,0.0057680255947239,
0.4,0.7,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0053611841564486,,0.0057665304285469,
0.4,0.6,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0050846769291627,,0.0055170180252333,
0.4,0.5,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0049607615465038,,0.0053645782674647,
0.4,0.4,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0048187526803906,,0.0052148939788786,
0.5,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0068042196557061,,0.0070978848553661,
0.5,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0065375285575382,,0.0068996768803921,
0.5,0.7,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0065137456176161,,0.0067987921247311,
0.5,0.6,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0065240617392267,,0.0068685907614827,
0.5,0.5,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.00593532086001,,0.0062265429234704,
0.6,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.008177458915529,,0.0084691814170918,
0.6,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.00783955505433,,0.00815992431291,
0.6,0.7,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0077265576093376,,0.0081141284432922,
0.6,0.6,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0074717059950889,,0.0077366904917124,
0.7,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0104240811841703,,0.010738221219282,
0.7,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0099909858875698,,0.0102245798913061,
0.7,0.7,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0097436037128886,,0.009947570451794,
0.8,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0146233812278144,,0.0148669235702776,
0.8,0.8,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0141521794999745,,0.0143274083311067,
0.9,0.9,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0252058453163962,,0.0254199832998892,
0.01,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.00240866812609,,0.0032321619989234,
0.01,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023746716148699,,0.0032842612519922,
0.01,0.07,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023767037946436,,0.0032410924879003,
0.01,0.06,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0022675378833274,,0.0031874103724531,
0.01,0.05,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0022099659294169,,0.0031660718781923,
0.01,0.04,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0022479055970655,,0.0032117888235401,
0.01,0.03,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023822464193127,,0.0032601990547778,
0.01,0.02,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0022656333311885,,0.0030879270231378,
0.01,0.01,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.002279290495075,,0.0031430866212798,
0.02,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023508829026134,,0.0031682519317421,
0.02,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0024699152519059,,0.0033160268455195,
0.02,0.07,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.002418441921456,,0.0032644677191446,
0.02,0.06,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023872013180993,,0.0032498648267152,
0.02,0.05,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.002436683716652,,0.0033425300859112,
0.02,0.04,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023599445897515,,0.0031681495694866,
0.02,0.03,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.002406129594577,,0.0033224727156718,
0.02,0.02,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0024200656278187,,0.003266332875889,
0.03,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023982110490083,,0.0032745889488421,
0.03,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023144265230344,,0.0032007910732639,
0.03,0.07,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023360293025382,,0.0033262800284975,
0.03,0.06,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0024145103241977,,0.0032706102968292,
0.03,0.05,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023846658765466,,0.0032132022602722,
0.03,0.04,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023757089185709,,0.0032725802996963,
0.03,0.03,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0024218593203084,,0.0033203937133255,
0.04,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025307879390922,,0.0033485812294992,
0.04,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0023971660205165,,0.0033218362784811,
0.04,0.07,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025675284688302,,0.0033430524121817,
0.04,0.06,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0026448533300512,,0.0034638359661433,
0.04,0.05,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025469362267063,,0.0032390964964143,
0.04,0.04,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025703418969724,,0.0034021211581361,
0.05,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0026139453241058,,0.0034697493681697,
0.05,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.002574188302408,,0.0034083527653969,
0.05,0.07,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0024933417654334,,0.0033332284351683,
0.05,0.06,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025345875840777,,0.0032917742007724,
0.05,0.05,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025555222862436,,0.0033633884838175,
0.06,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0027079806404586,,0.0035037381178984,
0.06,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025304192862189,,0.0034221637394777,
0.06,0.07,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0025894053749148,,0.0033143968882076,
0.06,0.06,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0026186585851757,,0.0033732229992973,
0.07,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0026724845592741,,0.0035165600045882,
0.07,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0027911817138394,,0.0035524157505836,
0.07,0.07,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0026328224593228,,0.0034351803070572,
0.08,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0026353936080549,,0.003445066855453,
0.08,0.08,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0027224628771725,,0.0036256390336312,
0.09,0.09,2.0,9.940268924035471e-07,1.416404270893029,1.4142135623730956,0.0027054245590716,,0.0034636389341387,
