m,M,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.3,0.4,1503.489986337656,200.1541735914337,4.171520661243186,3.974775345919661,5.36904405913509,5.013178568368431
0.3,0.3,1503.489986337656,200.1541735914337,3.837355037894291,4.004777298163909,4.779022800669867,5.101723527167387
0.4,0.9,1503.489986337656,200.1541735914337,3.924174631829061,3.799987863839714,5.015591988738028,4.922973687247939
0.4,0.8,1503.489986337656,200.1541735914337,4.198251271544224,4.010841222950996,5.089925473848401,4.920649295476247
0.4,0.7,1503.489986337656,200.1541735914337,3.871397204047181,4.081969636516887,5.029054612929766,5.318679359885048
0.4,0.6,1503.489986337656,200.1541735914337,3.958137087413093,3.780439162934456,4.954879316906954,5.165788314054521
0.4,0.5,1503.489986337656,200.1541735914337,3.91226613437613,3.9627937508911217,4.99515370853099,4.977505474900509
0.4,0.4,1503.489986337656,200.1541735914337,3.8852182836416462,3.934997471224173,4.866132711928855,5.179092083561553
0.5,0.9,1503.489986337656,200.1541735914337,3.745747822689279,4.268516049503298,4.9162833758730216,5.3810470168257805
0.5,0.8,1503.489986337656,200.1541735914337,3.643865211452828,3.857587753871239,4.67814647174693,4.8190478339159375
0.5,0.7,1503.489986337656,200.1541735914337,3.881380813040444,3.9558982041396185,5.001397847489743,4.928718807956819
0.5,0.6,1503.489986337656,200.1541735914337,3.958842144257463,4.064811556648327,5.190676432924914,5.171757673133909
0.5,0.5,1503.489986337656,200.1541735914337,3.978515798523571,3.958208868422742,4.8495921626305805,4.976598906625736
0.6,0.9,1503.489986337656,200.1541735914337,3.747855662618562,3.939564225920416,4.918012494353678,5.032310017171254
0.6,0.8,1503.489986337656,200.1541735914337,4.159455126878634,3.8384560076271312,5.209996597534622,4.832914843936775
0.6,0.7,1503.489986337656,200.1541735914337,3.6885419153621526,3.938649049062533,4.8804516029120615,5.0552123792728345
0.6,0.6,1503.489986337656,200.1541735914337,3.869873714664786,3.831284160977961,4.941441871224098,4.842168302295104
0.7,0.9,1503.489986337656,200.1541735914337,3.847143088801268,3.8582182498856734,4.838428977864389,4.905676880914112
0.7,0.8,1503.489986337656,200.1541735914337,3.8631906491762775,4.069976664006057,5.007786330514676,5.08729235376539
0.7,0.7,1503.489986337656,200.1541735914337,4.170679562569069,3.951446027857851,5.061154292415507,5.035043470343215
0.8,0.9,1503.489986337656,200.1541735914337,3.837627121032432,3.94586346618334,4.821524375195011,5.21265322919792
