m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.8,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.7,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.6,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.5,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.4,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.3,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.2,,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,,,,
0.1,0.1,0.5427901123391375,1.10447432489283e-06,1.4136814440607743,1.4142135623730956,0.0098957756490538,0.0393832891413135,0.0099005554652175,0.0393922596737146
0.2,0.9,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,,,,
0.2,0.8,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,,,,
0.2,0.7,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,,,,
0.2,0.6,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,,,,
0.2,0.5,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,,,,
0.2,0.4,,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,,,,
0.2,0.3,0.0363323808127653,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,0.1810083648957986,1.618162419353412,0.1810128098780974,1.6181446060164453
0.2,0.2,0.5938248334288069,1.2425336155044336e-06,1.4136814440607743,1.4142135623730956,0.0104098782396419,0.0414559521000624,0.0104379847229447,0.0414674017788579
0.3,0.9,,1.420038417719353e-06,1.4136814440607743,1.4142135623730956,,,,
0.3,0.8,,1.420038417719353e-06,1.4136814440607743,1.4142135623730956,,,,
0.3,0.7,,1.420038417719353e-06,1.4136814440607743,1.4142135623730956,,,,
0.3,0.6,,1.420038417719353e-06,1.4136814440607743,1.4142135623730956,,,,
0.3,0.5,,1.420038417719353e-06,1.4136814440607743,1.4142135623730956,,,,
