m,M,delta_suppression,epsilon_suppression,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,8.946242031631923e-07,8.195987029498752,100.13666576832377,79.7445391952011,0.048648446451938,0.0478519734205776,0.2918430659353453,0.2934231084276769
0.1,0.8,8.946242031631923e-07,7.295394529120346,100.13666576832377,79.7445391952011,0.0543220645420177,0.052641122686215,0.2931283890148627,0.2917991784588368
0.1,0.7,8.946242031631923e-07,6.415735221843628,100.13666576832377,79.7445391952011,0.0583163522556206,0.0603496069945865,0.2907352340791104,0.2943471229324415
0.1,0.6,8.946242031631923e-07,5.523137163611585,100.13666576832377,79.7445391952011,0.0665508052387425,0.0699810630356141,0.2949815701953297,0.296805732038699
0.1,0.5,8.946242031631923e-07,4.620114506958276,100.13666576832377,79.7445391952011,0.0832233970628375,0.0810660321065244,0.3031172495273279,0.2963793788403258
0.1,0.4,8.946242031631923e-07,3.7085130668623134,100.13666576832377,79.7445391952011,0.1077880506176994,0.1018123882302943,0.3089481736115335,0.3018083606163677
0.1,0.3,8.946242031631923e-07,2.789728043577632,100.13666576832377,79.7445391952011,0.1415380823081651,0.1398153553446786,0.320854558303297,0.3108159308217703
0.1,0.2,8.946242031631923e-07,1.8648397251631903,100.13666576832377,79.7445391952011,0.2027777946575678,0.2029508866056294,0.3433887174055059,0.3562585712911811
0.1,0.1,8.946242031631923e-07,0.9347016640011662,100.13666576832377,79.7445391952011,0.4121745328351789,0.4194126236592863,0.5036703909255582,0.5117871169306923
0.2,0.9,7.952215139228375e-07,4.536418382828267,100.13666576832377,79.7445391952011,0.0866896565030344,0.0839258707509603,0.2985486341499282,0.3008472918685266
0.2,0.8,7.952215139228375e-07,3.335993124944124,100.13666576832377,79.7445391952011,0.1116101572834214,0.1146000851588519,0.3073916239224854,0.3170174011291404
0.2,0.7,7.952215139228375e-07,2.915735221843628,100.13666576832377,79.7445391952011,0.1279851145094383,0.1312693786224417,0.3063996849771408,0.3153830655635805
0.2,0.6,7.952215139228375e-07,2.5231371636115854,100.13666576832377,79.7445391952011,0.1516567387850101,0.154760219187862,0.3229695049435088,0.3229945357182291
0.2,0.5,7.952215139228375e-07,2.1201145069582776,100.13666576832377,79.7445391952011,0.1820940482947319,0.1774549096166633,0.3333555264449632,0.3352649385326194
0.2,0.4,7.952215139228375e-07,1.7085130668623156,100.13666576832377,79.7445391952011,0.2195891068800317,0.231242419031763,0.3563662906053906,0.3541568647971317
0.2,0.3,7.952215139228375e-07,1.289728043577631,100.13666576832377,79.7445391952011,0.2913444152740566,0.302483373150741,0.3994545251478263,0.4144482142899218
0.2,0.2,7.952215139228375e-07,0.86483972516319,100.13666576832377,79.7445391952011,0.4425589116618402,0.461767134986749,0.5361832300540349,0.5402199646276753
0.3,0.9,6.958188246824828e-07,3.555753648618441,100.13666576832377,79.7445391952011,0.1113675951713277,0.1078464763702806,0.3097771829774319,0.3145630891967244
