m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.1,0.9,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0017222211048049,-0.0067807608133532,,,,,-0.0013062353762929,-0.0067645431923254,,,,
0.1,0.8,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0013268819999838,-0.0062960137893627,,,,,-0.0009865774351431,-0.0062351927729744,,,,
0.1,0.7,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0017699716290922,-0.004958204653878,,,,,-0.0012896108796913,-0.004819315938162,,,,
0.1,0.6,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0014117627140939,-0.004797182955222,,,,,-0.0010918769536039,-0.0046181421223213,,,,
0.1,0.5,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0014327660330579,-0.0035561307616212,,,,,-0.0012268613797541,-0.0034146617862268,,,,
0.1,0.4,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.001324374637058,-0.0044585737753711,,,,,-0.0011772940646012,-0.0046420856005844,,,,
0.1,0.3,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0013711643273841,-0.0026124612249505,,,,,-0.001124252085966,-0.0027131527762336,,,,
0.1,0.2,,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0010044437301021,-0.001750971047106,,,,,-0.0006338301392107,-0.0018574524507446,,,,
0.1,0.1,0.806971777059995,1.10447432489283e-06,1.4109559005377446,1.4142135623730956,-0.0007962088750529,-0.0016859665252367,-0.0003773569473336,-0.0014462156331793,-0.0012552398675973,-0.0029086171481006,-0.0008267721624457,-0.001791135491572,-0.0010891842508064,-0.0029590759055324,-0.0010891842508064,-0.0029590759055324
0.2,0.9,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0031310820559948,-0.0092342375895373,,,,,-0.0026464457850699,-0.0089917225583835,,,,
0.2,0.8,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0029152839740099,-0.0092626212554223,,,,,-0.0026034422573892,-0.0091311258644195,,,,
0.2,0.7,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0021766265228096,-0.0084274639483806,,,,,-0.0017505451666199,-0.0086042722669513,,,,
0.2,0.6,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0019447665355591,-0.0086489117884222,,,,,-0.0018742898127988,-0.0086272060181628,,,,
0.2,0.5,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0022714762492215,-0.0087805897454905,,,,,-0.0019846458626776,-0.0085319886733322,,,,
0.2,0.4,,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0017270546435579,-0.0065440215545607,,,,,-0.0012066425426306,-0.0063552334764632,,,,
0.2,0.3,0.3405713879183368,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0019586790654352,-0.0074285540139134,-0.0113321834813854,-0.0399504995121241,0.0056339447200427,0.0075092070433046,-0.0018033785857646,-0.0074042603836864,0.0051047040439122,0.0075665366675123,0.0051047040439122,0.0075665366675123
0.2,0.2,0.8739050165931117,1.2425336155044336e-06,1.4109559005377446,1.4142135623730956,-0.0016743485660919,-0.0047058421284187,-0.0007830969086234,-0.0017277265113949,-0.0022847461331272,-0.0066162205883018,-0.0014085211190118,-0.0046913459260524,-0.0019388560348061,-0.0064695398562176,-0.0019388560348061,-0.0064695398562176
0.3,0.9,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0042408790527816,-0.0134662506678312,,,,,-0.0036610936461207,-0.0134698533450332,,,,
0.3,0.8,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0035764178601433,-0.0140812606256367,,,,,-0.0031691333099711,-0.0141467657175546,,,,
0.3,0.7,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0041257950635717,-0.0108550069788942,,,,,-0.0034112768434989,-0.0106795753745906,,,,
0.3,0.6,,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0032080275338471,-0.0107523435589728,,,,,-0.0025197223193553,-0.0104956388920921,,,,
0.3,0.5,0.1602532415164581,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0034769406215984,-0.0095208051850711,-0.0336578463438511,-0.1362832570222213,0.0169722840840792,0.0354456587656544,-0.0030308144868365,-0.0093865771149503,0.0162130933490204,0.0355237759985404,0.0162130933490204,0.0355237759985404
0.3,0.4,0.6213797386317867,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0030241926875561,-0.011961641324426,-0.0044958871103526,-0.0163209878765145,-0.0020084682840424,-0.0100767097714254,-0.0025201286193963,-0.0118389834392713,-0.001675261578225,-0.0101457505983711,-0.001675261578225,-0.0101457505983711
0.3,0.3,0.9538617353634998,1.420038417719353e-06,1.4109559005377446,1.4142135623730956,-0.0031417673052999,-0.0074252858906036,-0.0007587395768164,-0.0014399937363218,-0.0045328097617102,-0.0114676607253304,-0.0025759999380931,-0.0070003207300724,-0.0035178635527971,-0.011130042428841,-0.0035178635527971,-0.011130042428841
0.4,0.9,,1.656711487339245e-06,1.4109559005377446,1.4142135623730956,-0.0058038861519658,-0.0179597136168601,,,,,-0.0052424075496806,-0.0181259077286739,,,,
0.4,0.8,,1.656711487339245e-06,1.4109559005377446,1.4142135623730956,-0.0054862768359634,-0.0196686704396338,,,,,-0.0052933514071183,-0.0195885835278989,,,,
0.4,0.7,,1.656711487339245e-06,1.4109559005377446,1.4142135623730956,-0.0049193857942405,-0.0183725660490065,,,,,-0.0043229075551312,-0.0181324092349997,,,,
