m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0087460745163338,0.0335664135490074,0.0087524782438903,0.0335510756741768
0.1,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0086857609044022,0.0321203149420446,0.0086733562388917,0.0321216687880877
0.1,0.7,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.008306834116702,0.0318882938557861,0.0082899229638229,0.031877986601389
0.1,0.6,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0081819064902897,0.0298891730681662,0.0082058725562386,0.0298863701860582
0.1,0.5,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0075794931115415,0.0296151640355242,0.0076034596615336,0.0296140472161815
0.1,0.4,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0077913124715611,0.0295574174176704,0.0077938308194831,0.0295564720136655
0.1,0.3,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0078166459533549,0.0283379895233517,0.0078088135106701,0.0283637704407709
0.1,0.2,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0075058378979575,0.0299546632000971,0.0075151838950956,0.0299727701988469
0.1,0.1,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0074245144110806,0.0292540444763542,0.0074320379979224,0.0292807912657859
0.2,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0102102094359849,0.0382321463916388,0.0102070444623583,0.0382277362132422
0.2,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0093574235590977,0.0349964381412635,0.0093651031807643,0.0350274557872956
0.2,0.7,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0088534938840094,0.0360903119559704,0.0088361650569646,0.0361100144683647
0.2,0.6,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0088581304991835,0.0337920419334098,0.0088757881989556,0.0337944157313835
0.2,0.5,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0090613281912154,0.0345584483933961,0.009054416856052,0.0345752107379011
0.2,0.4,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0084897510936862,0.0355019268301986,0.0085007438134292,0.0355168746578477
0.2,0.3,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0084126042960902,0.0324238364534251,0.0084114676341452,0.0324071874304415
0.2,0.2,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0083265817256041,0.0320304667216729,0.0083504868532585,0.032091396378934
0.3,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0104582860784818,0.0420572905208641,0.0104566361953594,0.0420610924658081
0.3,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0111071686077172,0.0422024773349475,0.0111335648169126,0.0421786918472002
0.3,0.7,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0108175309255078,0.0392047900278909,0.0107994538397551,0.0391757050569861
0.3,0.6,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0106275023105412,0.037847476676979,0.0106319726059393,0.0378407541003965
0.3,0.5,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0101396915853618,0.0379771458149481,0.0101291649645576,0.0379667974577346
0.3,0.4,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0092317566493872,0.0381682425445382,0.0092364035854972,0.0381849645466099
0.3,0.3,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0101651432207552,0.035956402827914,0.0101537775482783,0.0359694938002242
0.4,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0126790598451728,0.0477605703257736,0.0127032995902966,0.0477617007408536
0.4,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0127166831840941,0.0481173031134833,0.0127452111818067,0.0481253746426416
0.4,0.7,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0121190228032664,0.0464183006779463,0.0121067316050454,0.0464194509473464
0.4,0.6,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0124871057876587,0.0476754845300451,0.0124898209312722,0.0476703685914693
0.4,0.5,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0117611806814181,0.0452515900841103,0.0117678819987429,0.0452548166770979
0.4,0.4,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0112980309120022,0.042626248959337,0.0112771394727897,0.0426316764857902
0.5,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0150582878707516,0.0561120616995444,0.0150709772143738,0.0561204925307825
0.5,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0150432235356925,0.0552998154409414,0.0150440478901619,0.0552690366035863
0.5,0.7,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0152184521127485,0.0555596867049751,0.0152196723032599,0.0555443599176236
0.5,0.6,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0141612845858204,0.0550280999841744,0.0141535638715379,0.0550373888276393
0.5,0.5,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0141168137170161,0.0506433035856911,0.0141187611739813,0.0506281348904331
0.6,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0185998014667739,0.0699532454891867,0.0185966750826147,0.0699454083052418
0.6,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0186671427026763,0.0682907243074871,0.0186819492008701,0.0682612365115684
0.6,0.7,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0171315788990482,0.0660838794315734,0.0171638302132218,0.0660991667359885
0.6,0.6,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0168011301291402,0.0674736808740773,0.0168032453064122,0.0674796817603493
0.7,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0250657551358073,0.0958964228246655,0.0250531028222946,0.095870770369806
0.7,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0236952578113842,0.0912442496163105,0.0237052442673051,0.0912515053089095
0.7,0.7,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0229669029013686,0.0860022501448939,0.0229533051252806,0.0860055919715129
0.8,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0385118093224295,0.1404758350989499,0.0385277181369114,0.1404886687648776
0.8,0.8,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0339176020376321,0.1290868479806735,0.0339208955200959,0.1290602879032988
0.9,0.9,0.75,9.940268924035471e-07,1.4136814440607743,1.4142135623730956,0.0653520468696259,0.2726747786374551,0.0653654838678251,0.2726410307101048
