m,M,epsilon_of_M,delta_of_M,L2_original,L2_realmean,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS,difference_laplace_M_minus_MoS_realmean,difference_gaussian_M_minus_MoS_realmean,difference_laplace_M_minus_MoSChangeEpsDelta_realmean,difference_gaussian_M_minus_MoSChangeEpsDelta_realmean,difference_laplace_MChangeEpsDelta_minus_MoS_realmean,difference_gaussian_MChangeEpsDelta_minus_MoS_realmean
0.1,0.9,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0020038677391664,-0.0058081920832783,,,,,-0.0016464495342347,-0.0057753370773551,,,,
0.1,0.8,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0021020233250811,-0.0049580487051038,,,,,-0.001734376300553,-0.0048777382929802,,,,
0.1,0.7,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0015598400197205,-0.0049666282670781,,,,,-0.0012193268568155,-0.0047449674338648,,,,
0.1,0.6,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0019489207192819,-0.0036164182799584,,,,,-0.001745776220367,-0.0034990530412724,,,,
0.1,0.5,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.001489069229569,-0.0057894874248401,,,,,-0.0011072286965841,-0.0055597336355792,,,,
0.1,0.4,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0013842363869532,-0.0045674227111352,,,,,-0.0010300632279313,-0.0044145423028357,,,,
0.1,0.3,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0008912247856182,-0.0020639752897059,,,,,-0.0011053424455069,-0.0019819796990028,,,,
0.1,0.2,,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0011784350925279,-0.0002534250649037,,,,,-0.001036638932163,0.0001117525696662,,,,
0.1,0.1,0.806971777059995,1.10447432489283e-06,1.4129256384925348,1.4142135623730956,-0.0005309888527917,-0.0030060620343402,-0.0005944472873529,-0.0017645572608411,-0.0009573241080432,-0.0029948324554869,-0.0004371002523831,-0.0031377719814678,-0.000926132716458,-0.0030599106047018,-0.000926132716458,-0.0030599106047018
0.2,0.9,,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.0026476124307346,-0.0108454119489732,,,,,-0.0023662615401264,-0.0105767945184614,,,,
0.2,0.8,,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.0029511369891708,-0.0081756143482401,,,,,-0.0025305478792375,-0.007952498312608,,,,
0.2,0.7,,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.0027267776234256,-0.0077932797953103,,,,,-0.0023449381094643,-0.0077386982592466,,,,
0.2,0.6,,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.0020345486279462,-0.0075398143761383,,,,,-0.0019512327540771,-0.0079614375462104,,,,
0.2,0.5,,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.002447921943893,-0.0079800551186525,,,,,-0.002090602277994,-0.0076702147209781,,,,
0.2,0.4,,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.002255230919779,-0.0064258769418893,,,,,-0.0017626008225233,-0.0066609651603191,,,,
0.2,0.3,0.3405713879183368,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.0018280354873802,-0.005852329392654,-0.0100187320739634,-0.040612937126458,0.0048300743715195,0.0080823208815248,-0.0015458702584488,-0.0057678866782358,0.004422017984615,0.0081120281991803,0.004422017984615,0.0081120281991803
0.2,0.2,0.8739050165931117,1.2425336155044336e-06,1.4129256384925348,1.4142135623730956,-0.0015885614856708,-0.0054123069061936,-0.0008649815311362,-0.002751106489189,-0.0024800063474829,-0.0071365852610345,-0.0017380991684984,-0.0052279452253228,-0.00249879706506,-0.006862052580243,-0.00249879706506,-0.006862052580243
0.3,0.9,,1.420038417719353e-06,1.4129256384925348,1.4142135623730956,-0.0035516027201512,-0.0129650480828404,,,,,-0.0032234940477791,-0.0129498966765952,,,,
0.3,0.8,,1.420038417719353e-06,1.4129256384925348,1.4142135623730956,-0.0034359364826707,-0.0143025715430099,,,,,-0.003262829775879,-0.0143027743629722,,,,
0.3,0.7,,1.420038417719353e-06,1.4129256384925348,1.4142135623730956,-0.0038391040499047,-0.0117984646981489,,,,,-0.0034706488706912,-0.0117542626129471,,,,
0.3,0.6,,1.420038417719353e-06,1.4129256384925348,1.4142135623730956,-0.0036189015596865,-0.0121547902136713,,,,,-0.003294493010392,-0.0120253055162507,,,,
0.3,0.5,0.1602532415164581,1.420038417719353e-06,1.4129256384925348,1.4142135623730956,-0.0032955890262713,-0.0118348933477245,-0.035650107634703,-0.140651140265541,0.0177057313105683,0.0394957417424946,-0.0030517723454999,-0.0117612930571178,0.0171932061413617,0.0394331665666658,0.0171932061413617,0.0394331665666658
