m,M,original_average_weight,original_average_volume,L2_laplace,L2_gaussian,L2_realmean_laplace,L2_realmean_gaussian
0.1,0.9,139.88104711199523,119.54886147346863,1.4183003490778665,1.447612320073433,1.4913025107844209,1.4936799092702149
0.1,0.8,139.88104711199523,119.54886147346863,1.3085203984470697,1.366740238030443,1.372402338166271,1.424565924450582
0.1,0.7,139.88104711199523,119.54886147346863,1.348033637387401,1.3603215345021489,1.4165832410819794,1.434496748791264
0.1,0.6,139.88104711199523,119.54886147346863,1.3338513705857244,1.3017856211651055,1.3901441625851805,1.3751216583412458
0.1,0.5,139.88104711199523,119.54886147346863,1.3224737595481069,1.3398791000078656,1.4009025539852065,1.39921956496553
0.1,0.4,139.88104711199523,119.54886147346863,1.2755714654633057,1.2895279847619614,1.3465181017605592,1.3815953550842828
0.1,0.3,139.88104711199523,119.54886147346863,1.2284640343534947,1.264308530837113,1.2924040097635452,1.3553806621288471
0.1,0.2,139.88104711199523,119.54886147346863,1.194413315465036,1.224799032658714,1.2491874256389892,1.30979524896124
0.1,0.1,139.88104711199523,119.54886147346863,1.17917860375247,1.2249310508525764,1.2669417959595553,1.3202188631044665
0.2,0.9,139.88104711199523,119.54886147346863,1.6177551645985129,1.5928230007972122,1.6822139421371094,1.664461299906159
0.2,0.8,139.88104711199523,119.54886147346863,1.5007809258359517,1.5853949889326864,1.5747515470345594,1.664446740761633
0.2,0.7,139.88104711199523,119.54886147346863,1.5781000041597797,1.5069651749728918,1.6430139130644417,1.5724976674600832
0.2,0.6,139.88104711199523,119.54886147346863,1.4744647737406158,1.5028292107815653,1.5394353508482064,1.5496504423333113
0.2,0.5,139.88104711199523,119.54886147346863,1.4138048356591375,1.4710405455018822,1.4708872475418546,1.5392273267666652
0.2,0.4,139.88104711199523,119.54886147346863,1.4268084787788184,1.4452838769416858,1.5014549901457326,1.4959233701724293
0.2,0.3,139.88104711199523,119.54886147346863,1.4618860098852011,1.4019111800654105,1.5330733141457549,1.4562216730591402
0.2,0.2,139.88104711199523,119.54886147346863,1.3630810318501512,1.4278455308338485,1.4105916331444537,1.4831645198682073
0.3,0.9,139.88104711199523,119.54886147346863,1.8457614634739496,1.8199979749693636,1.9108487360199384,1.870874386137461
0.3,0.8,139.88104711199523,119.54886147346863,1.8040679962447128,1.7957377989222894,1.8743718084968564,1.8502380083560304
0.3,0.7,139.88104711199523,119.54886147346863,1.697759204856664,1.7440367803405703,1.7547020892012957,1.778814602401862
0.3,0.6,139.88104711199523,119.54886147346863,1.6625938642710545,1.6364450436601077,1.7137497260804482,1.6674548661787918
0.3,0.5,139.88104711199523,119.54886147346863,1.687040006809762,1.6917371036664364,1.7383581269840722,1.7643355808371348
0.3,0.4,139.88104711199523,119.54886147346863,1.627443466489021,1.6077438480956117,1.6867258908556817,1.683400483844919
0.3,0.3,139.88104711199523,119.54886147346863,1.5761137138824215,1.6230411286331103,1.6380728987642126,1.6911784251376345
0.4,0.9,139.88104711199523,119.54886147346863,2.1215673395377044,2.168769999523085,2.1837340875522924,2.214257088682263
0.4,0.8,139.88104711199523,119.54886147346863,2.141556219598721,2.0368892877657943,2.207335095187606,2.0880703056318968
0.4,0.7,139.88104711199523,119.54886147346863,2.021051085055579,1.9189447484202289,2.026940503629968,1.9419759857844785
0.4,0.6,139.88104711199523,119.54886147346863,1.8850901409349408,1.881018151750747,1.934487279870844,1.9143311528611948
0.4,0.5,139.88104711199523,119.54886147346863,1.9317188038843949,1.8735410292342825,1.9930288092148736,1.9201992894564983
0.4,0.4,139.88104711199523,119.54886147346863,1.9079624883487512,1.7939655095837808,1.975669864069062,1.8496036035639103
0.5,0.9,139.88104711199523,119.54886147346863,2.572314704067798,2.5529232009310814,2.573926307342627,2.569108511144509
0.5,0.8,139.88104711199523,119.54886147346863,2.4038683866985187,2.4425458134263103,2.445568990197411,2.478377401825267
0.5,0.7,139.88104711199523,119.54886147346863,2.345488653071084,2.347664492320884,2.373846744201034,2.3852709434865247
0.5,0.6,139.88104711199523,119.54886147346863,2.3363706066447465,2.263133371938127,2.3766189176033503,2.3049636326208054
0.5,0.5,139.88104711199523,119.54886147346863,2.3021015221550507,2.228732722075163,2.348845003545569,2.2766165978420028
0.6,0.9,139.88104711199523,119.54886147346863,3.141677133605506,3.193953993461748,3.176659200354464,3.229866124674356
0.6,0.8,139.88104711199523,119.54886147346863,2.962483782772471,2.890971712670117,3.0007024325086102,2.909116718305995
0.6,0.7,139.88104711199523,119.54886147346863,2.872923805292516,2.985422712090583,2.8613739087866152,3.020669698257
0.6,0.6,139.88104711199523,119.54886147346863,2.911293300254563,2.6731801897534906,2.945385537990216,2.725101080490821
0.7,0.9,139.88104711199523,119.54886147346863,4.279710619250144,4.163419518429394,4.309925305424659,4.173493509719052
0.7,0.8,139.88104711199523,119.54886147346863,3.882526309594852,3.986079653351064,3.9240830947560426,4.012402579089108
